date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-09-21 00:00:00+00:00,1,1,1,1
2023-09-21 00:30:00+00:00,1,1,1,1
2023-09-21 01:00:00+00:00,1,1,1,1
2023-09-21 01:30:00+00:00,1,1,1,1
2023-09-21 02:00:00+00:00,1,1,1,1
2023-09-21 02:30:00+00:00,24,20,2,1
2023-09-21 03:00:00+00:00,132,43,87,2
2023-09-21 03:30:00+00:00,37,37,1,1
2023-09-21 04:00:00+00:00,14,14,1,1
2023-09-21 04:30:00+00:00,6,6,1,1
2023-09-21 05:00:00+00:00,1,1,1,1
2023-09-21 05:30:00+00:00,18,18,1,1
2023-09-21 06:00:00+00:00,56,56,1,1
2023-09-21 06:30:00+00:00,1,1,1,1
2023-09-21 07:00:00+00:00,34,34,1,1
2023-09-21 07:30:00+00:00,217,217,1,1
2023-09-21 08:00:00+00:00,287,291,1,1
2023-09-21 08:30:00+00:00,65,65,1,1
2023-09-21 09:00:00+00:00,222,221,1,1
2023-09-21 09:30:00+00:00,19,19,1,1
2023-09-21 10:00:00+00:00,10,10,1,1
2023-09-21 10:30:00+00:00,311,311,1,1
2023-09-21 11:00:00+00:00,220,220,1,1
2023-09-21 11:30:00+00:00,69,69,1,1
2023-09-21 12:00:00+00:00,168,167,1,1
2023-09-21 12:30:00+00:00,40,41,1,1
2023-09-21 13:00:00+00:00,129,129,1,1
2023-09-21 13:30:00+00:00,2,1,1,1
2023-09-21 14:00:00+00:00,1,1,1,1
2023-09-21 14:30:00+00:00,1,1,1,1
2023-09-22 00:00:00+00:00,2,1,1,1
2023-09-22 00:30:00+00:00,1,1,1,1
2023-09-22 01:00:00+00:00,1,1,1,1
2023-09-22 01:30:00+00:00,2,1,1,2
2023-09-22 02:00:00+00:00,1,1,1,1
2023-09-22 02:30:00+00:00,23,20,1,3
2023-09-22 03:00:00+00:00,96,96,1,1
2023-09-22 03:30:00+00:00,105,105,1,1
2023-09-22 04:00:00+00:00,93,93,1,1
2023-09-22 04:30:00+00:00,3,3,1,1
2023-09-22 05:00:00+00:00,40,40,1,1
2023-09-22 05:30:00+00:00,1,1,1,1
2023-09-22 06:00:00+00:00,1,1,1,1
2023-09-22 06:30:00+00:00,31,31,1,1
2023-09-22 07:00:00+00:00,35,35,1,1
2023-09-22 07:30:00+00:00,1,1,1,1
2023-09-22 08:00:00+00:00,12,12,1,1
2023-09-22 08:30:00+00:00,64,64,1,1
2023-09-22 09:00:00+00:00,28,28,1,1
2023-09-22 09:30:00+00:00,222,216,3,1
2023-09-22 10:00:00+00:00,163,161,2,1
2023-09-22 10:30:00+00:00,236,236,1,1
2023-09-22 11:00:00+00:00,47,47,1,1
2023-09-22 11:30:00+00:00,100,99,1,1
2023-09-22 12:00:00+00:00,297,294,1,1
2023-09-22 12:30:00+00:00,252,254,1,1
2023-09-22 13:00:00+00:00,28,28,1,1
2023-09-22 13:30:00+00:00,4,1,1,4
2023-09-22 14:00:00+00:00,1,1,1,1
2023-09-22 14:30:00+00:00,1,1,1,1
2023-09-23 00:00:00+00:00,1,1,1,1
2023-09-23 00:30:00+00:00,1,1,1,1
2023-09-23 01:00:00+00:00,1,1,1,1
2023-09-23 01:30:00+00:00,1,1,1,1
2023-09-23 02:00:00+00:00,1,1,1,1
2023-09-23 02:30:00+00:00,129,76,1,52
2023-09-23 03:00:00+00:00,162,145,16,1
2023-09-23 03:30:00+00:00,149,149,1,1
2023-09-23 04:00:00+00:00,150,150,1,1
2023-09-23 04:30:00+00:00,138,137,1,1
2023-09-23 05:00:00+00:00,125,100,1,25
2023-09-23 05:30:00+00:00,172,172,1,1
2023-09-23 06:00:00+00:00,12,12,1,1
2023-09-23 06:30:00+00:00,222,163,59,1
2023-09-23 07:00:00+00:00,351,340,1,10
2023-09-23 07:30:00+00:00,625,596,1,29
2023-09-23 08:00:00+00:00,611,610,1,1
2023-09-23 08:30:00+00:00,256,256,1,1
2023-09-23 09:00:00+00:00,480,462,12,1
2023-09-23 09:30:00+00:00,417,397,13,1
2023-09-23 10:00:00+00:00,339,339,1,1
2023-09-23 10:30:00+00:00,79,79,1,1
2023-09-23 11:00:00+00:00,113,113,1,1
2023-09-23 11:30:00+00:00,317,253,64,1
2023-09-23 12:00:00+00:00,262,258,2,1
2023-09-23 12:30:00+00:00,507,502,1,1
2023-09-23 13:00:00+00:00,632,623,2,1
2023-09-23 13:30:00+00:00,1,1,1,1
2023-09-23 14:00:00+00:00,4,1,1,4
