Time (UTC),07/03/25,07/04/25,07/05/25,07/06/25,07/07/25
00:00,,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0
04:30,,0.4391,0.42837777777777775,0.0,0.007088888888888867
05:00,,0.5572333333333334,0.4626444444444446,0.1368,0.0
05:30,,2.3092333333333337,0.907222222222222,0.6319444444444444,0.8504111111111109
06:00,,2.8922666666666665,0.19945555555555558,0.8718777777777778,4.066111111111112
06:30,,0.0,2.889544444444445,0.9318222222222222,0.9046777777777777
07:00,,0.5717111111111112,0.7862111111111112,2.089122222222222,0.8413888888888889
07:30,,0.0,0.0,1.0812777777777778,2.9994777777777775
08:00,,0.0,0.022555555555555534,0.2421333333333333,1.8010000000000002
08:30,,0.0,0.0,0.0,0.5729333333333334
09:00,,0.8852888888888889,0.29531111111111114,0.0,0.0
09:30,,0.0,0.0,0.22554444444444444,0.7031333333333333
10:00,,0.0,0.0,0.0,1.0349
10:30,,0.0,0.0,0.0,0.0
11:00,,0.0,0.0,0.0,0.3202333333333333
11:30,,0.0,0.0,0.0,0.0
12:00,,0.0,0.0,0.0,0.05114444444444444
12:30,,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.0,0.0
19:00,0.0,0.13444444444444445,0.0,0.0,0.0
19:30,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0
20:30,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0
21:30,0.0,0.0,0.0,0.0,0.0
22:00,0.0,0.0,0.0,0.0,0.0
22:30,0.0,0.0,0.0,0.0,0.0
23:00,0.0,0.0,0.0,0.0,0.0
23:30,0.0,0.0,0.0,0.0,
