KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,4.324042216553253,5.2785,5.2983,63281.0,68368.0,Pipistrellus pygmaeus,0.344,0.36,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,-0.5867687441303503,5.5355,5.5528,64140.0,69726.0,Pipistrellus pygmaeus,0.362,0.369,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,67200.0,-3.5883868136030754,7.8565,7.8744,65000.0,70048.0,Pipistrellus pygmaeus,0.249,0.342,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,0.19938431234071313,9.0035,9.0207,58125.0,66976.0,Pipistrellus pygmaeus,0.146,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,1.21870183614356,11.5245,11.531,59843.0,64784.0,Pipistrellus pygmaeus,0.447,0.464,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,60480.0,4.2988259833385145,13.1445,13.1518,55546.0,61398.0,Pipistrellus pygmaeus,0.251,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,0.010142018371203603,16.0325,16.0393,58984.0,64169.0,Pipistrellus pygmaeus,0.347,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
LF,22080.0,15.514554200898363,16.1865,16.2122,21171.0,23916.0,Nyctalus leisleri,0.318,0.341,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,-3.221416434473125,16.7725,16.7829,58984.0,64153.0,Pipistrellus pygmaeus,0.351,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,45120.0,2.5811919256198617,21.0625,21.0731,45234.0,49736.0,Pipistrellus pipistrellus,0.357,0.431,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,60480.0,1.04346268432266,22.3345,22.3484,58984.0,63067.0,Pipistrellus pygmaeus,0.292,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,45120.0,3.3328743536389216,31.8165,31.822400000000002,44375.0,51250.0,Pipistrellus pipistrellus,0.338,0.365,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,0.4704940836256768,50.414500000000004,50.4296,58125.0,62811.0,Pipistrellus pygmaeus,0.361,0.424,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,-0.05481260841690479,50.4695,50.4862,62421.0,66475.0,Pipistrellus pygmaeus,0.334,0.349,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,-0.20959807587927687,51.951499999999996,51.967600000000004,64140.0,68950.0,Pipistrellus pygmaeus,0.406,0.421,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,60480.0,3.648173190112071,52.558499999999995,52.5689,56406.0,62013.0,Pipistrellus pygmaeus,0.274,0.39,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,0.27845727289977534,52.8535,52.8679,58125.0,62995.0,Pipistrellus pygmaeus,0.339,0.375,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,1.1360838903484303,58.2905,58.3076,58125.0,65147.0,Pipistrellus pygmaeus,0.243,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,1.8969253936939023,58.5115,58.5186,58125.0,66054.0,Pipistrellus pygmaeus,0.299,0.338,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,0.21026680947125662,59.1715,59.180800000000005,61562.0,66877.0,Pipistrellus pygmaeus,0.308,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,3.298447477539689,59.9705,59.9814,61562.0,67962.0,Pipistrellus pygmaeus,0.297,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,65280.0,0.7129717022337889,60.7755,60.7855,58984.0,64919.0,Pipistrellus pygmaeus,0.189,0.349,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
HF,60480.0,5.642592857679089,60.8105,60.8223,55546.0,62573.0,Pipistrellus pygmaeus,0.249,0.34,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250710/UBNA_022/20250703_185000.WAV,recover-20250710,UBNA_022,Foliage
