start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
104.7925,104.8062,30625.0,34585.0,Echolocation,Nyctalus leisleri,0.234,0.53,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240627_195000.WAV,recover-20240702,UBNA_007,Telephone Field
200.0375,200.0552,22890.0,25026.0,Echolocation,Nyctalus leisleri,0.57,0.582,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240627_203000.WAV,recover-20240702,UBNA_007,Telephone Field
39.0985,39.122299999999996,21171.0,23534.0,Echolocation,Nyctalus leisleri,0.556,0.571,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240627_222000.WAV,recover-20240702,UBNA_007,Telephone Field
288.7685,288.7893,22890.0,25296.0,Echolocation,Nyctalus leisleri,0.497,0.519,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_033000.WAV,recover-20240702,UBNA_007,Telephone Field
219.1325,219.1394,40937.0,59070.0,Echolocation,Pipistrellus nathusii,0.342,0.582,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_043000.WAV,recover-20240702,UBNA_007,Telephone Field
220.1145,220.122,40937.0,54001.0,Echolocation,Pipistrellus nathusii,0.582,0.623,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_043000.WAV,recover-20240702,UBNA_007,Telephone Field
220.5395,220.5466,37500.0,57494.0,Echolocation,Pipistrellus nathusii,0.434,0.573,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_043000.WAV,recover-20240702,UBNA_007,Telephone Field
220.7145,220.7201,40078.0,59442.0,Echolocation,Pipistrellus nathusii,0.536,0.59,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_043000.WAV,recover-20240702,UBNA_007,Telephone Field
220.8905,220.8972,38359.0,59870.0,Echolocation,Pipistrellus nathusii,0.405,0.574,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_043000.WAV,recover-20240702,UBNA_007,Telephone Field
221.1455,221.152,39218.0,58878.0,Echolocation,Pipistrellus nathusii,0.402,0.557,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_043000.WAV,recover-20240702,UBNA_007,Telephone Field
221.3165,221.3235,39218.0,52021.0,Echolocation,Pipistrellus nathusii,0.374,0.524,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_043000.WAV,recover-20240702,UBNA_007,Telephone Field
221.4985,221.5055,40078.0,53167.0,Echolocation,Pipistrellus nathusii,0.475,0.588,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_043000.WAV,recover-20240702,UBNA_007,Telephone Field
158.7195,158.7253,47812.0,66790.0,Echolocation,Pipistrellus pipistrellus,0.488,0.571,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_044000.WAV,recover-20240702,UBNA_007,Telephone Field
158.7985,158.804,47812.0,68131.0,Echolocation,Pipistrellus pipistrellus,0.684,0.744,-1,/mnt/ubna_data_04/recover-20240702/UBNA_007/20240628_044000.WAV,recover-20240702,UBNA_007,Telephone Field
