KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,48000.0,7.323927197954376,50.9995,51.007400000000004,46093.0,57208.0,Echolocation,Pipistrellus pipistrellus,0.527,0.57,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,46080.0,9.552680391466303,51.2775,51.2881,46093.0,52109.0,Echolocation,Pipistrellus pipistrellus,0.509,0.551,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,47040.0,10.763273724970405,51.3705,51.3786,46953.0,60293.0,Echolocation,Pipistrellus pipistrellus,0.554,0.618,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,47040.0,10.200672806958291,51.4725,51.4809,45234.0,56604.0,Echolocation,Pipistrellus pipistrellus,0.547,0.569,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,46080.0,12.310437275284356,51.5745,51.5803,45234.0,59245.0,Echolocation,Pipistrellus pipistrellus,0.655,0.688,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,46080.0,14.545688982614864,51.670500000000004,51.6769,44375.0,66203.0,Echolocation,Pipistrellus pipistrellus,0.59,0.694,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,45120.0,18.91529431213811,51.8705,51.8767,43515.0,67765.0,Echolocation,Pipistrellus pipistrellus,0.663,0.713,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,46080.0,19.57332991767716,51.954499999999996,51.9618,44375.0,69934.0,Echolocation,Pipistrellus pipistrellus,0.591,0.645,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,46080.0,11.606276142243745,52.0345,52.041,46093.0,55143.0,Echolocation,Pipistrellus pipistrellus,0.556,0.57,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,45120.0,17.288116518140217,52.1255,52.1327,43515.0,60030.0,Echolocation,Pipistrellus pipistrellus,0.61,0.668,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,46080.0,10.84136102242168,52.2235,52.230000000000004,46093.0,56368.0,Echolocation,Pipistrellus pipistrellus,0.644,0.678,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,46080.0,19.097883413421847,52.313500000000005,52.3197,43515.0,59729.0,Echolocation,Pipistrellus pipistrellus,0.631,0.681,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,47040.0,14.868706729236527,52.4105,52.416399999999996,44375.0,56581.0,Echolocation,Pipistrellus pipistrellus,0.628,0.656,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,46080.0,18.389680635116086,52.5085,52.514700000000005,44375.0,60284.0,Echolocation,Pipistrellus pipistrellus,0.652,0.677,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
HF,47040.0,10.223955771772726,52.6045,52.6107,44375.0,53958.0,Echolocation,Pipistrellus pipistrellus,0.597,0.631,-1,192000.0,/mnt/ubna_data_04/recover-20241118/UBNA_028/20241105_015000.WAV,recover-20241118,UBNA_028,Carp Pond
