date_and_time_UTC,activity_index,LFactivity_index,HFactivity_index
2025-06-26 19:20:00+00:00,0.0,0.0,0.0
2025-06-26 19:30:00+00:00,10.0,3.3333333333333335,6.666666666666667
2025-06-26 19:40:00+00:00,0.0,0.0,0.0
2025-06-26 19:50:00+00:00,0.0,0.0,0.0
2025-06-26 20:00:00+00:00,0.0,0.0,0.0
2025-06-26 20:10:00+00:00,0.0,0.0,0.0
2025-06-26 20:20:00+00:00,0.0,0.0,0.0
2025-06-26 20:30:00+00:00,0.0,0.0,0.0
2025-06-26 20:40:00+00:00,0.0,0.0,0.0
2025-06-26 20:50:00+00:00,0.0,0.0,0.0
2025-06-26 21:00:00+00:00,0.0,0.0,0.0
2025-06-26 21:10:00+00:00,0.0,0.0,0.0
2025-06-26 21:20:00+00:00,0.0,0.0,0.0
2025-06-26 21:30:00+00:00,0.0,0.0,0.0
2025-06-26 21:40:00+00:00,0.0,0.0,0.0
2025-06-26 21:50:00+00:00,0.0,0.0,0.0
2025-06-26 22:00:00+00:00,0.0,0.0,0.0
2025-06-26 22:10:00+00:00,0.0,0.0,0.0
2025-06-26 22:20:00+00:00,0.0,0.0,0.0
2025-06-26 22:30:00+00:00,0.0,0.0,0.0
2025-06-26 22:40:00+00:00,0.0,0.0,0.0
2025-06-26 22:50:00+00:00,0.0,0.0,0.0
2025-06-26 23:00:00+00:00,0.0,0.0,0.0
2025-06-26 23:10:00+00:00,0.0,0.0,0.0
2025-06-26 23:20:00+00:00,0.0,0.0,0.0
2025-06-26 23:30:00+00:00,0.0,0.0,0.0
2025-06-26 23:40:00+00:00,0.0,0.0,0.0
2025-06-26 23:50:00+00:00,0.0,0.0,0.0
2025-06-27 00:00:00+00:00,0.0,0.0,0.0
2025-06-27 00:10:00+00:00,0.0,0.0,0.0
2025-06-27 00:20:00+00:00,0.0,0.0,0.0
2025-06-27 00:30:00+00:00,0.0,0.0,0.0
2025-06-27 00:40:00+00:00,0.0,0.0,0.0
2025-06-27 00:50:00+00:00,0.0,0.0,0.0
2025-06-27 01:00:00+00:00,0.0,0.0,0.0
2025-06-27 01:10:00+00:00,0.0,0.0,0.0
2025-06-27 01:20:00+00:00,0.0,0.0,0.0
2025-06-27 01:30:00+00:00,0.0,0.0,0.0
2025-06-27 01:40:00+00:00,0.0,0.0,0.0
2025-06-27 01:50:00+00:00,0.0,0.0,0.0
2025-06-27 02:00:00+00:00,0.0,0.0,0.0
2025-06-27 02:10:00+00:00,0.0,0.0,0.0
2025-06-27 02:20:00+00:00,0.0,0.0,0.0
2025-06-27 02:30:00+00:00,0.0,0.0,0.0
2025-06-27 02:40:00+00:00,0.0,0.0,0.0
2025-06-27 02:50:00+00:00,0.0,0.0,0.0
2025-06-27 03:00:00+00:00,0.0,0.0,0.0
2025-06-27 03:10:00+00:00,0.0,0.0,0.0
2025-06-27 03:20:00+00:00,0.0,0.0,0.0
2025-06-27 03:30:00+00:00,0.0,0.0,0.0
2025-06-27 03:40:00+00:00,0.0,0.0,0.0
2025-06-27 03:50:00+00:00,0.0,0.0,0.0
2025-06-27 04:00:00+00:00,0.0,0.0,0.0
2025-06-27 04:10:00+00:00,0.0,0.0,0.0
2025-06-27 04:20:00+00:00,0.0,0.0,0.0
2025-06-27 04:30:00+00:00,8.333333333333332,8.333333333333332,0.0
2025-06-27 04:40:00+00:00,0.0,0.0,0.0
2025-06-27 04:50:00+00:00,0.0,0.0,0.0
2025-06-27 05:00:00+00:00,16.666666666666664,5.0,11.666666666666666
2025-06-27 05:10:00+00:00,0.0,0.0,0.0
2025-06-27 05:20:00+00:00,0.0,0.0,0.0
2025-06-27 05:30:00+00:00,16.666666666666664,11.666666666666666,8.333333333333332
2025-06-27 05:40:00+00:00,0.0,0.0,0.0
2025-06-27 05:50:00+00:00,0.0,0.0,0.0
2025-06-27 06:00:00+00:00,11.666666666666666,11.666666666666666,5.0
2025-06-27 06:10:00+00:00,0.0,0.0,0.0
2025-06-27 06:20:00+00:00,0.0,0.0,0.0
2025-06-27 06:30:00+00:00,15.0,15.0,0.0
2025-06-27 06:40:00+00:00,0.0,0.0,0.0
2025-06-27 06:50:00+00:00,0.0,0.0,0.0
2025-06-27 07:00:00+00:00,3.3333333333333335,0.0,3.3333333333333335
2025-06-27 07:10:00+00:00,0.0,0.0,0.0
2025-06-27 07:20:00+00:00,0.0,0.0,0.0
2025-06-27 07:30:00+00:00,8.333333333333332,0.0,8.333333333333332
2025-06-27 07:40:00+00:00,0.0,0.0,0.0
2025-06-27 07:50:00+00:00,0.0,0.0,0.0
2025-06-27 08:00:00+00:00,1.6666666666666667,0.0,1.6666666666666667
2025-06-27 08:10:00+00:00,0.0,0.0,0.0
2025-06-27 08:20:00+00:00,0.0,0.0,0.0
