KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,24000.0,7.491636172787164,44.3725,44.3906,22890.0,26335.0,Echolocation,Nyctalus leisleri,0.528,0.572,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241019_024000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,23040.0,5.342562798966647,30.3115,30.3249,23750.0,30038.0,Echolocation,Nyctalus leisleri,0.262,0.503,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241019_120000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,25920.0,1.7532524732672927,0.7775,0.7932,24609.0,29621.0,Echolocation,Nyctalus leisleri,0.291,0.506,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241019_220000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,25920.0,6.555910048827089,260.3685,260.3816,25468.0,29076.0,Echolocation,Nyctalus leisleri,0.418,0.521,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241019_235000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,8.44082846437897,182.1065,182.1202,26328.0,30021.0,Echolocation,Nyctalus leisleri,0.377,0.607,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,27840.0,2.144475946816991,182.2405,182.2512,27187.0,32783.0,Echolocation,Nyctalus leisleri,0.359,0.612,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,16.722232512068157,182.8385,182.8502,26328.0,32379.0,Echolocation,Nyctalus leisleri,0.343,0.674,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,9.867319851188816,183.1855,183.1992,26328.0,30634.0,Echolocation,Nyctalus leisleri,0.308,0.59,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,21.329239959549785,183.4325,183.4452,26328.0,31949.0,Echolocation,Nyctalus leisleri,0.292,0.589,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,15.122899732201333,183.6575,183.6718,26328.0,29807.0,Echolocation,Nyctalus leisleri,0.281,0.535,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,11.186140794018705,183.8365,183.8484,26328.0,31263.0,Echolocation,Nyctalus leisleri,0.444,0.666,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,27840.0,17.412252221650352,183.9815,183.9933,27187.0,32463.0,Echolocation,Nyctalus leisleri,0.467,0.669,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,16.722936248862517,184.2445,184.2576,26328.0,30771.0,Echolocation,Nyctalus leisleri,0.574,0.662,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,17.47414700849177,184.4865,184.5001,26328.0,31080.0,Echolocation,Nyctalus leisleri,0.383,0.597,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,22.378420258763537,184.7225,184.7364,25468.0,31131.0,Echolocation,Nyctalus leisleri,0.437,0.647,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,19.424385959086358,185.0655,185.0788,26328.0,30729.0,Echolocation,Nyctalus leisleri,0.505,0.626,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,21.043244676684473,185.2985,185.3124,26328.0,32153.0,Echolocation,Nyctalus leisleri,0.454,0.612,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,25.108035794088877,185.5285,185.5422,26328.0,32705.0,Echolocation,Nyctalus leisleri,0.328,0.617,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,16.610720650067897,185.7685,185.7821,26328.0,32399.0,Echolocation,Nyctalus leisleri,0.324,0.649,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,23.15938843403518,186.0015,186.0179,26328.0,31276.0,Echolocation,Nyctalus leisleri,0.295,0.529,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,25920.0,24.374656783885136,186.2585,186.2725,25468.0,31398.0,Echolocation,Nyctalus leisleri,0.473,0.661,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,20.850202191400918,186.5235,186.5375,25468.0,30426.0,Echolocation,Nyctalus leisleri,0.355,0.558,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,29.592461995800214,186.7745,186.7883,25468.0,29914.0,Echolocation,Nyctalus leisleri,0.645,0.723,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,32.76421268859241,187.0815,187.0949,25468.0,30953.0,Echolocation,Nyctalus leisleri,0.518,0.62,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,29.3507786605265,187.3235,187.3377,26328.0,31851.0,Echolocation,Nyctalus leisleri,0.46,0.547,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,25920.0,34.22537565523537,187.5425,187.5576,25468.0,31056.0,Echolocation,Nyctalus leisleri,0.521,0.639,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,36.43229634942167,187.7945,187.8086,25468.0,30118.0,Echolocation,Nyctalus leisleri,0.626,0.693,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,25920.0,40.00832457260728,188.1505,188.1648,25468.0,30061.0,Echolocation,Nyctalus leisleri,0.653,0.719,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,25920.0,32.22388159059634,188.3815,188.3955,26328.0,32285.0,Echolocation,Nyctalus leisleri,0.417,0.645,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,24.578833492131153,188.6675,188.6809,25468.0,31552.0,Echolocation,Nyctalus leisleri,0.555,0.625,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,26880.0,27.48428126752209,188.9625,188.9773,25468.0,31346.0,Echolocation,Nyctalus leisleri,0.429,0.602,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,25920.0,31.061823976945885,189.16649999999998,189.1792,25468.0,31444.0,Echolocation,Nyctalus leisleri,0.526,0.661,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
LF,25920.0,24.9024570155569,189.67849999999999,189.6917,25468.0,30309.0,Echolocation,Nyctalus leisleri,0.569,0.648,-1,192000.0,/mnt/ubna_data_04/recover-20241025/UBNA_021/20241020_014000.WAV,recover-20241025,UBNA_021,Carp Pond
