start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.0115,0.0225,25468,30253,Nyctalus leisleri,0.413,0.572,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
0.4685,0.4803,25468,31286,Nyctalus leisleri,0.343,0.536,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
0.9635,0.9743,24609,30964,Nyctalus leisleri,0.313,0.53,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
1.2105,1.2222,24609,30855,Nyctalus leisleri,0.38,0.605,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
1.3545,1.3658,25468,32033,Nyctalus leisleri,0.276,0.559,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
1.5005,1.5105,25468,32481,Nyctalus leisleri,0.399,0.59,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
1.6495,1.6604,26328,31869,Nyctalus leisleri,0.332,0.52,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
1.9065,1.918,24609,31436,Nyctalus leisleri,0.473,0.685,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.1685,2.1792,24609,30807,Nyctalus leisleri,0.442,0.612,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.3055,2.3161,25468,32295,Nyctalus leisleri,0.398,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.5505,2.5618,25468,31121,Nyctalus leisleri,0.39,0.545,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.7035,2.7149,25468,31209,Nyctalus leisleri,0.361,0.577,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.8325,2.8443,25468,32282,Nyctalus leisleri,0.36,0.601,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.9735,2.9848,26328,31134,Nyctalus leisleri,0.466,0.59,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
3.1125,3.1234,25468,31438,Nyctalus leisleri,0.493,0.671,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
3.3495,3.3621,23750,31073,Nyctalus leisleri,0.451,0.656,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
3.4985,3.5106,24609,32985,Eptesicus serotinus,0.318,0.622,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
3.7645,3.7763,24609,32282,Nyctalus leisleri,0.363,0.642,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
3.9065,3.9172,25468,31186,Nyctalus leisleri,0.474,0.616,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
4.0655,4.0783,23750,33146,Nyctalus leisleri,0.34,0.689,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
4.2265,4.24,24609,34355,Eptesicus serotinus,0.379,0.623,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
4.4765,4.4889,23750,30343,Nyctalus leisleri,0.418,0.63,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
4.7315,4.7448,23750,31132,Nyctalus leisleri,0.392,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
4.8745,4.886,24609,32450,Nyctalus leisleri,0.386,0.678,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
13.1805,13.192,25468,30681,Nyctalus leisleri,0.385,0.527,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
13.3155,13.328,24609,31136,Nyctalus leisleri,0.334,0.604,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
13.5655,13.5787,23750,29878,Nyctalus leisleri,0.308,0.575,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
14.2565,14.2688,23750,31416,Nyctalus leisleri,0.35,0.617,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
14.4065,14.4179,24609,31251,Nyctalus leisleri,0.362,0.578,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
14.5575,14.5691,25468,31091,Nyctalus leisleri,0.471,0.641,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
14.6975,14.7087,25468,31759,Nyctalus leisleri,0.383,0.605,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
14.9365,14.948,24609,30962,Nyctalus leisleri,0.424,0.598,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
15.1835,15.1953,24609,31852,Nyctalus leisleri,0.381,0.664,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
15.4195,15.4308,25468,32897,Nyctalus leisleri,0.355,0.611,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
15.5425,15.5518,25468,32707,Nyctalus leisleri,0.401,0.594,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
15.6775,15.6884,25468,33432,Nyctalus leisleri,0.37,0.59,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
15.8255,15.8381,25468,31679,Nyctalus leisleri,0.415,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
16.0575,16.0708,23750,31005,Nyctalus leisleri,0.344,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
16.2855,16.2973,25468,33559,Nyctalus leisleri,0.443,0.688,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
16.4185,16.4313,24609,31260,Nyctalus leisleri,0.418,0.674,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
16.6585,16.6701,25468,35002,Eptesicus serotinus,0.311,0.642,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
16.9005,16.913,25468,38439,Nyctalus leisleri,0.373,0.691,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
17.0365,17.0484,25468,31644,Nyctalus leisleri,0.395,0.598,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
17.1635,17.1754,24609,30236,Nyctalus leisleri,0.419,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
17.3655,17.3769,25468,34278,Nyctalus leisleri,0.407,0.681,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
17.5065,17.5182,24609,30670,Nyctalus leisleri,0.468,0.637,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
17.7445,17.7587,23750,35606,Eptesicus serotinus,0.417,0.646,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
17.9025,17.9147,23750,30454,Nyctalus leisleri,0.508,0.663,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
18.1505,18.164,23750,32688,Nyctalus leisleri,0.397,0.678,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
18.3075,18.3185,24609,32578,Nyctalus leisleri,0.385,0.651,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
18.5875,18.6003,23750,30023,Nyctalus leisleri,0.47,0.668,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
18.7335,18.7453,23750,31009,Nyctalus leisleri,0.444,0.694,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
19.2625,19.2756,23750,30269,Nyctalus leisleri,0.411,0.642,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
19.5395,19.5541,23750,27115,Nyctalus leisleri,0.441,0.511,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
20.0875,20.1002,23750,30234,Nyctalus leisleri,0.411,0.612,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
21.4255,21.4385,22890,29339,Nyctalus leisleri,0.379,0.617,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
21.7105,21.724,22031,30896,Eptesicus serotinus,0.319,0.649,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
21.9855,21.9981,22890,29806,Nyctalus leisleri,0.329,0.607,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
22.0995,22.1106,25468,30636,Nyctalus leisleri,0.341,0.544,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
22.2525,22.2636,22890,30470,Nyctalus leisleri,0.286,0.67,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
22.4085,22.4194,23750,30886,Nyctalus leisleri,0.43,0.641,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
22.5125,22.5245,24609,30957,Nyctalus leisleri,0.33,0.538,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
22.5615,22.5755,22890,29299,Nyctalus leisleri,0.294,0.641,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
22.7225,22.735,22890,31922,Eptesicus serotinus,0.304,0.648,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
22.8875,22.8993,22890,29896,Nyctalus leisleri,0.233,0.609,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
23.1485,23.1611,22890,29355,Nyctalus leisleri,0.317,0.637,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
23.3105,23.3231,22890,30973,Eptesicus serotinus,0.28,0.653,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
