start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.0595,0.0739,23750,34063,Eptesicus serotinus,0.389,0.581,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.1455,0.1542,27187,36228,Nyctalus leisleri,0.333,0.661,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.3465,0.3599,24609,34945,Eptesicus serotinus,0.446,0.602,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.5605,0.5751,23750,34843,Eptesicus serotinus,0.384,0.639,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.7225,0.7366,24609,37635,Eptesicus serotinus,0.43,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.9615,0.9744,23750,34247,Eptesicus serotinus,0.418,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
1.2025,1.2169,23750,34969,Eptesicus serotinus,0.474,0.633,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
1.5715,1.5847,23750,30925,Nyctalus leisleri,0.283,0.565,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
1.8355,1.8489,22890,31418,Eptesicus serotinus,0.31,0.627,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.1205,2.1338,23750,29828,Nyctalus leisleri,0.544,0.68,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.4005,2.4152,23750,29664,Nyctalus leisleri,0.504,0.672,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.8495,2.8631,23750,29004,Nyctalus leisleri,0.553,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
