start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file
38.4715,38.4824,25468.0,30324.0,Echolocation,Nyctalus leisleri,0.698,0.737,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
38.7175,38.7314,25468.0,29085.0,Echolocation,Nyctalus leisleri,0.584,0.637,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
38.966499999999996,38.9797,25468.0,29649.0,Echolocation,Nyctalus leisleri,0.696,0.75,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
39.3285,39.3439,25468.0,28353.0,Echolocation,Nyctalus leisleri,0.665,0.727,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
39.5615,39.5764,25468.0,28445.0,Echolocation,Nyctalus leisleri,0.611,0.693,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
39.8065,39.8203,25468.0,29922.0,Echolocation,Nyctalus leisleri,0.726,0.78,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
40.0575,40.0713,25468.0,29686.0,Echolocation,Nyctalus leisleri,0.552,0.647,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
40.2945,40.3066,25468.0,29923.0,Echolocation,Nyctalus leisleri,0.641,0.729,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
40.6745,40.689,24609.0,28679.0,Echolocation,Nyctalus leisleri,0.527,0.578,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
40.914500000000004,40.9286,25468.0,29498.0,Echolocation,Nyctalus leisleri,0.541,0.638,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
41.2755,41.2911,24609.0,28437.0,Echolocation,Nyctalus leisleri,0.568,0.629,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
41.5265,41.5402,25468.0,28944.0,Echolocation,Nyctalus leisleri,0.619,0.683,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
41.8935,41.9064,24609.0,28881.0,Echolocation,Nyctalus leisleri,0.476,0.572,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
42.2625,42.2763,24609.0,28198.0,Echolocation,Nyctalus leisleri,0.68,0.72,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
42.6295,42.6435,24609.0,29010.0,Echolocation,Nyctalus leisleri,0.561,0.627,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
43.0015,43.0141,24609.0,29050.0,Echolocation,Nyctalus leisleri,0.486,0.553,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
43.3855,43.4006,24609.0,28850.0,Echolocation,Nyctalus leisleri,0.516,0.601,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
43.7495,43.7637,24609.0,27443.0,Echolocation,Nyctalus leisleri,0.675,0.72,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
44.6145,44.6286,24609.0,27820.0,Echolocation,Nyctalus leisleri,0.64,0.696,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
45.3475,45.3603,24609.0,28978.0,Echolocation,Nyctalus leisleri,0.582,0.656,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
46.6145,46.6292,24609.0,27844.0,Echolocation,Nyctalus leisleri,0.577,0.622,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_25.wav
