start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
29.5645,29.5768,23750,29402,Nyctalus leisleri,0.318,0.502,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
29.8325,29.8454,23750,29430,Nyctalus leisleri,0.471,0.604,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
30.0965,30.1089,23750,31472,Nyctalus leisleri,0.336,0.623,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
30.3485,30.3615,23750,31696,Nyctalus leisleri,0.325,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
30.6085,30.6219,23750,30033,Nyctalus leisleri,0.491,0.706,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
30.8585,30.8705,23750,31728,Nyctalus leisleri,0.342,0.659,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
31.1215,31.1348,23750,31728,Nyctalus leisleri,0.327,0.66,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
31.3915,31.4046,23750,30639,Nyctalus leisleri,0.527,0.734,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
31.6585,31.6712,22890,32629,Eptesicus serotinus,0.398,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
31.9255,31.9365,23750,32482,Nyctalus leisleri,0.341,0.687,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
32.1795,32.1936,23750,36206,Eptesicus serotinus,0.517,0.69,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
32.4495,32.4619,22890,30601,Nyctalus leisleri,0.362,0.688,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
32.716499999999996,32.731,22890,33512,Eptesicus serotinus,0.451,0.655,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
32.9985,33.0136,23750,33903,Eptesicus serotinus,0.363,0.644,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
33.1755,33.1933,22890,33300,Eptesicus serotinus,0.363,0.536,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
33.3835,33.3986,22031,30901,Eptesicus serotinus,0.349,0.561,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
33.6635,33.6781,22890,31955,Eptesicus serotinus,0.323,0.698,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_3.wav
