start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
18.1625,18.1762,26328,30135,Nyctalus leisleri,0.428,0.549,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
18.7275,18.7402,26328,30842,Nyctalus leisleri,0.416,0.554,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
19.2555,19.2684,26328,30230,Nyctalus leisleri,0.495,0.602,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
19.4025,19.4162,25468,30437,Nyctalus leisleri,0.414,0.57,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
19.5475,19.5604,25468,31079,Nyctalus leisleri,0.333,0.566,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
19.6915,19.7039,25468,31134,Nyctalus leisleri,0.395,0.552,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
19.9635,19.9772,25468,31252,Nyctalus leisleri,0.456,0.66,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
20.1075,20.1208,25468,31793,Nyctalus leisleri,0.396,0.626,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
20.2615,20.2744,25468,31049,Nyctalus leisleri,0.401,0.578,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
20.4265,20.4399,26328,32087,Nyctalus leisleri,0.405,0.651,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
20.6895,20.7025,25468,31050,Nyctalus leisleri,0.419,0.634,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
20.8375,20.8494,25468,31919,Nyctalus leisleri,0.3,0.574,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
20.9855,20.9986,25468,33366,Eptesicus serotinus,0.332,0.58,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
21.1395,21.1527,26328,32146,Nyctalus leisleri,0.31,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
21.2905,21.3038,25468,32381,Eptesicus serotinus,0.286,0.598,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
21.4405,21.4543,25468,33210,Eptesicus serotinus,0.309,0.613,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
21.5225,21.5317,27187,34335,Nyctalus leisleri,0.363,0.585,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
21.7875,21.8001,25468,32484,Nyctalus leisleri,0.302,0.627,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
21.9425,21.9545,26328,35401,Eptesicus serotinus,0.351,0.649,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
22.1745,22.1873,25468,35015,Nyctalus leisleri,0.34,0.643,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
22.3175,22.3302,26328,35150,Nyctalus leisleri,0.295,0.647,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
22.4575,22.4703,25468,30223,Nyctalus leisleri,0.385,0.536,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
22.7165,22.728,24609,33736,Nyctalus leisleri,0.334,0.649,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
22.8845,22.8968,25468,32134,Nyctalus leisleri,0.316,0.625,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
23.0375,23.0505,24609,29511,Nyctalus leisleri,0.464,0.609,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
23.3015,23.3132,24609,30393,Nyctalus leisleri,0.397,0.583,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
23.7065,23.718,25468,31424,Nyctalus leisleri,0.47,0.647,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
48.2505,48.2652,23750,28910,Nyctalus leisleri,0.556,0.639,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
48.5025,48.5167,23750,27949,Nyctalus leisleri,0.402,0.503,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
48.7725,48.7876,23750,28702,Nyctalus leisleri,0.601,0.684,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
49.0415,49.0576,22890,28121,Nyctalus leisleri,0.485,0.615,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
49.3065,49.322900000000004,22890,27884,Nyctalus leisleri,0.463,0.595,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
49.554500000000004,49.5704,22890,27246,Nyctalus leisleri,0.579,0.658,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
49.808499999999995,49.824200000000005,22890,28692,Nyctalus leisleri,0.41,0.615,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
49.9285,49.94,24609,30373,Nyctalus leisleri,0.389,0.549,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
50.1115,50.1275,22890,29072,Nyctalus leisleri,0.467,0.661,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
50.3755,50.3915,22890,28402,Nyctalus leisleri,0.462,0.622,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
50.6405,50.6566,22890,28030,Nyctalus leisleri,0.605,0.698,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_10.wav
