start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
7.8085,7.8222,24609.0,29757.0,Nyctalus leisleri,0.429,0.571,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
8.0975,8.1122,24609.0,29087.0,Nyctalus leisleri,0.419,0.51,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
8.5205,8.5351,24609.0,28193.0,Nyctalus leisleri,0.612,0.686,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
8.8175,8.8325,24609.0,28818.0,Nyctalus leisleri,0.508,0.6,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
9.1095,9.1265,24609.0,27780.0,Nyctalus leisleri,0.6,0.65,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
9.3925,9.4083,23750.0,28386.0,Nyctalus leisleri,0.686,0.736,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
9.6855,9.7022,24609.0,26909.0,Nyctalus leisleri,0.625,0.674,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
10.1035,10.1191,23750.0,27301.0,Nyctalus leisleri,0.711,0.752,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
10.3955,10.4122,23750.0,27649.0,Nyctalus leisleri,0.638,0.673,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
10.8175,10.8327,23750.0,26873.0,Nyctalus leisleri,0.702,0.76,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
11.1035,11.119,23750.0,27884.0,Nyctalus leisleri,0.661,0.709,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
11.3905,11.4069,23750.0,26844.0,Nyctalus leisleri,0.64,0.685,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
11.7965,11.8107,23750.0,27919.0,Nyctalus leisleri,0.742,0.77,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
12.0715,12.0866,23750.0,26862.0,Nyctalus leisleri,0.748,0.771,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
12.3595,12.3747,23750.0,27885.0,Nyctalus leisleri,0.687,0.754,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
12.6555,12.6709,23750.0,27615.0,Nyctalus leisleri,0.674,0.714,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
13.0745,13.0889,23750.0,26822.0,Nyctalus leisleri,0.666,0.7,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
13.3595,13.3763,22890.0,27302.0,Nyctalus leisleri,0.735,0.764,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
13.6575,13.6724,23750.0,26989.0,Nyctalus leisleri,0.693,0.747,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
14.0915,14.1071,22890.0,27239.0,Nyctalus leisleri,0.713,0.751,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
14.3885,14.4047,22890.0,26457.0,Nyctalus leisleri,0.749,0.768,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
14.6835,14.6993,22890.0,26766.0,Nyctalus leisleri,0.689,0.714,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-20_36_47_11.wav
