start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.0265,0.0374,27187,33642,Nyctalus leisleri,0.388,0.647,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.1995,0.2147,22031,28029,Nyctalus leisleri,0.352,0.536,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.2615,0.2737,26328,38144,Eptesicus serotinus,0.477,0.689,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.4025,0.4146,26328,31921,Nyctalus leisleri,0.312,0.508,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.4565,0.4718,22890,28969,Nyctalus leisleri,0.414,0.628,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.6385,0.6511,26328,35401,Eptesicus serotinus,0.314,0.633,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.7795,0.7918,26328,32791,Nyctalus leisleri,0.312,0.579,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.8435,0.8589,22031,27892,Nyctalus leisleri,0.328,0.629,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.9195,0.9316,25468,33751,Eptesicus serotinus,0.386,0.623,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.0635,1.0749,27187,31617,Nyctalus leisleri,0.407,0.554,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.0935,1.1097,22890,26078,Nyctalus leisleri,0.666,0.707,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.3055,1.3187,26328,33388,Nyctalus leisleri,0.263,0.569,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.3675,1.3835,22890,27549,Nyctalus leisleri,0.511,0.639,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.4475,1.4594,25468,30245,Nyctalus leisleri,0.381,0.525,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.6415,1.6571,22890,26859,Nyctalus leisleri,0.495,0.562,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.6965,1.7086,26328,33869,Eptesicus serotinus,0.29,0.627,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.0895,2.1017,26328,32728,Nyctalus leisleri,0.342,0.618,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.3755,2.3875,25468,30933,Nyctalus leisleri,0.39,0.558,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.6595,2.671,25468,30658,Nyctalus leisleri,0.406,0.536,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.7435,2.7563,22890,30448,Nyctalus leisleri,0.377,0.676,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
