start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.2735,0.2909,23750,28043,Nyctalus leisleri,0.517,0.593,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
0.3345,0.3489,24609,28338,Nyctalus leisleri,0.44,0.508,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
0.9435,0.9561,24609,29401,Nyctalus leisleri,0.611,0.69,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
1.2305,1.2461,24609,27975,Nyctalus leisleri,0.552,0.618,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
1.7835,1.7979,24609,28735,Nyctalus leisleri,0.558,0.623,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
2.4815,2.497,23750,27844,Nyctalus leisleri,0.607,0.654,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
2.6665,2.6814,23750,28317,Nyctalus leisleri,0.456,0.546,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
3.1235,3.1392,23750,27473,Nyctalus leisleri,0.498,0.571,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
18.0795,18.1275,68437,83266,Rhinolophus ferrumequinum,0.503,0.503,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
19.8105,19.8223,25468,30662,Nyctalus leisleri,0.366,0.525,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
19.9605,19.9721,25468,30317,Nyctalus leisleri,0.365,0.523,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
20.4755,20.4896,25468,29674,Nyctalus leisleri,0.481,0.59,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
21.8005,21.8135,26328,30638,Nyctalus leisleri,0.478,0.622,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
22.0255,22.0391,25468,30289,Nyctalus leisleri,0.449,0.601,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
22.2725,22.2841,25468,31070,Nyctalus leisleri,0.396,0.602,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
22.4265,22.4407,24609,31497,Eptesicus serotinus,0.272,0.576,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
22.6815,22.6953,24609,30167,Nyctalus leisleri,0.338,0.527,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
22.9395,22.9513,25468,31549,Nyctalus leisleri,0.437,0.642,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
38.0475,38.0606,26328,32020,Nyctalus leisleri,0.387,0.563,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
38.716499999999996,38.7285,25468,30380,Nyctalus leisleri,0.387,0.505,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
39.3865,39.4014,25468,29754,Nyctalus leisleri,0.471,0.593,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
39.6605,39.6753,25468,29171,Nyctalus leisleri,0.46,0.561,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
39.9325,39.9461,25468,30872,Nyctalus leisleri,0.506,0.664,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
