start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.1295,0.142,24609,30250,Nyctalus leisleri,0.382,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
0.6155,0.628,24609,30803,Nyctalus leisleri,0.337,0.592,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
0.7795,0.7912,24609,30911,Nyctalus leisleri,0.327,0.615,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
1.0225,1.0353,24609,30591,Nyctalus leisleri,0.377,0.608,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
1.1645,1.1761,24609,30694,Nyctalus leisleri,0.431,0.655,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
1.3065,1.3173,25468,31925,Nyctalus leisleri,0.376,0.64,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
2.0035,2.0162,24609,31061,Nyctalus leisleri,0.329,0.515,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
2.1595,2.1716,24609,32832,Eptesicus serotinus,0.31,0.649,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
2.3185,2.3329,24609,31473,Nyctalus leisleri,0.338,0.616,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
2.4935,2.5064,25468,32116,Nyctalus leisleri,0.319,0.61,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
2.6555,2.6663,25468,32114,Nyctalus leisleri,0.525,0.69,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
2.8405,2.8509,25468,30523,Nyctalus leisleri,0.416,0.518,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
3.0145,3.0265,25468,33530,Nyctalus leisleri,0.301,0.615,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
3.6715,3.6853,23750,28877,Nyctalus leisleri,0.481,0.581,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
3.9125,3.9253,25468,34105,Eptesicus serotinus,0.347,0.64,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
4.0805,4.0944,23750,32155,Nyctalus leisleri,0.337,0.651,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
4.3765,4.3911,23750,29728,Nyctalus leisleri,0.586,0.709,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
4.4255,4.4405,22890,28242,Nyctalus leisleri,0.426,0.561,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
4.6505,4.6666,22890,28096,Nyctalus leisleri,0.447,0.602,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
4.7255,4.74,23750,31931,Nyctalus leisleri,0.308,0.598,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
4.8415,4.8528,24609,35446,Eptesicus serotinus,0.337,0.673,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
4.9865,5.0005,22890,34009,Eptesicus serotinus,0.421,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
5.1555,5.168,24609,34066,Nyctalus leisleri,0.327,0.665,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
5.2595,5.2743,22890,29016,Nyctalus leisleri,0.375,0.6,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
5.3655,5.3777,24609,32170,Nyctalus leisleri,0.407,0.662,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
5.5065,5.5232,22890,27998,Nyctalus leisleri,0.495,0.595,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
5.5435,5.5561,23750,31037,Nyctalus leisleri,0.371,0.628,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
5.7585,5.7754,23750,30699,Nyctalus leisleri,0.217,0.501,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_16.wav
