start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
1.3015,1.3156,23750,29483,Nyctalus leisleri,0.543,0.671,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
1.5315,1.5451,23750,30332,Nyctalus leisleri,0.388,0.658,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
1.6555,1.6675,23750,30003,Nyctalus leisleri,0.324,0.577,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
1.8865,1.8981,23750,30519,Nyctalus leisleri,0.38,0.624,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
2.1465,2.1626,22890,27763,Nyctalus leisleri,0.634,0.687,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
2.2855,2.299,22890,30162,Nyctalus leisleri,0.298,0.613,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
2.4455,2.457,23750,30221,Nyctalus leisleri,0.442,0.625,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
2.5925,2.6067,22890,29545,Nyctalus leisleri,0.407,0.632,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
2.7165,2.7268,24609,30996,Nyctalus leisleri,0.4,0.553,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
2.9535,2.9668,23750,30211,Nyctalus leisleri,0.53,0.689,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
3.2155,3.231,23750,28727,Nyctalus leisleri,0.451,0.582,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
3.4655,3.4822,22890,27937,Nyctalus leisleri,0.493,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
3.6495,3.6616,23750,31639,Nyctalus leisleri,0.505,0.706,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
3.7905,3.801,24609,31183,Nyctalus leisleri,0.559,0.701,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
3.9135,3.9239,25468,31754,Nyctalus leisleri,0.523,0.657,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
4.0305,4.0408,25468,33007,Nyctalus leisleri,0.351,0.628,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
4.1735,4.1835,25468,32743,Nyctalus leisleri,0.364,0.589,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
4.9855,4.9964,25468,30650,Nyctalus leisleri,0.374,0.514,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
5.1745,5.1878,23750,30719,Nyctalus leisleri,0.365,0.62,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
5.3325,5.3455,23750,29727,Nyctalus leisleri,0.455,0.665,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
5.5965,5.6101,23750,29517,Nyctalus leisleri,0.609,0.703,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
5.8555,5.8717,22890,27077,Nyctalus leisleri,0.492,0.558,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
6.0985,6.1117,22890,29095,Nyctalus leisleri,0.286,0.539,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
6.5885,6.6033,22890,27411,Nyctalus leisleri,0.496,0.572,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
6.7735,6.7878,22890,27892,Nyctalus leisleri,0.417,0.542,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
6.9455,6.9599,22890,29505,Nyctalus leisleri,0.424,0.633,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
7.6415,7.6553,22890,29716,Nyctalus leisleri,0.291,0.568,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
24.3395,24.3524,24609,30140,Nyctalus leisleri,0.373,0.525,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
24.5995,24.6116,23750,28961,Nyctalus leisleri,0.456,0.586,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
24.8475,24.8611,23750,29596,Nyctalus leisleri,0.467,0.62,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
25.1055,25.1208,23750,27302,Nyctalus leisleri,0.446,0.519,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
25.8065,25.8187,24609,31257,Nyctalus leisleri,0.367,0.605,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
26.0565,26.0695,23750,30935,Nyctalus leisleri,0.324,0.601,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
26.3035,26.3169,23750,30894,Nyctalus leisleri,0.375,0.674,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
26.5535,26.5665,23750,29429,Nyctalus leisleri,0.551,0.662,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
26.8005,26.8146,23750,30363,Nyctalus leisleri,0.388,0.649,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
27.0435,27.058,23750,29647,Nyctalus leisleri,0.49,0.654,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
27.2185,27.2322,23750,30550,Nyctalus leisleri,0.433,0.691,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
27.3865,27.4013,23750,33400,Eptesicus serotinus,0.358,0.585,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
27.5755,27.5893,22890,32611,Eptesicus serotinus,0.38,0.603,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
27.7555,27.7673,23750,32763,Eptesicus serotinus,0.342,0.642,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
27.9255,27.9371,23750,30885,Nyctalus leisleri,0.461,0.655,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
28.0465,28.0574,23750,31913,Nyctalus leisleri,0.311,0.646,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
29.4405,29.4531,23750,30931,Nyctalus leisleri,0.314,0.622,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
30.2505,30.264,22890,29625,Nyctalus leisleri,0.321,0.584,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
30.8635,30.8765,22890,30984,Nyctalus leisleri,0.311,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
31.1035,31.1158,22890,29539,Nyctalus leisleri,0.471,0.645,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
31.3345,31.346,23750,29808,Nyctalus leisleri,0.393,0.579,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_11.wav
