start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
7.1965,7.2099,22031,28357,Nyctalus leisleri,0.333,0.58,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
22.7315,22.7445,23750,30635,Nyctalus leisleri,0.346,0.63,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
23.2155,23.2294,23750,29397,Nyctalus leisleri,0.332,0.547,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
23.7385,23.7494,23750,28994,Nyctalus leisleri,0.4,0.567,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
26.5865,26.5992,24609,30157,Nyctalus leisleri,0.331,0.514,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
28.1335,28.1455,25468,30240,Nyctalus leisleri,0.349,0.507,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
28.3495,28.3608,24609,31613,Nyctalus leisleri,0.356,0.625,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
28.5855,28.5959,24609,30098,Nyctalus leisleri,0.369,0.57,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
28.7895,28.8025,23750,31130,Nyctalus leisleri,0.303,0.624,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
29.1385,29.148,23750,30963,Nyctalus leisleri,0.272,0.568,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
29.3805,29.3932,23750,30743,Nyctalus leisleri,0.397,0.642,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
29.6185,29.6295,24609,30823,Nyctalus leisleri,0.4,0.588,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
29.8665,29.8799,23750,31380,Nyctalus leisleri,0.362,0.654,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.1005,30.1126,23750,30714,Nyctalus leisleri,0.483,0.66,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.3365,30.3505,22890,29765,Nyctalus leisleri,0.42,0.623,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.4745,30.4883,22890,29880,Nyctalus leisleri,0.293,0.633,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.7025,30.7147,22890,32733,Eptesicus serotinus,0.395,0.605,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.8425,30.8548,22890,30617,Nyctalus leisleri,0.372,0.685,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
31.0835,31.0965,23750,30625,Nyctalus leisleri,0.477,0.687,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
31.3305,31.3439,23750,29477,Nyctalus leisleri,0.481,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
