start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.0065,0.0173,23750,30971,Nyctalus leisleri,0.348,0.588,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.0365,0.0482,27187,33213,Nyctalus leisleri,0.385,0.61,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.1215,0.1372,23750,28218,Nyctalus leisleri,0.383,0.515,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.1745,0.1854,25468,33689,Eptesicus serotinus,0.32,0.513,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.2725,0.284,22890,29014,Nyctalus leisleri,0.536,0.669,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.3645,0.3798,22890,29236,Nyctalus leisleri,0.344,0.601,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.5245,0.537,22890,29424,Nyctalus leisleri,0.415,0.615,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.6115,0.6266,22890,29809,Nyctalus leisleri,0.283,0.607,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.8185,0.8298,23750,29852,Nyctalus leisleri,0.399,0.586,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.8485,0.8623,22890,31853,Eptesicus serotinus,0.308,0.641,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.0875,1.1029,22890,28866,Nyctalus leisleri,0.419,0.619,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.2695,1.2818,22890,28732,Nyctalus leisleri,0.459,0.609,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.4465,1.4629,22890,29218,Nyctalus leisleri,0.298,0.548,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.5355,1.5463,22890,29590,Nyctalus leisleri,0.404,0.629,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.8165,1.8347,22031,27291,Nyctalus leisleri,0.353,0.549,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.9475,1.9621,22890,30693,Nyctalus leisleri,0.301,0.629,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
2.0795,2.0942,23750,30317,Nyctalus leisleri,0.544,0.72,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
2.2115,2.2258,23750,30740,Nyctalus leisleri,0.393,0.661,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
2.3845,2.3962,22890,28997,Nyctalus leisleri,0.342,0.562,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
2.4425,2.4573,22890,32613,Eptesicus serotinus,0.358,0.584,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
2.5235,2.5353,22890,28573,Nyctalus leisleri,0.291,0.551,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
2.6865,2.7019,22890,29329,Nyctalus leisleri,0.35,0.617,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
2.9295,2.9442,22031,29933,Eptesicus serotinus,0.277,0.609,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
3.0865,3.1,22890,30469,Nyctalus leisleri,0.339,0.668,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
3.2945,3.3111,22890,27601,Nyctalus leisleri,0.457,0.608,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
3.5405,3.5585,22031,28881,Nyctalus leisleri,0.239,0.543,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
3.7855,3.8005,22890,28478,Nyctalus leisleri,0.494,0.663,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
4.0255,4.0422,22890,27287,Nyctalus leisleri,0.407,0.558,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
4.2545,4.2722,22890,28380,Nyctalus leisleri,0.282,0.519,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
4.4485,4.4604,23750,30373,Nyctalus leisleri,0.341,0.568,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
4.4985,4.5142,22031,28526,Nyctalus leisleri,0.267,0.573,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
4.7415,4.7561,22890,31361,Eptesicus serotinus,0.31,0.589,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
4.9795,4.9942,22890,27623,Nyctalus leisleri,0.341,0.52,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
5.1375,5.1491,23750,29972,Nyctalus leisleri,0.469,0.627,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
5.2025,5.2164,24609,30394,Nyctalus leisleri,0.384,0.54,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
5.2955,5.3063,23750,30397,Nyctalus leisleri,0.438,0.656,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
5.4675,5.4823,22031,29238,Eptesicus serotinus,0.235,0.575,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
5.5685,5.5787,24609,30925,Nyctalus leisleri,0.372,0.569,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
5.6925,5.7052,24609,30753,Nyctalus leisleri,0.309,0.526,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
5.8435,5.8552,27187,34523,Eptesicus serotinus,0.318,0.524,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
5.9305,5.9432,25468,33848,Eptesicus serotinus,0.301,0.588,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.0725,6.0849,25468,30241,Nyctalus leisleri,0.347,0.506,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.1105,6.1236,27187,36606,Eptesicus serotinus,0.47,0.619,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.2095,6.2196,27187,32729,Nyctalus leisleri,0.341,0.577,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.3685,6.3815,26328,33738,Eptesicus serotinus,0.364,0.533,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.4755,6.4861,26328,34381,Eptesicus serotinus,0.308,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.5115,6.5241,26328,37703,Eptesicus serotinus,0.487,0.616,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.6185,6.6304,25468,32248,Nyctalus leisleri,0.271,0.553,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.7775,6.7886,27187,38274,Eptesicus serotinus,0.488,0.648,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
6.9135,6.9269,26328,38128,Eptesicus serotinus,0.49,0.592,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
7.0595,7.0721,27187,36998,Eptesicus serotinus,0.46,0.602,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
7.1555,7.1678,25468,31541,Nyctalus leisleri,0.304,0.522,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
7.3165,7.3303,26328,39228,Eptesicus serotinus,0.538,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
7.5895,7.6025,27187,41677,Eptesicus serotinus,0.55,0.682,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
7.6595,7.6722,22890,29585,Eptesicus serotinus,0.242,0.518,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
7.7395,7.7528,27187,43309,Eptesicus serotinus,0.483,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
7.8845,7.8973,27187,41098,Eptesicus serotinus,0.49,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
8.0245,8.0377,26328,40840,Eptesicus serotinus,0.6,0.684,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
8.1515,8.1615,27187,41050,Eptesicus serotinus,0.558,0.677,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
8.3065,8.3196,26328,40754,Eptesicus serotinus,0.577,0.662,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
8.5945,8.6067,27187,38378,Eptesicus serotinus,0.479,0.606,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
8.7345,8.7486,26328,40888,Eptesicus serotinus,0.573,0.656,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
8.8775,8.8904,27187,43420,Eptesicus serotinus,0.596,0.719,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.0155,9.0292,27187,41323,Eptesicus serotinus,0.571,0.674,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.1605,9.174,27187,43867,Eptesicus serotinus,0.587,0.722,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.2995,9.3128,27187,43360,Eptesicus serotinus,0.559,0.666,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.3645,9.3744,24609,32962,Eptesicus serotinus,0.285,0.562,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.4355,9.4488,27187,45529,Eptesicus serotinus,0.655,0.761,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.4985,9.5089,23750,30883,Nyctalus leisleri,0.297,0.51,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.5635,9.5765,27187,43230,Eptesicus serotinus,0.615,0.713,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.6245,9.6346,23750,31854,Eptesicus serotinus,0.275,0.613,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.7025,9.713,28046,41969,Eptesicus serotinus,0.598,0.697,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.7585,9.7691,23750,32462,Nyctalus leisleri,0.352,0.653,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.8405,9.8524,27187,44981,Eptesicus serotinus,0.53,0.722,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.8925,9.9038,23750,32317,Eptesicus serotinus,0.28,0.574,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
9.9575,9.9667,28906,40872,Eptesicus serotinus,0.423,0.657,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
10.0355,10.0457,23750,33129,Eptesicus serotinus,0.332,0.599,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
