start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.0475,0.0617,23750,30190,Nyctalus leisleri,0.503,0.691,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
0.2395,0.2532,25468,31079,Nyctalus leisleri,0.422,0.635,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
0.2935,0.3065,23750,30369,Nyctalus leisleri,0.432,0.663,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
0.3645,0.3772,26328,32203,Nyctalus leisleri,0.281,0.583,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
0.4395,0.4525,24609,29360,Nyctalus leisleri,0.427,0.571,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
0.5075,0.5209,26328,36882,Eptesicus serotinus,0.455,0.615,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
0.7715,0.7843,25468,31182,Nyctalus leisleri,0.232,0.507,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
0.9615,0.9754,23750,30317,Nyctalus leisleri,0.32,0.608,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
1.0155,1.0301,26328,36418,Eptesicus serotinus,0.408,0.569,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
1.2045,1.2202,23750,29670,Nyctalus leisleri,0.387,0.61,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
1.2785,1.2922,26328,35647,Eptesicus serotinus,0.421,0.585,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
1.8665,1.8814,23750,29071,Nyctalus leisleri,0.494,0.617,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
2.0015,2.014,25468,30246,Nyctalus leisleri,0.343,0.533,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
2.1295,2.1424,23750,28256,Nyctalus leisleri,0.533,0.628,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_20.wav
