start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
2.8215,2.8369,24609,28517,Nyctalus leisleri,0.435,0.534,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
3.1165,3.133,23750,27491,Nyctalus leisleri,0.583,0.648,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
3.6815,3.6957,23750,28492,Nyctalus leisleri,0.599,0.688,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
3.9895,4.0035,23750,29851,Nyctalus leisleri,0.372,0.523,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
4.4225,4.4406,23750,27337,Nyctalus leisleri,0.555,0.614,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
4.7225,4.7385,23750,26899,Nyctalus leisleri,0.689,0.74,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
5.0055,5.0209,24609,27348,Nyctalus leisleri,0.6,0.65,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
5.3185,5.3339,23750,27073,Nyctalus leisleri,0.712,0.747,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
5.6315,5.6464,23750,27567,Nyctalus leisleri,0.694,0.743,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
6.1145,6.1295,23750,27277,Nyctalus leisleri,0.754,0.786,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
6.3325,6.3464,23750,28092,Nyctalus leisleri,0.746,0.773,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
6.5775,6.5933,23750,26247,Nyctalus leisleri,0.741,0.783,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
6.8625,6.8784,23750,26027,Nyctalus leisleri,0.77,0.789,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
7.1545,7.1699,23750,26437,Nyctalus leisleri,0.701,0.735,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
7.4355,7.4505,23750,26327,Nyctalus leisleri,0.745,0.782,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
7.8495,7.8653,22890,26494,Nyctalus leisleri,0.755,0.777,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
8.1415,8.157,22890,27320,Nyctalus leisleri,0.695,0.733,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
8.4135,8.4302,22890,26652,Nyctalus leisleri,0.605,0.664,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
8.8325,8.8493,22890,27555,Nyctalus leisleri,0.673,0.71,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
9.1255,9.1416,22890,26716,Nyctalus leisleri,0.684,0.718,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
9.3805,9.397,22890,28184,Nyctalus leisleri,0.529,0.652,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
9.6715,9.6878,22890,26664,Nyctalus leisleri,0.772,0.794,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
9.7825,9.7932,24609,34120,Nyctalus leisleri,0.592,0.722,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
9.8555,9.8649,25468,32132,Nyctalus leisleri,0.605,0.672,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
9.9195,9.9287,26328,34752,Nyctalus leisleri,0.442,0.641,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
9.9845,9.993,25468,35210,Nyctalus leisleri,0.286,0.595,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
10.6565,10.6716,23750,32873,Nyctalus leisleri,0.396,0.668,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
10.8085,10.8238,23750,30926,Nyctalus leisleri,0.479,0.685,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
10.9435,10.9568,24609,32716,Nyctalus leisleri,0.375,0.672,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
11.1825,11.1979,23750,31810,Nyctalus leisleri,0.517,0.702,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
11.4615,11.4771,23750,27859,Nyctalus leisleri,0.627,0.682,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
11.7405,11.7564,23750,27770,Nyctalus leisleri,0.694,0.736,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
12.0325,12.0493,22890,26877,Nyctalus leisleri,0.641,0.686,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
12.3185,12.3345,23750,26547,Nyctalus leisleri,0.797,0.822,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
12.6215,12.6374,22890,27124,Nyctalus leisleri,0.636,0.701,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
12.7525,12.7685,23750,31712,Nyctalus leisleri,0.354,0.599,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
12.8685,12.8809,25468,32558,Nyctalus leisleri,0.515,0.704,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
13.0025,13.0156,24609,33517,Nyctalus leisleri,0.492,0.699,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
13.1475,13.1595,24609,31100,Nyctalus leisleri,0.631,0.727,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
13.2695,13.2817,25468,32824,Nyctalus leisleri,0.494,0.672,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
13.3885,13.3985,25468,33772,Nyctalus leisleri,0.489,0.682,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
13.4905,13.4998,26328,33176,Nyctalus leisleri,0.502,0.651,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
13.5835,13.5919,26328,34366,Nyctalus leisleri,0.309,0.569,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
13.6415,13.6506,25468,33776,Nyctalus leisleri,0.235,0.511,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
14.1315,14.1454,23750,28794,Nyctalus leisleri,0.714,0.762,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
14.2845,14.2996,23750,28303,Nyctalus leisleri,0.689,0.751,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
14.5275,14.5445,22890,27607,Nyctalus leisleri,0.441,0.628,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
14.8055,14.8226,22890,26643,Nyctalus leisleri,0.636,0.697,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
15.1095,15.1256,22890,26552,Nyctalus leisleri,0.672,0.718,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
15.3855,15.4033,22890,26964,Nyctalus leisleri,0.503,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
15.7955,15.8124,22890,26641,Nyctalus leisleri,0.612,0.684,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
16.2155,16.2323,22890,26383,Nyctalus leisleri,0.655,0.719,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
16.5145,16.5309,22890,26129,Nyctalus leisleri,0.618,0.671,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
16.8095,16.8246,22890,26450,Nyctalus leisleri,0.749,0.78,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
17.5295,17.5461,22890,25721,Nyctalus leisleri,0.67,0.716,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
17.6805,17.691,25468,31472,Nyctalus leisleri,0.56,0.685,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
17.8465,17.8624,23750,27624,Nyctalus leisleri,0.482,0.582,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
18.2385,18.255,22890,25542,Nyctalus leisleri,0.705,0.72,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_24.wav
