start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
1.2805,1.2955,23750,29172,Nyctalus leisleri,0.398,0.54,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
2.2905,2.3058,22890,27561,Nyctalus leisleri,0.519,0.599,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
2.4865,2.5015,23750,27398,Nyctalus leisleri,0.445,0.501,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
2.7525,2.7654,23750,28426,Nyctalus leisleri,0.563,0.639,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
3.0295,3.0444,22890,27394,Nyctalus leisleri,0.665,0.719,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
3.3075,3.3212,22890,27925,Nyctalus leisleri,0.669,0.715,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
3.7235,3.7395,23750,26990,Nyctalus leisleri,0.534,0.59,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
4.0065,4.0245,22890,26191,Nyctalus leisleri,0.558,0.592,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
4.2775,4.2923,23750,27537,Nyctalus leisleri,0.689,0.735,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
4.6015,4.6177,22890,26384,Nyctalus leisleri,0.687,0.723,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
4.8955,4.911,22890,27211,Nyctalus leisleri,0.744,0.783,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
5.1835,5.2,22031,26336,Nyctalus leisleri,0.718,0.743,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
5.4675,5.4822,23750,27400,Nyctalus leisleri,0.687,0.723,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
5.7775,5.7932,22890,26556,Nyctalus leisleri,0.66,0.706,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
6.0665,6.0807,22890,27286,Nyctalus leisleri,0.698,0.732,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
6.3775,6.3943,22890,25339,Nyctalus leisleri,0.735,0.753,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
6.5775,6.5944,22031,26278,Nyctalus leisleri,0.658,0.701,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
6.8585,6.8737,22890,27382,Nyctalus leisleri,0.665,0.713,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
7.1065,7.1227,22890,26364,Nyctalus leisleri,0.768,0.801,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
7.3935,7.4096,22890,26630,Nyctalus leisleri,0.738,0.764,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
7.5695,7.5857,23750,28032,Nyctalus leisleri,0.602,0.687,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
7.8385,7.8543,22890,27562,Nyctalus leisleri,0.689,0.73,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.0035,8.0197,22890,25345,Nyctalus leisleri,0.576,0.617,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.2545,8.2708,22890,26785,Nyctalus leisleri,0.746,0.787,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.5235,8.5389,22890,26462,Nyctalus leisleri,0.752,0.784,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.8105,8.8262,22890,26306,Nyctalus leisleri,0.685,0.712,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.9855,9.0005,22890,26659,Nyctalus leisleri,0.67,0.708,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
9.2545,9.2705,22890,27285,Nyctalus leisleri,0.726,0.754,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
9.4445,9.4601,22890,25864,Nyctalus leisleri,0.731,0.766,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
9.7335,9.7496,22890,26479,Nyctalus leisleri,0.672,0.704,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
10.0205,10.0361,22031,26946,Nyctalus leisleri,0.666,0.725,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
10.3145,10.3305,22890,26783,Nyctalus leisleri,0.734,0.776,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
10.5955,10.6093,22890,27547,Nyctalus leisleri,0.55,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
10.8915,10.9074,22890,27182,Nyctalus leisleri,0.598,0.673,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
11.8975,11.91,23750,29934,Nyctalus leisleri,0.374,0.566,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
30.5485,30.5606,26328,31960,Nyctalus leisleri,0.33,0.52,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
