KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,60480.0,2.5803069479927876,0.0435,0.0615,55546.0,59542.0,Pipistrellus pygmaeus,0.25,0.265,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,60480.0,3.7250153806890824,0.6465,0.6557,54687.0,60510.0,Pipistrellus pygmaeus,0.194,0.249,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,65280.0,-0.5496540105879674,1.0685,1.0832,58984.0,65052.0,Pipistrellus pygmaeus,0.196,0.208,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
LF,23040.0,2.004205879635124,1.4505,1.4748,22890.0,26139.0,Nyctalus leisleri,0.214,0.265,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,60480.0,3.7696105809306912,1.6945,1.7073,55546.0,59154.0,Pipistrellus pygmaeus,0.27,0.283,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,60480.0,3.5077895808808615,2.5415,2.5603,55546.0,60855.0,Pipistrellus pygmaeus,0.198,0.213,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
LF,23040.0,-6.047074102231918,3.1525,3.1688,22031.0,26465.0,Nyctalus leisleri,0.141,0.246,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,56640.0,4.652698183701764,4.6165,4.6263,56406.0,60333.0,Pipistrellus pygmaeus,0.225,0.231,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,42240.0,2.410960859144095,4.6445,4.6568,40937.0,44811.0,Pipistrellus nathusii,0.243,0.285,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,65280.0,3.8044458000981725,4.7075,4.717,58125.0,63958.0,Pipistrellus pipistrellus,0.142,0.221,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,42240.0,-2.971196720897974,5.6965,5.7094,41796.0,43978.0,Pipistrellus pipistrellus,0.132,0.249,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
HF,60480.0,6.880834809742752,6.2315,6.2368,56406.0,62412.0,Pipistrellus pygmaeus,0.271,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_033/20250317_163000.WAV,recover-20250324,UBNA_033,E18 Bridge
