KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,21120.0,12.339796206182779,26.2865,26.3053,20312.0,22350.0,Nyctalus leisleri,0.325,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,43200.0,-1.8650695838616924,26.7605,26.7707,42656.0,46981.0,Pipistrellus pipistrellus,0.295,0.363,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,32640.0,10.92183966622061,30.5795,30.6,32343.0,35176.0,Nyctalus leisleri,0.202,0.346,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,32640.0,7.732506283962845,30.889499999999998,30.8942,25468.0,48024.0,Myotis nattereri,0.24,0.375,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,25920.0,28.253247173714556,115.0735,115.0883,25468.0,28610.0,Nyctalus leisleri,0.486,0.52,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,32640.0,8.368483398903342,122.4895,122.5099,32343.0,34725.0,Pipistrellus nathusii,0.186,0.36,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,48960.0,6.138107865745407,156.3855,156.3969,47812.0,50102.0,Pipistrellus pipistrellus,0.267,0.373,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,25920.0,16.452674962236905,255.2785,255.2942,24609.0,29296.0,Nyctalus leisleri,0.32,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,64320.0,0.9876574692737111,257.6715,257.6855,64140.0,69364.0,Pipistrellus pygmaeus,0.382,0.393,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_211000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,45120.0,2.337412757102003,282.2835,282.2871,25468.0,59628.0,Myotis nattereri,0.295,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_212000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,24960.0,17.777371683054138,31.0345,31.0393,19453.0,57291.0,Myotis nattereri,0.309,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,48960.0,-11.348125581351242,35.1045,35.1136,48671.0,51908.0,Pipistrellus pipistrellus,0.235,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,26880.0,6.05940959170751,57.9845,57.9939,25468.0,30896.0,Nyctalus leisleri,0.425,0.457,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,25920.0,-1.8668322628755445,60.9345,60.9495,25468.0,29208.0,Nyctalus leisleri,0.259,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,53760.0,14.280634963057878,71.9495,71.957,53828.0,57006.0,Pipistrellus pygmaeus,0.334,0.415,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,25920.0,6.6536952194722145,74.0985,74.1134,25468.0,28056.0,Nyctalus leisleri,0.388,0.435,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,25920.0,18.423345187409424,75.8045,75.8193,25468.0,28430.0,Nyctalus leisleri,0.347,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,48960.0,17.55233418783847,80.1745,80.1918,47812.0,51378.0,Pipistrellus pipistrellus,0.487,0.541,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,48960.0,9.516685902026373,113.3155,113.3245,47812.0,51621.0,Pipistrellus pipistrellus,0.328,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,74880.0,24.544334399937533,146.0025,146.0228,68437.0,79071.0,Rhinolophus ferrumequinum,0.28,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
HF,72000.0,0.5846355391920034,197.4305,197.4648,68437.0,80951.0,Rhinolophus ferrumequinum,0.338,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
LF,25920.0,16.4227082444085,201.7045,201.7233,24609.0,26914.0,Nyctalus leisleri,0.294,0.332,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250530/UBNA_010/20250523_213000.WAV,recover-20250530,UBNA_010,E18 Bridge
