KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,50880.0,4.824083579390701,2.8085,2.8134,48671.0,61769.0,Echolocation,Pipistrellus pipistrellus,0.507,0.537,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,48000.0,5.129790741692323,3.2815,3.2877,47812.0,62668.0,Echolocation,Pipistrellus pipistrellus,0.468,0.54,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,48000.0,9.974426145301722,3.6075,3.6155,46093.0,61217.0,Echolocation,Pipistrellus pipistrellus,0.421,0.515,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,48960.0,5.237465881226645,3.9485,3.9536,46093.0,58341.0,Echolocation,Pipistrellus pipistrellus,0.52,0.559,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,46080.0,10.215618424754435,80.5215,80.5303,45234.0,63066.0,Echolocation,Pipistrellus pipistrellus,0.499,0.645,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,52800.0,14.501376034975044,80.7105,80.7184,45234.0,65581.0,Echolocation,Pipistrellus pipistrellus,0.569,0.727,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,47040.0,19.059051652680758,80.8785,80.8843,45234.0,63981.0,Echolocation,Pipistrellus pipistrellus,0.529,0.699,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,47040.0,14.456485202758769,80.9725,80.97710000000001,45234.0,58872.0,Echolocation,Pipistrellus pipistrellus,0.588,0.629,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,50880.0,17.78209496035689,81.0625,81.0688,44375.0,68360.0,Echolocation,Pipistrellus pipistrellus,0.571,0.695,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,48960.0,6.470424730588773,81.1545,81.1611,47812.0,57722.0,Echolocation,Pipistrellus pipistrellus,0.508,0.525,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,46080.0,16.756367740215836,81.23949999999999,81.2463,44375.0,65113.0,Echolocation,Pipistrellus pipistrellus,0.551,0.689,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,46080.0,4.538772020755626,81.3265,81.332,44375.0,55777.0,Echolocation,Pipistrellus pipistrellus,0.484,0.531,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,52800.0,12.394297019017849,81.4135,81.4216,45234.0,63601.0,Echolocation,Pipistrellus pipistrellus,0.423,0.543,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,52800.0,6.102428466481893,151.3735,151.378,46953.0,60581.0,Echolocation,Pipistrellus pipistrellus,0.506,0.544,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,47040.0,8.170926258435504,151.6145,151.6194,46953.0,60159.0,Echolocation,Pipistrellus pipistrellus,0.572,0.618,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,48960.0,7.139153829734121,151.6925,151.6972,47812.0,61304.0,Echolocation,Pipistrellus pipistrellus,0.548,0.587,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,49920.0,3.7723390631701337,151.7685,151.7738,48671.0,59854.0,Echolocation,Pipistrellus pipistrellus,0.55,0.565,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,48000.0,9.787859326186519,151.8475,151.8525,46093.0,62502.0,Echolocation,Pipistrellus pipistrellus,0.542,0.628,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,48960.0,5.779003195546,151.9305,151.9358,46953.0,58527.0,Echolocation,Pipistrellus pipistrellus,0.56,0.579,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
HF,48960.0,12.107715266936017,152.0135,152.0174,46093.0,63671.0,Echolocation,Pipistrellus pipistrellus,0.465,0.546,-1,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_024/20241026_014000.WAV,recover-20241104,UBNA_024,Foliage
