start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
1183.2935,1183.3075,23750.0,29532.0,0.504,Echolocation,20230623_030000.WAV
1183.4185,1183.4329,23750.0,29294.0,0.542,Echolocation,20230623_030000.WAV
15.2615,15.272,43515.0,53859.0,0.504,Echolocation,20230623_050000.WAV
289.9665,289.9737,40078.0,47269.0,0.503,Echolocation,20230623_050000.WAV
480.0745,480.0836,40937.0,53471.0,0.622,Echolocation,20230623_050000.WAV
480.9455,480.9528,40937.0,50478.0,0.6,Echolocation,20230623_050000.WAV
481.0425,481.0487,40078.0,51926.0,0.584,Echolocation,20230623_050000.WAV
481.2455,481.2525,40937.0,51933.0,0.653,Echolocation,20230623_050000.WAV
481.3395,481.3483,40078.0,48009.0,0.511,Echolocation,20230623_050000.WAV
481.4305,481.439,40937.0,52584.0,0.61,Echolocation,20230623_050000.WAV
481.6075,481.6162,40937.0,57341.0,0.601,Echolocation,20230623_050000.WAV
481.6965,481.7034,40937.0,53284.0,0.656,Echolocation,20230623_050000.WAV
481.7875,481.7954,40937.0,56932.0,0.716,Echolocation,20230623_050000.WAV
481.8745,481.8816,40078.0,52807.0,0.648,Echolocation,20230623_050000.WAV
482.0445,482.0513,40078.0,53638.0,0.543,Echolocation,20230623_050000.WAV
482.1345,482.1413,41796.0,55424.0,0.584,Echolocation,20230623_050000.WAV
482.2255,482.2333,41796.0,55607.0,0.584,Echolocation,20230623_050000.WAV
482.3135,482.3206,41796.0,54604.0,0.508,Echolocation,20230623_050000.WAV
482.4275,482.4353,41796.0,58664.0,0.579,Echolocation,20230623_050000.WAV
482.4945,482.5041,44375.0,54983.0,0.553,Echolocation,20230623_050000.WAV
482.5825,482.5887,41796.0,57158.0,0.54,Echolocation,20230623_050000.WAV
482.6685,482.6765,40937.0,51142.0,0.533,Echolocation,20230623_050000.WAV
482.8425,482.8502,40078.0,51542.0,0.507,Echolocation,20230623_050000.WAV
483.0155,483.0218,40937.0,52423.0,0.518,Echolocation,20230623_050000.WAV
483.3475,483.3552,40937.0,50029.0,0.652,Echolocation,20230623_050000.WAV
483.6845,483.6943,43515.0,51403.0,0.554,Echolocation,20230623_050000.WAV
483.7535,483.7599,42656.0,52620.0,0.609,Echolocation,20230623_050000.WAV
