date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-08-10 03:00:00+00:00,1,1,1,1
2023-08-10 03:30:00+00:00,1,1,1,1
2023-08-10 04:00:00+00:00,238,1,97,141
2023-08-10 04:30:00+00:00,153,32,1,121
2023-08-10 05:00:00+00:00,49,1,15,34
2023-08-10 05:30:00+00:00,78,1,28,50
2023-08-10 06:00:00+00:00,76,52,4,20
2023-08-10 06:30:00+00:00,65,42,11,12
2023-08-10 07:00:00+00:00,233,76,92,64
2023-08-10 07:30:00+00:00,12,1,12,1
2023-08-10 08:00:00+00:00,44,43,1,1
2023-08-10 08:30:00+00:00,1,1,1,1
2023-08-10 09:00:00+00:00,35,19,10,6
2023-08-10 09:30:00+00:00,99,98,1,1
2023-08-10 10:00:00+00:00,88,1,88,1
2023-08-10 10:30:00+00:00,3,1,1,3
2023-08-10 11:00:00+00:00,49,38,11,1
2023-08-10 11:30:00+00:00,1,1,1,1
2023-08-10 12:00:00+00:00,1,1,1,1
2023-08-10 12:30:00+00:00,1,1,1,1
2023-08-10 13:00:00+00:00,1,1,1,1
2023-08-11 03:00:00+00:00,1,1,1,1
2023-08-11 03:30:00+00:00,1,1,1,1
2023-08-11 04:00:00+00:00,121,6,69,46
2023-08-11 04:30:00+00:00,112,1,1,112
2023-08-11 05:00:00+00:00,1,1,1,1
2023-08-11 05:30:00+00:00,142,15,42,85
2023-08-11 06:00:00+00:00,2,1,1,2
2023-08-11 06:30:00+00:00,21,1,3,18
2023-08-11 07:00:00+00:00,65,17,45,1
2023-08-11 07:30:00+00:00,49,33,2,14
2023-08-11 08:00:00+00:00,64,28,28,8
2023-08-11 08:30:00+00:00,1,1,1,1
2023-08-11 09:00:00+00:00,1,1,1,1
2023-08-11 09:30:00+00:00,14,1,1,14
2023-08-11 10:00:00+00:00,16,6,10,1
2023-08-11 10:30:00+00:00,19,1,1,19
2023-08-11 11:00:00+00:00,41,39,2,1
2023-08-11 11:30:00+00:00,1,1,1,1
2023-08-11 12:00:00+00:00,1,1,1,1
2023-08-11 12:30:00+00:00,1,1,1,1
2023-08-11 13:00:00+00:00,1,1,1,1
2023-08-12 03:00:00+00:00,1,1,1,1
2023-08-12 03:30:00+00:00,1,1,1,1
2023-08-12 04:00:00+00:00,311,2,93,213
2023-08-12 04:30:00+00:00,28,15,1,13
2023-08-12 05:00:00+00:00,106,55,27,24
2023-08-12 05:30:00+00:00,14,1,1,14
2023-08-12 06:00:00+00:00,211,50,74,85
2023-08-12 06:30:00+00:00,47,1,27,20
2023-08-12 07:00:00+00:00,57,1,39,18
2023-08-12 07:30:00+00:00,147,34,88,25
2023-08-12 08:00:00+00:00,1,1,1,1
2023-08-12 08:30:00+00:00,43,1,40,2
2023-08-12 09:00:00+00:00,6,4,1,1
2023-08-12 09:30:00+00:00,20,3,17,1
2023-08-12 10:00:00+00:00,46,1,30,16
2023-08-12 10:30:00+00:00,42,1,42,1
2023-08-12 11:00:00+00:00,1,1,1,1
2023-08-12 11:30:00+00:00,16,16,1,1
2023-08-12 12:00:00+00:00,12,11,1,1
2023-08-12 12:30:00+00:00,1,1,1,1
2023-08-12 13:00:00+00:00,1,1,1,1
2023-08-13 03:00:00+00:00,1,1,1,1
2023-08-13 03:30:00+00:00,1,1,1,1
2023-08-13 04:00:00+00:00,118,1,45,73
2023-08-13 04:30:00+00:00,32,6,3,23
2023-08-13 05:00:00+00:00,122,1,34,88
2023-08-13 05:30:00+00:00,64,2,1,62
2023-08-13 06:00:00+00:00,93,1,1,93
2023-08-13 06:30:00+00:00,215,56,27,132
2023-08-13 07:00:00+00:00,39,1,21,18
2023-08-13 07:30:00+00:00,64,27,1,36
2023-08-13 08:00:00+00:00,140,75,1,64
2023-08-13 08:30:00+00:00,87,1,5,63
2023-08-13 09:00:00+00:00,61,1,1,61
2023-08-13 09:30:00+00:00,64,1,1,64
2023-08-13 10:00:00+00:00,17,1,1,17
2023-08-13 10:30:00+00:00,86,1,21,65
2023-08-13 11:00:00+00:00,152,1,1,152
2023-08-13 11:30:00+00:00,31,1,1,30
2023-08-13 12:00:00+00:00,26,1,1,26
2023-08-13 12:30:00+00:00,1,1,1,1
2023-08-13 13:00:00+00:00,1,1,1,1
2023-08-14 03:00:00+00:00,1,1,1,1
2023-08-14 03:30:00+00:00,1,1,1,1
2023-08-14 04:00:00+00:00,251,1,5,246
2023-08-14 04:30:00+00:00,781,15,2,760
2023-08-14 05:00:00+00:00,180,19,6,155
2023-08-14 05:30:00+00:00,111,36,1,74
2023-08-14 06:00:00+00:00,15,8,1,7
2023-08-14 06:30:00+00:00,12,1,1,12
2023-08-14 07:00:00+00:00,1,1,1,1
2023-08-14 07:30:00+00:00,35,8,1,27
2023-08-14 08:00:00+00:00,6,1,1,6
2023-08-14 08:30:00+00:00,40,1,1,40
2023-08-14 09:00:00+00:00,23,1,1,23
2023-08-14 09:30:00+00:00,56,42,1,14
2023-08-14 10:00:00+00:00,1,1,1,1
2023-08-14 10:30:00+00:00,8,1,1,8
2023-08-14 11:00:00+00:00,1,1,1,1
2023-08-14 11:30:00+00:00,36,2,19,15
2023-08-14 12:00:00+00:00,6,1,1,6
2023-08-15 03:00:00+00:00,1,1,1,1
