KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,4.770558228570463,0.2695,0.2773,60703.0,65778.0,Pipistrellus pygmaeus,0.4,0.401,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,32640.0,0.628979390100455,2.2375,2.2518,37500.0,41098.0,Pipistrellus nathusii,0.284,0.391,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
HF,65280.0,-0.028962843930481413,5.4755,5.4817,60703.0,66300.0,Pipistrellus pygmaeus,0.417,0.429,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
HF,65280.0,1.4591263325315378,5.6555,5.6638,59843.0,64316.0,Pipistrellus pygmaeus,0.307,0.315,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
HF,65280.0,-2.2151259079249512,6.1895,6.1961,60703.0,65939.0,Pipistrellus pygmaeus,0.339,0.342,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,32640.0,1.9715433569763463,6.9285,6.9403,27187.0,31585.0,Nyctalus leisleri,0.225,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,32640.0,1.5229699699317487,7.0215,7.0352,27187.0,30982.0,Nyctalus leisleri,0.207,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
HF,65280.0,2.7098195902870876,7.0685,7.079,59843.0,65348.0,Pipistrellus pygmaeus,0.19,0.383,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
HF,65280.0,1.057858427943358,7.4335,7.4453,58984.0,65625.0,Pipistrellus pygmaeus,0.209,0.398,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
HF,57600.0,5.110412878711065,17.0015,17.0102,57265.0,62783.0,Pipistrellus pygmaeus,0.364,0.367,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
HF,65280.0,5.799242714291636,19.6705,19.6892,65000.0,69768.0,Pipistrellus pygmaeus,0.334,0.338,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,32640.0,0.8593820370649009,40.0275,40.0315,22890.0,37161.0,Plecotus austriacus,0.236,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,25920.0,-2.8437516965221725,41.8665,41.8805,25468.0,29972.0,Nyctalus leisleri,0.202,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,32640.0,1.3755060404319364,43.5315,43.5503,32343.0,35211.0,Nyctalus leisleri,0.169,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,23040.0,7.645575791629847,71.5535,71.57300000000001,22890.0,26474.0,Nyctalus leisleri,0.352,0.402,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,23040.0,9.123853299545676,87.5495,87.5639,22890.0,25881.0,Nyctalus leisleri,0.268,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
LF,32640.0,-4.553682566776262,137.1305,137.139,27187.0,34374.0,Eptesicus serotinus,0.176,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
HF,79680.0,0.9840253524417011,194.3315,194.3778,68437.0,83418.0,Rhinolophus ferrumequinum,0.344,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_028/20250509_205000.WAV,recover-20250523,UBNA_028,Central Pond
