Time (UTC),05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0
04:00,,6.933333333333334,4.666666666666667,0.7333333333333334,10.333333333333334,10.6,10.733333333333334,0.0,16.866666666666667,0.0,0.0,0.0,0.0,1.8666666666666665,6.333333333333333
04:30,,11.733333333333334,14.333333333333334,12.733333333333334,8.733333333333333,21.066666666666666,19.466666666666665,0.0,23.333333333333332,0.0,11.266666666666666,3.466666666666667,0.0,6.133333333333333,99.46666666666665
05:00,,7.666666666666667,7.6000000000000005,3.4,5.133333333333334,22.600000000000005,24.133333333333336,2.266666666666667,31.8,0.0,0.0,0.0,0.7333333333333334,0.7999999999999999,8.266666666666666
05:30,,5.8,6.066666666666666,18.666666666666668,15.666666666666666,40.86666666666667,0.26666666666666666,0.0,10.2,0.0,0.0,0.0,7.0,0.06666666666666667,1.2666666666666666
06:00,,0.5333333333333333,31.53333333333333,5.6000000000000005,5.266666666666667,30.066666666666666,28.866666666666664,0.0,3.0,0.0,0.0,2.6666666666666665,0.0,0.9333333333333332,0.8666666666666667
06:30,,0.06666666666666667,4.933333333333334,5.066666666666667,22.733333333333334,14.466666666666667,15.200000000000001,0.0,5.8,0.0,0.0,0.0,6.466666666666666,0.0,2.1999999999999997
07:00,,1.8,0.06666666666666667,0.5333333333333333,26.333333333333332,7.333333333333333,4.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
07:30,,2.533333333333333,9.4,25.666666666666668,14.333333333333334,5.3999999999999995,5.133333333333333,0.0,0.0,0.0,0.0,0.6,0.0,2.0,0.13333333333333333
08:00,,0.0,7.333333333333333,7.8,22.8,6.6000000000000005,0.0,0.0,0.0,0.39999999999999997,0.0,3.4,0.0,0.0,2.1999999999999997
08:30,,1.5999999999999999,18.733333333333334,0.0,4.133333333333334,8.733333333333334,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333
09:00,,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,2.3333333333333335
09:30,,0.19999999999999998,9.733333333333333,1.8,20.866666666666667,9.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
10:00,,0.0,2.9333333333333336,0.0,1.1333333333333335,0.4666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
10:30,,0.0,2.066666666666667,4.066666666666666,0.13333333333333333,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,2.066666666666667,0.0
11:00,,1.2,3.0666666666666664,0.7999999999999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333
12:00,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666666,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.46666666666666673,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.19999999999999998,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
