Time (UTC),05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0
04:00,,4.444444444444445,3.888888888888889,1.111111111111111,7.777777777777776,7.222222222222222,8.333333333333334,0.0,13.888888888888891,0.0,0.0,0.0,0.0,3.888888888888889,4.444444444444445
04:30,,10.0,7.777777777777776,16.666666666666668,7.222222222222222,23.88888888888889,18.888888888888886,0.0,12.22222222222222,0.0,7.777777777777776,2.2222222222222223,0.0,3.888888888888889,41.666666666666664
05:00,,9.444444444444443,5.0,8.333333333333334,5.5555555555555545,25.0,19.444444444444446,6.666666666666667,36.666666666666664,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223,8.88888888888889
05:30,,10.555555555555555,6.666666666666667,28.333333333333332,28.88888888888889,41.666666666666664,1.111111111111111,0.0,8.333333333333334,0.0,0.0,0.0,13.333333333333334,0.5555555555555556,2.2222222222222223
06:00,,2.2222222222222223,37.77777777777777,20.0,12.777777777777779,37.22222222222223,40.55555555555555,0.0,2.7777777777777772,0.0,0.0,1.6666666666666667,0.0,2.2222222222222223,1.6666666666666667
06:30,,0.5555555555555556,3.888888888888889,14.444444444444445,38.333333333333336,15.0,24.444444444444443,0.0,2.7777777777777772,0.0,0.0,0.0,6.666666666666667,0.0,3.888888888888889
07:00,,2.2222222222222223,0.5555555555555556,2.7777777777777772,36.666666666666664,7.777777777777776,7.777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0
07:30,,2.2222222222222223,16.666666666666668,40.55555555555555,23.88888888888889,5.0,7.777777777777776,0.0,0.0,0.0,0.0,1.111111111111111,0.0,2.7777777777777772,0.5555555555555556
08:00,,0.0,5.0,14.444444444444445,24.444444444444443,6.11111111111111,0.0,0.0,0.0,1.111111111111111,0.0,2.2222222222222223,0.0,0.0,4.444444444444445
08:30,,1.6666666666666667,17.222222222222225,0.0,4.444444444444445,11.111111111111109,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777772
09:00,,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,3.3333333333333335
09:30,,1.111111111111111,15.555555555555552,1.6666666666666667,22.222222222222218,10.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223
10:00,,0.0,3.888888888888889,0.0,2.2222222222222223,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
10:30,,0.0,2.2222222222222223,2.2222222222222223,1.111111111111111,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0
11:00,,2.7777777777777772,2.7777777777777772,1.6666666666666667,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556
12:00,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,3.3333333333333335,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,1.6666666666666667,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:30,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
