Time (UTC),05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,3.2361555555555555,2.2826888888888885,0.5938444444444444,4.557944444444445,5.586222222222222,5.321844444444445,0.0,7.657588777777779,0.0,0.0,0.0,0.0,0.8219777777777777,2.3143000000000002
04:30,,6.777766666666667,6.866777777777777,12.1336,5.155344444444444,14.495233333333333,11.873622222222222,3.5221999999999998,11.210811,0.0,6.243511111111111,1.538677777777778,0.8938333333333334,2.694911111111111,32.53896666666667
05:00,,6.696155555555555,4.829477777777777,4.108755555555555,4.238544444444444,16.782744444444447,14.999244444444445,12.037155444444446,23.111222111111108,0.0,0.8011777777777779,0.0,1.0061222222222221,2.2362555555555557,6.917122222222223
05:30,,6.049022222222223,4.291533333333333,16.754122222222225,18.242755555555558,29.919766666666664,0.6594666666666666,1.180377777777778,5.692511111111112,0.0,0.0,0.0,7.418722222222221,0.8450333333333333,1.863722222222222
06:00,,1.1836666666666666,25.56723333333333,6.597977666666666,4.399522222222222,26.553933333333333,26.993766444444447,0.0,3.1917333333333335,7.606677777777777,0.0,1.0812,0.0,0.9607333333333333,0.7162222222222221
06:30,,0.9029666666666666,2.6806,6.895844444444443,19.993155444444444,9.16801111111111,17.94378888888889,7.086222222222221,1.9420888888888888,0.6390332222222221,0.0,0.0,5.251488888888889,2.200811111111111,1.9553666666666665
07:00,,2.0953,0.0,0.2962777777777778,22.174644444444443,5.226577777777779,5.320166666666666,6.349588777777779,0.6483888888888888,0.0,0.0,2.1922,0.0,1.1923444444444444,0.0
07:30,,1.528388888888889,11.538110999999999,25.966988777777775,14.220555444444443,2.2838444444444446,4.981022222222221,4.917966666666667,0.7856444444444444,2.3931222222222224,0.0,10.204733333333335,0.5603999999999999,2.0281333333333333,0.25073333333333336
08:00,,0.06046666666666667,5.999855555555556,8.389288888888888,18.383444444444446,3.7271888888888896,7.763799888888889,0.0,0.0618111111111111,2.679511111111111,0.0,1.8419888888888887,1.1213777777777776,0.0,2.265388888888889
08:30,,1.2957332222222222,12.002444444444444,0.0,3.2695222222222227,7.741766666666667,3.6321333333333334,1.1463666666666665,3.9540666666666664,0.0,0.0,32.95118888888889,0.0,0.9424222222222222,1.9138
09:00,,1.0163555555555555,0.0,0.0,0.0,0.40569999999999995,5.983222111111112,6.6947777777777775,1.117911111111111,2.3880777777777777,0.11043333333333333,0.6991777777777779,0.0,0.0,1.7886
09:30,,0.5518777777777778,8.693966666666666,1.1407555555555555,17.657433333333334,8.281966666666667,0.0,0.0,0.0,0.2632555555555555,6.192377777777779,0.6392,0.0,0.0,1.5243666666666666
10:00,,0.0,2.3838,0.4903666666666667,2.1296222222222227,0.5223888888888889,0.4638,0.0,0.0,0.0,0.4986,0.0,7.995877777777777,0.18787777777777778,0.8038888888888888
10:30,,0.20373333333333335,1.3798333333333332,1.7081222222222223,0.7602000000000001,0.16907777777777777,0.0,18.1356,1.0370222222222225,0.7479555555555555,0.13714444444444446,4.490877777777778,2.682644444444444,2.5270444444444444,0.0
11:00,,2.093255555555556,2.1052111111111107,1.024688888888889,0.0,0.0,2.5401666666666665,0.0,0.0,0.8036888888888889,0.0,4.473822222222222,0.0,0.0,0.4837
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.044733222222221,0.4180555555555556,0.0,0.0,0.05368888888888887
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023888888888888666,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08733333333333333,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014666666666666666,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0,0.28586666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.06745555555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
