KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,45120.0,4.542439264052895,150.3915,150.4007,40937.0,47501.0,Echolocation,Pipistrellus nathusii,0.486,0.511,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240830_034000.WAV,recover-20240905,UBNA_001,Central Pond
LF,25920.0,9.701805392376823,240.8075,240.8223,25468.0,29634.0,Echolocation,Nyctalus leisleri,0.264,0.518,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
LF,24960.0,25.81857271194112,220.1325,220.1509,23750.0,28443.0,Echolocation,Nyctalus leisleri,0.389,0.526,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
LF,28800.0,18.081528939048994,180.2465,180.2585,26328.0,38937.0,Echolocation,Eptesicus serotinus,0.406,0.529,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
LF,24960.0,5.215161489376986,155.2165,155.2319,23750.0,29175.0,Echolocation,Nyctalus leisleri,0.274,0.581,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
LF,25920.0,29.30339048268597,120.4175,120.4335,24609.0,36575.0,Echolocation,Eptesicus serotinus,0.325,0.525,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
LF,25920.0,31.171697138951902,90.9405,90.9584,23750.0,33593.0,Echolocation,Eptesicus serotinus,0.332,0.544,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
LF,24960.0,38.54325901457531,60.4265,60.4443,22890.0,34825.0,Echolocation,Eptesicus serotinus,0.431,0.592,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
LF,24000.0,5.9589336089931155,35.6575,35.6767,22890.0,26548.0,Echolocation,Nyctalus leisleri,0.484,0.525,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
LF,24960.0,33.62817827430628,15.3355,15.3519,23750.0,32901.0,Echolocation,Eptesicus serotinus,0.263,0.541,-1,192000.0,/mnt/ubna_data_04/recover-20240905/UBNA_001/20240901_042000.WAV,recover-20240905,UBNA_001,Central Pond
