date_and_time_UTC,callrate,LFcallrate,HFcallrate
2025-05-02 21:30:00+00:00,0.0,0.0,0.0
2025-05-02 21:40:00+00:00,0.0,0.0,0.0
2025-05-02 21:50:00+00:00,0.0,0.0,0.0
2025-05-02 22:00:00+00:00,0.2,0.2,0.0
2025-05-02 22:10:00+00:00,0.0,0.0,0.0
2025-05-02 22:20:00+00:00,0.2,0.2,0.0
2025-05-02 22:30:00+00:00,0.0,0.0,0.0
2025-05-02 22:40:00+00:00,0.0,0.0,0.0
2025-05-02 22:50:00+00:00,2.0,1.8,0.2
2025-05-02 23:00:00+00:00,0.0,0.0,0.0
2025-05-02 23:10:00+00:00,0.0,0.0,0.0
2025-05-02 23:20:00+00:00,0.2,0.2,0.0
2025-05-02 23:30:00+00:00,0.0,0.0,0.0
2025-05-02 23:40:00+00:00,0.0,0.0,0.0
2025-05-02 23:50:00+00:00,0.0,0.0,0.0
2025-05-03 00:00:00+00:00,0.0,0.0,0.0
2025-05-03 00:10:00+00:00,0.0,0.0,0.0
2025-05-03 00:20:00+00:00,0.2,0.2,0.0
2025-05-03 00:30:00+00:00,0.0,0.0,0.0
2025-05-03 00:40:00+00:00,0.0,0.0,0.0
2025-05-03 00:50:00+00:00,0.0,0.0,0.0
2025-05-03 01:00:00+00:00,0.0,0.0,0.0
2025-05-03 01:10:00+00:00,0.0,0.0,0.0
2025-05-03 01:20:00+00:00,0.0,0.0,0.0
2025-05-03 01:30:00+00:00,0.0,0.0,0.0
2025-05-03 01:40:00+00:00,0.0,0.0,0.0
2025-05-03 01:50:00+00:00,0.0,0.0,0.0
2025-05-03 02:00:00+00:00,0.0,0.0,0.0
2025-05-03 02:10:00+00:00,0.0,0.0,0.0
2025-05-03 02:20:00+00:00,0.0,0.0,0.0
2025-05-03 02:30:00+00:00,0.0,0.0,0.0
2025-05-03 02:40:00+00:00,0.0,0.0,0.0
2025-05-03 02:50:00+00:00,0.0,0.0,0.0
2025-05-03 03:00:00+00:00,0.0,0.0,0.0
2025-05-03 03:10:00+00:00,0.0,0.0,0.0
2025-05-03 03:20:00+00:00,278.0,278.0,0.0
2025-05-03 03:30:00+00:00,70.0,69.8,0.2
2025-05-03 03:40:00+00:00,67.0,52.4,14.6
2025-05-03 03:50:00+00:00,35.2,19.2,16.0
2025-05-03 04:00:00+00:00,59.8,11.4,48.4
2025-05-03 04:10:00+00:00,308.0,15.4,292.6
2025-05-03 04:20:00+00:00,154.2,10.4,143.8
2025-05-03 04:30:00+00:00,157.2,12.2,145.0
2025-05-03 04:40:00+00:00,99.8,6.6,93.2
2025-05-03 04:50:00+00:00,207.6,10.0,197.6
2025-05-03 05:00:00+00:00,120.6,9.6,111.0
2025-05-03 05:10:00+00:00,74.6,4.2,70.4
2025-05-03 05:20:00+00:00,81.6,3.4,78.2
2025-05-03 05:30:00+00:00,291.8,11.2,280.6
2025-05-03 05:40:00+00:00,340.8,22.0,318.8
2025-05-03 05:50:00+00:00,276.8,38.0,238.8
2025-05-03 06:00:00+00:00,119.0,9.8,109.2
2025-05-03 06:10:00+00:00,73.0,35.4,37.6
2025-05-03 06:20:00+00:00,128.0,54.2,73.8
2025-05-03 06:30:00+00:00,82.2,23.6,58.6
2025-05-03 06:40:00+00:00,98.6,20.2,78.4
2025-05-03 06:50:00+00:00,62.0,9.0,53.0
2025-05-03 07:00:00+00:00,304.0,20.8,283.2
2025-05-03 07:10:00+00:00,150.6,7.6,143.0
2025-05-03 07:20:00+00:00,156.8,9.0,147.8
2025-05-03 07:30:00+00:00,92.0,6.2,85.8
2025-05-03 07:40:00+00:00,136.4,7.0,129.4
2025-05-03 07:50:00+00:00,193.4,12.6,180.8
2025-05-03 08:00:00+00:00,180.6,0.0,180.6
2025-05-03 08:10:00+00:00,290.2,0.0,290.2
2025-05-03 08:20:00+00:00,189.0,0.8,188.2
2025-05-03 08:30:00+00:00,336.4,46.2,290.2
2025-05-03 08:40:00+00:00,182.6,0.0,182.6
2025-05-03 08:50:00+00:00,160.4,3.6,156.8
2025-05-03 09:00:00+00:00,212.2,40.6,171.6
2025-05-03 09:10:00+00:00,163.4,1.4,162.0
2025-05-03 09:20:00+00:00,132.6,0.0,132.6
2025-05-03 09:30:00+00:00,184.4,0.0,184.4
2025-05-03 09:40:00+00:00,334.4,0.0,334.4
2025-05-03 09:50:00+00:00,394.0,12.8,381.2
2025-05-03 10:00:00+00:00,395.4,123.6,271.8
2025-05-03 10:10:00+00:00,43.2,0.0,43.2
2025-05-03 10:20:00+00:00,0.4,0.0,0.4
2025-05-03 10:30:00+00:00,0.0,0.0,0.0
2025-05-03 10:40:00+00:00,26.2,16.6,9.6
2025-05-03 10:50:00+00:00,96.8,34.8,62.0
2025-05-03 11:00:00+00:00,15.0,13.6,1.4
2025-05-03 11:10:00+00:00,0.0,0.0,0.0
2025-05-03 11:20:00+00:00,0.0,0.0,0.0
2025-05-03 11:30:00+00:00,0.0,0.0,0.0
2025-05-03 11:40:00+00:00,0.0,0.0,0.0
2025-05-03 11:50:00+00:00,0.0,0.0,0.0
2025-05-03 12:00:00+00:00,0.0,0.0,0.0
2025-05-03 12:10:00+00:00,0.0,0.0,0.0
2025-05-03 12:20:00+00:00,0.0,0.0,0.0
2025-05-03 12:30:00+00:00,0.0,0.0,0.0
2025-05-03 12:40:00+00:00,0.0,0.0,0.0
2025-05-03 12:50:00+00:00,0.0,0.0,0.0
2025-05-03 13:00:00+00:00,0.0,0.0,0.0
2025-05-03 13:10:00+00:00,0.0,0.0,0.0
2025-05-03 13:20:00+00:00,0.0,0.0,0.0
2025-05-03 13:30:00+00:00,0.0,0.0,0.0
2025-05-03 13:40:00+00:00,0.0,0.0,0.0
2025-05-03 13:50:00+00:00,0.0,0.0,0.0
2025-05-03 14:00:00+00:00,0.0,0.0,0.0
2025-05-03 14:10:00+00:00,0.0,0.0,0.0
2025-05-03 14:20:00+00:00,0.0,0.0,0.0
2025-05-03 14:30:00+00:00,0.0,0.0,0.0
2025-05-03 14:40:00+00:00,0.0,0.0,0.0
2025-05-03 14:50:00+00:00,0.0,0.0,0.0
2025-05-03 15:00:00+00:00,0.0,0.0,0.0
2025-05-03 15:10:00+00:00,0.0,0.0,0.0
2025-05-03 15:20:00+00:00,0.0,0.0,0.0
2025-05-03 15:30:00+00:00,0.0,0.0,0.0
2025-05-03 15:40:00+00:00,0.0,0.0,0.0
2025-05-03 15:50:00+00:00,0.0,0.0,0.0
2025-05-03 16:00:00+00:00,0.0,0.0,0.0
2025-05-03 16:10:00+00:00,0.0,0.0,0.0
2025-05-03 16:20:00+00:00,0.0,0.0,0.0
2025-05-03 16:30:00+00:00,0.0,0.0,0.0
2025-05-03 16:40:00+00:00,0.0,0.0,0.0
2025-05-03 16:50:00+00:00,0.0,0.0,0.0
2025-05-03 17:00:00+00:00,0.0,0.0,0.0
2025-05-03 17:10:00+00:00,0.0,0.0,0.0
2025-05-03 17:20:00+00:00,0.0,0.0,0.0
2025-05-03 17:30:00+00:00,0.0,0.0,0.0
2025-05-03 17:40:00+00:00,0.0,0.0,0.0
2025-05-03 17:50:00+00:00,0.0,0.0,0.0
2025-05-03 18:00:00+00:00,0.0,0.0,0.0
2025-05-03 18:10:00+00:00,0.0,0.0,0.0
2025-05-03 18:20:00+00:00,0.0,0.0,0.0
2025-05-03 18:30:00+00:00,0.0,0.0,0.0
2025-05-03 18:40:00+00:00,0.0,0.0,0.0
2025-05-03 18:50:00+00:00,0.0,0.0,0.0
2025-05-03 19:00:00+00:00,0.0,0.0,0.0
2025-05-03 19:10:00+00:00,0.0,0.0,0.0
2025-05-03 19:20:00+00:00,0.2,0.2,0.0
2025-05-03 19:30:00+00:00,0.0,0.0,0.0
2025-05-03 19:40:00+00:00,0.0,0.0,0.0
2025-05-03 19:50:00+00:00,0.0,0.0,0.0
2025-05-03 20:00:00+00:00,0.0,0.0,0.0
2025-05-03 20:10:00+00:00,0.0,0.0,0.0
2025-05-03 20:20:00+00:00,0.0,0.0,0.0
