Time (UTC),06/13/25,06/14/25,06/15/25,06/16/25,06/17/25,06/18/25,06/19/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.2332666666666667,0.0,0.0,0.0,0.0,0.0
05:00,,0.15424444444444446,0.2679444444444445,0.0,0.0,0.0960333333333333,10.610955555555558
05:30,,1.8989666666666665,0.0,0.0,0.0,0.0371111111111111,0.0
06:00,,0.26753333333333335,0.0,0.0,0.32931111111111105,0.0,0.10343322222222223
06:30,,0.0,0.0,0.7275111111111111,0.4511,0.4572333333333333,0.0
07:00,,0.6726666666666666,0.0,0.0,0.0,0.0,0.0
07:30,,1.2402777777777776,0.0,0.20123333333333338,0.0,0.0,0.4928888888888889
08:00,,0.0,0.0,0.0,0.0,0.5776777777777777,0.0
08:30,,0.3242,0.8873222222222222,0.0,0.5499999999999999,3.5586333333333333,0.0
09:00,,0.0,0.43205555555555547,0.4428444444444444,0.1880666666666667,0.24388888888888885,0.0
09:30,,0.0,0.0,0.0,0.0,0.5664555555555555,0.0
10:00,,0.8711555555555556,0.7635000000000001,0.0,0.0,0.0,0.0
10:30,,0.0,1.1799777777777776,0.0,0.24955555555555556,0.0,0.0
11:00,,0.0,0.0,0.0,0.0,0.3295888888888889,0.4917777777777778
11:30,,0.0,0.0,0.0,0.0,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.35007777777777777,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0
17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,
