Time (UTC),06/13/25,06/14/25,06/15/25,06/16/25,06/17/25,06/18/25,06/19/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
00:30,,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667
01:00,,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0
01:30,,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667
02:00,,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333
02:30,,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333
03:00,,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0
03:30,,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
04:00,,0.0,0.06666666666666667,0.19999999999999998,0.0,0.06666666666666667,0.0
04:30,,7.333333333333333,0.0,0.0,0.0,0.0,0.0
05:00,,14.733333333333334,2.0,1.8666666666666665,0.06666666666666667,9.133333333333335,51.26666666666666
05:30,,18.400000000000002,2.6666666666666665,35.333333333333336,0.06666666666666667,20.0,11.266666666666666
06:00,,4.933333333333334,0.0,16.733333333333334,3.6666666666666665,39.199999999999996,1.7333333333333334
06:30,,0.0,0.0,3.5999999999999996,10.533333333333333,17.066666666666666,0.0
07:00,,3.733333333333333,0.0,2.1999999999999997,0.06666666666666667,3.4,0.06666666666666667
07:30,,2.733333333333333,1.0666666666666667,0.26666666666666666,1.0,11.200000000000001,2.1333333333333333
08:00,,0.0,0.6666666666666666,0.0,6.333333333333333,12.4,0.0
08:30,,0.7999999999999999,1.2,1.5999999999999999,3.1333333333333333,24.46666666666667,0.0
09:00,,0.0,1.2,1.8666666666666665,1.0,2.3333333333333335,0.0
09:30,,0.0,0.0,0.0,10.0,7.866666666666667,0.0
10:00,,4.333333333333333,3.6,0.0,21.2,0.4666666666666666,0.0
10:30,,0.0,6.533333333333334,0.0,0.7333333333333334,0.39999999999999997,0.0
11:00,,0.13333333333333333,0.0,0.0,0.0,0.7999999999999999,2.8666666666666667
11:30,,0.0,0.0,0.0,0.0,0.0,0.0
12:00,,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0
12:30,,0.13333333333333333,0.0,0.0,0.20000000000000004,0.0,0.06666666666666667
13:00,,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667
13:30,,0.06666666666666667,0.0,0.0,0.19999999999999998,0.13333333333333333,0.13333333333333333
14:00,,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
14:30,,0.0,0.0,0.0,0.19999999999999998,0.0,0.0
15:00,,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
15:30,,0.0,0.0,0.39999999999999997,0.0,0.0,0.13333333333333333
16:00,,0.06666666666666667,0.0,0.06666666666666667,0.4666666666666666,0.0,0.06666666666666667
16:30,,0.20000000000000004,0.19999999999999998,0.0,0.06666666666666667,0.0,0.0
17:00,,0.0,0.3333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0
17:30,0.8,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
18:00,0.26666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.19999999999999998
18:30,0.0,0.0,0.0,0.0,0.6,0.0,0.0
19:00,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0
19:30,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,
20:00,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,
20:30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.19999999999999998,0.0,0.0,
21:00,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,
23:00,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,
23:30,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,
