date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-07-12 03:06:00+00:00,1,1,1,1
2023-07-12 03:36:00+00:00,1,1,1,1
2023-07-12 04:06:00+00:00,1,1,1,1
2023-07-12 04:36:00+00:00,273,4,269,1
2023-07-12 05:06:00+00:00,427,1,232,176
2023-07-12 05:36:00+00:00,201,10,17,172
2023-07-12 06:06:00+00:00,236,18,138,80
2023-07-12 06:36:00+00:00,137,3,65,67
2023-07-12 07:06:00+00:00,41,40,1,1
2023-07-12 07:36:00+00:00,50,1,50,1
2023-07-12 08:06:00+00:00,61,1,3,57
2023-07-12 08:36:00+00:00,33,11,22,1
2023-07-12 09:06:00+00:00,97,13,18,66
2023-07-12 09:36:00+00:00,117,24,80,12
2023-07-12 10:06:00+00:00,53,1,38,15
2023-07-12 10:36:00+00:00,73,5,64,4
2023-07-12 11:06:00+00:00,29,1,29,1
2023-07-12 11:36:00+00:00,1,1,1,1
2023-07-12 12:06:00+00:00,1,1,1,1
2023-07-12 12:36:00+00:00,1,1,1,1
2023-07-12 13:06:00+00:00,1,1,1,1
2023-07-13 03:06:00+00:00,1,1,1,1
2023-07-13 03:36:00+00:00,1,1,1,1
2023-07-13 04:06:00+00:00,1,1,1,1
2023-07-13 04:36:00+00:00,626,74,552,1
2023-07-13 05:06:00+00:00,1249,43,1203,3
2023-07-13 05:36:00+00:00,37,1,1,37
2023-07-13 06:06:00+00:00,35,1,1,35
2023-07-13 06:36:00+00:00,43,1,1,43
2023-07-13 07:06:00+00:00,62,1,44,11
2023-07-13 07:36:00+00:00,90,2,37,51
2023-07-13 08:06:00+00:00,55,4,48,3
2023-07-13 08:36:00+00:00,65,1,37,23
2023-07-13 09:06:00+00:00,6,1,1,6
2023-07-13 09:36:00+00:00,27,1,27,1
2023-07-13 10:06:00+00:00,42,11,31,1
2023-07-13 10:36:00+00:00,1,1,1,1
2023-07-13 11:06:00+00:00,27,1,27,1
2023-07-13 11:36:00+00:00,1,1,1,1
2023-07-13 12:06:00+00:00,1,1,1,1
2023-07-13 12:36:00+00:00,1,1,1,1
2023-07-13 13:06:00+00:00,1,1,1,1
2023-07-14 03:06:00+00:00,1,1,1,1
2023-07-14 03:36:00+00:00,1,1,1,1
2023-07-14 04:06:00+00:00,1,1,1,1
2023-07-14 04:36:00+00:00,521,41,480,1
2023-07-14 05:06:00+00:00,76,2,74,1
2023-07-14 05:36:00+00:00,136,8,104,24
2023-07-14 06:06:00+00:00,139,28,77,34
2023-07-14 06:36:00+00:00,65,12,25,28
2023-07-14 07:06:00+00:00,84,1,64,17
2023-07-14 07:36:00+00:00,34,1,1,34
2023-07-14 08:06:00+00:00,104,1,95,9
2023-07-14 08:36:00+00:00,110,2,25,82
2023-07-14 09:06:00+00:00,67,2,37,22
2023-07-14 09:36:00+00:00,47,1,1,46
2023-07-14 10:06:00+00:00,19,1,1,19
2023-07-14 10:36:00+00:00,67,10,57,1
2023-07-14 11:06:00+00:00,27,3,24,1
2023-07-14 11:36:00+00:00,1,1,1,1
2023-07-14 12:06:00+00:00,1,1,1,1
2023-07-14 12:36:00+00:00,1,1,1,1
2023-07-14 13:06:00+00:00,1,1,1,1
2023-07-15 03:06:00+00:00,1,1,1,1
2023-07-15 03:36:00+00:00,1,1,1,1
2023-07-15 04:06:00+00:00,1,1,1,1
2023-07-15 04:36:00+00:00,478,44,434,1
2023-07-15 05:06:00+00:00,105,1,67,38
2023-07-15 05:36:00+00:00,83,1,1,83
2023-07-15 06:06:00+00:00,118,3,43,72
2023-07-15 06:36:00+00:00,102,46,1,56
2023-07-15 07:06:00+00:00,55,1,37,18
2023-07-15 07:36:00+00:00,28,28,1,1
2023-07-15 08:06:00+00:00,89,34,54,1
2023-07-15 08:36:00+00:00,63,14,7,42
2023-07-15 09:06:00+00:00,29,1,27,2
2023-07-15 09:36:00+00:00,22,1,1,22
2023-07-15 10:06:00+00:00,98,1,43,55
2023-07-15 10:36:00+00:00,68,7,39,22
2023-07-15 11:06:00+00:00,31,1,31,1
2023-07-15 11:36:00+00:00,1,1,1,1
2023-07-15 12:06:00+00:00,1,1,1,1
2023-07-15 12:36:00+00:00,1,1,1,1
2023-07-15 13:06:00+00:00,1,1,1,1
2023-07-16 03:06:00+00:00,1,1,1,1
2023-07-16 03:36:00+00:00,1,1,1,1
2023-07-16 04:06:00+00:00,1,1,1,1
2023-07-16 04:36:00+00:00,82,7,50,25
2023-07-16 05:06:00+00:00,141,61,1,80
2023-07-16 05:36:00+00:00,61,1,1,61
2023-07-16 06:06:00+00:00,206,109,63,34
