start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
793.7275,793.7347,39218.0,56939.0,0.526,Echolocation,20230712_043600.WAV
798.2195,798.2259,40937.0,51930.0,0.505,Echolocation,20230712_043600.WAV
799.1365,799.1421,38359.0,59946.0,0.517,Echolocation,20230712_043600.WAV
799.4685,799.4742,37500.0,61975.0,0.528,Echolocation,20230712_043600.WAV
812.1355,812.1419,38359.0,51683.0,0.587,Echolocation,20230712_043600.WAV
812.3995,812.4056,38359.0,53757.0,0.51,Echolocation,20230712_043600.WAV
812.5835,812.59,40078.0,56602.0,0.505,Echolocation,20230712_043600.WAV
812.6615,812.6675,38359.0,58303.0,0.522,Echolocation,20230712_043600.WAV
813.1995,813.2059,40078.0,60231.0,0.538,Echolocation,20230712_043600.WAV
813.2965,813.3039,40078.0,56240.0,0.53,Echolocation,20230712_043600.WAV
820.9405,820.9457,39218.0,55406.0,0.556,Echolocation,20230712_043600.WAV
821.0275,821.0355,38359.0,60433.0,0.523,Echolocation,20230712_043600.WAV
821.5895,821.5948,39218.0,55689.0,0.505,Echolocation,20230712_043600.WAV
851.8535,851.8622,38359.0,49431.0,0.534,Echolocation,20230712_043600.WAV
851.9585,851.9646,36640.0,51456.0,0.508,Echolocation,20230712_043600.WAV
862.8245,862.8307,40078.0,51881.0,0.514,Echolocation,20230712_043600.WAV
863.2085,863.217,38359.0,58036.0,0.579,Echolocation,20230712_043600.WAV
863.6065,863.6128,37500.0,58735.0,0.51,Echolocation,20230712_043600.WAV
863.6885,863.6948,39218.0,60319.0,0.531,Echolocation,20230712_043600.WAV
863.7735,863.7797,37500.0,58164.0,0.518,Echolocation,20230712_043600.WAV
863.8575,863.8631,37500.0,56535.0,0.53,Echolocation,20230712_043600.WAV
864.0325,864.0378,37500.0,53656.0,0.506,Echolocation,20230712_043600.WAV
876.7455,876.7523,37500.0,56048.0,0.521,Echolocation,20230712_043600.WAV
886.1455,886.1525,38359.0,47713.0,0.541,Echolocation,20230712_043600.WAV
886.9315,886.9381,39218.0,55557.0,0.56,Echolocation,20230712_043600.WAV
917.2235000000001,917.2312,41796.0,55103.0,0.514,Echolocation,20230712_043600.WAV
917.4555,917.4613,37500.0,50945.0,0.517,Echolocation,20230712_043600.WAV
917.5765,917.5821,36640.0,53014.0,0.521,Echolocation,20230712_043600.WAV
920.7185,920.7247,36640.0,55855.0,0.52,Echolocation,20230712_043600.WAV
920.8005,920.8064,37500.0,56992.0,0.557,Echolocation,20230712_043600.WAV
920.9925,920.9995,38359.0,57786.0,0.504,Echolocation,20230712_043600.WAV
921.1855,921.1916,38359.0,58341.0,0.578,Echolocation,20230712_043600.WAV
949.2315,949.2385,40078.0,60093.0,0.505,Echolocation,20230712_043600.WAV
949.5675,949.5732,37500.0,58865.0,0.52,Echolocation,20230712_043600.WAV
949.8325,949.8396,39218.0,56422.0,0.554,Echolocation,20230712_043600.WAV
950.1295,950.1372,35781.0,57416.0,0.518,Echolocation,20230712_043600.WAV
950.8195,950.8274,38359.0,54273.0,0.503,Echolocation,20230712_043600.WAV
951.2265,951.2356,38359.0,58682.0,0.576,Echolocation,20230712_043600.WAV
951.6735,951.6825,38359.0,56462.0,0.547,Echolocation,20230712_043600.WAV
951.8985,951.9065,38359.0,56682.0,0.552,Echolocation,20230712_043600.WAV
951.9725,951.98,39218.0,48723.0,0.508,Echolocation,20230712_043600.WAV
968.8405,968.847,39218.0,58789.0,0.541,Echolocation,20230712_043600.WAV
984.6905,984.6971,38359.0,60822.0,0.566,Echolocation,20230712_043600.WAV
992.7255,992.7309,38359.0,54696.0,0.52,Echolocation,20230712_043600.WAV
993.0155,993.0206,39218.0,55110.0,0.506,Echolocation,20230712_043600.WAV
1009.4375,1009.4432,37500.0,58213.0,0.514,Echolocation,20230712_043600.WAV
1010.3615,1010.3679,38359.0,52970.0,0.511,Echolocation,20230712_043600.WAV
1092.6105,1092.6197,42656.0,59540.0,0.501,Echolocation,20230712_043600.WAV
1092.6655,1092.6747,42656.0,56247.0,0.538,Echolocation,20230712_043600.WAV
1093.1295,1093.1364,41796.0,59353.0,0.511,Echolocation,20230712_043600.WAV
1093.3205,1093.3293,41796.0,58602.0,0.542,Echolocation,20230712_043600.WAV
1093.7135,1093.7222,41796.0,64291.0,0.54,Echolocation,20230712_043600.WAV
1094.0495,1094.0566,40937.0,59648.0,0.514,Echolocation,20230712_043600.WAV
1094.1395,1094.1459,41796.0,62117.0,0.525,Echolocation,20230712_043600.WAV
1094.2315,1094.2382,41796.0,60833.0,0.586,Echolocation,20230712_043600.WAV
1094.7025,1094.7094,40937.0,49700.0,0.544,Echolocation,20230712_043600.WAV
1094.9045,1094.9111,40937.0,59553.0,0.597,Echolocation,20230712_043600.WAV
1095.0225,1095.0295,39218.0,55108.0,0.519,Echolocation,20230712_043600.WAV
1095.1135,1095.1216,40078.0,56871.0,0.589,Echolocation,20230712_043600.WAV
1095.3315,1095.3376,40078.0,54301.0,0.505,Echolocation,20230712_043600.WAV
1489.4985,1489.5052,40937.0,52148.0,0.521,Echolocation,20230712_043600.WAV
1489.5795,1489.5866,40937.0,60541.0,0.524,Echolocation,20230712_043600.WAV
1489.7545,1489.7648,40078.0,59644.0,0.561,Echolocation,20230712_043600.WAV
1489.8475,1489.8553,40078.0,59045.0,0.599,Echolocation,20230712_043600.WAV
1489.9445,1489.9533,39218.0,57736.0,0.621,Echolocation,20230712_043600.WAV
1490.0415,1490.0488,38359.0,57118.0,0.613,Echolocation,20230712_043600.WAV
1490.1425,1490.1503,38359.0,62158.0,0.605,Echolocation,20230712_043600.WAV
1490.2385,1490.246,38359.0,60330.0,0.664,Echolocation,20230712_043600.WAV
1490.3345,1490.3423,39218.0,55891.0,0.635,Echolocation,20230712_043600.WAV
1490.4325,1490.4404,37500.0,64294.0,0.551,Echolocation,20230712_043600.WAV
1490.6245,1490.6318,39218.0,61173.0,0.669,Echolocation,20230712_043600.WAV
1490.6965,1490.7044,38359.0,65335.0,0.587,Echolocation,20230712_043600.WAV
1490.7755,1490.7824,38359.0,65332.0,0.557,Echolocation,20230712_043600.WAV
1490.8465,1490.8542,40078.0,65719.0,0.57,Echolocation,20230712_043600.WAV
1493.0925,1493.0989,41796.0,64852.0,0.508,Echolocation,20230712_043600.WAV
1495.8145,1495.8209,40078.0,68528.0,0.505,Echolocation,20230712_043600.WAV
1530.3095,1530.3166,40937.0,51497.0,0.545,Echolocation,20230712_043600.WAV
1530.3945,1530.4043,40078.0,51232.0,0.544,Echolocation,20230712_043600.WAV
1530.7295,1530.7388,40078.0,48854.0,0.508,Echolocation,20230712_043600.WAV
1530.8155,1530.8216,40937.0,56978.0,0.532,Echolocation,20230712_043600.WAV
1530.8825,1530.8896,40078.0,50967.0,0.583,Echolocation,20230712_043600.WAV
1531.5445,1531.5518,38359.0,54891.0,0.523,Echolocation,20230712_043600.WAV
1531.6175,1531.6252,40078.0,57818.0,0.548,Echolocation,20230712_043600.WAV
1531.7035,1531.7111,40078.0,57149.0,0.61,Echolocation,20230712_043600.WAV
1531.7915,1531.8,40078.0,56076.0,0.596,Echolocation,20230712_043600.WAV
1531.8795,1531.8876,38359.0,54152.0,0.554,Echolocation,20230712_043600.WAV
1531.9715,1531.9799,39218.0,59758.0,0.57,Echolocation,20230712_043600.WAV
1532.0655,1532.0742,38359.0,55354.0,0.553,Echolocation,20230712_043600.WAV
1532.1605,1532.1706,38359.0,56819.0,0.634,Echolocation,20230712_043600.WAV
1532.2535,1532.2624,39218.0,56847.0,0.56,Echolocation,20230712_043600.WAV
1532.3475,1532.3585,38359.0,56336.0,0.585,Echolocation,20230712_043600.WAV
1532.4415,1532.4494,38359.0,59460.0,0.626,Echolocation,20230712_043600.WAV
1532.5345,1532.5429,38359.0,62072.0,0.689,Echolocation,20230712_043600.WAV
1532.6285,1532.6362,39218.0,57322.0,0.558,Echolocation,20230712_043600.WAV
1532.7235,1532.7322,39218.0,61176.0,0.616,Echolocation,20230712_043600.WAV
1532.8175,1532.8256,39218.0,58734.0,0.603,Echolocation,20230712_043600.WAV
1532.9455,1532.9534,39218.0,58824.0,0.569,Echolocation,20230712_043600.WAV
1533.0215,1533.0303,38359.0,58124.0,0.501,Echolocation,20230712_043600.WAV
1533.1115,1533.1214,38359.0,57311.0,0.635,Echolocation,20230712_043600.WAV
1533.4315,1533.4378,35781.0,61110.0,0.553,Echolocation,20230712_043600.WAV
1533.5155,1533.5239,36640.0,55143.0,0.63,Echolocation,20230712_043600.WAV
1533.6295,1533.6397,38359.0,54138.0,0.529,Echolocation,20230712_043600.WAV
1533.7035,1533.711,38359.0,53685.0,0.694,Echolocation,20230712_043600.WAV
1534.4415,1534.4494,36640.0,57721.0,0.593,Echolocation,20230712_043600.WAV
