date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-08-16 03:00:00+00:00,1,1,1,1
2023-08-16 03:30:00+00:00,115,1,1,115
2023-08-16 04:00:00+00:00,305,1,1,301
2023-08-16 04:30:00+00:00,126,1,1,124
2023-08-16 05:00:00+00:00,119,4,1,115
2023-08-16 05:30:00+00:00,44,1,30,14
2023-08-16 06:00:00+00:00,113,81,3,29
2023-08-16 06:30:00+00:00,112,56,45,11
2023-08-16 07:00:00+00:00,176,65,42,69
2023-08-16 07:30:00+00:00,71,1,5,66
2023-08-16 08:00:00+00:00,62,51,2,8
2023-08-16 08:30:00+00:00,10,1,1,8
2023-08-16 09:00:00+00:00,65,48,1,16
2023-08-16 09:30:00+00:00,33,11,1,21
2023-08-16 10:00:00+00:00,28,13,1,15
2023-08-16 10:30:00+00:00,60,55,2,3
2023-08-16 11:00:00+00:00,72,70,2,1
2023-08-16 11:30:00+00:00,1,1,1,1
2023-08-16 12:00:00+00:00,459,1,1,459
2023-08-16 12:30:00+00:00,1,1,1,1
2023-08-16 13:00:00+00:00,1,1,1,1
2023-08-17 03:00:00+00:00,1,1,1,1
2023-08-17 03:30:00+00:00,73,2,46,25
2023-08-17 04:00:00+00:00,78,1,1,78
2023-08-17 04:30:00+00:00,73,23,1,49
2023-08-17 05:00:00+00:00,102,1,58,44
2023-08-17 05:30:00+00:00,49,1,7,42
2023-08-17 06:00:00+00:00,116,47,1,69
2023-08-17 06:30:00+00:00,12,1,1,12
2023-08-17 07:00:00+00:00,63,52,11,1
2023-08-17 07:30:00+00:00,61,31,5,25
2023-08-17 08:00:00+00:00,149,45,72,32
2023-08-17 08:30:00+00:00,63,24,38,1
2023-08-17 09:00:00+00:00,643,35,587,21
2023-08-17 09:30:00+00:00,50,14,1,35
2023-08-17 10:00:00+00:00,101,45,1,55
2023-08-17 10:30:00+00:00,90,1,1,90
2023-08-17 11:00:00+00:00,85,43,19,23
2023-08-17 11:30:00+00:00,1,1,1,1
2023-08-17 12:00:00+00:00,59,39,1,20
2023-08-17 12:30:00+00:00,1,1,1,1
2023-08-17 13:00:00+00:00,1,1,1,1
2023-08-18 03:00:00+00:00,1,1,1,1
2023-08-18 03:30:00+00:00,1,1,1,1
2023-08-18 04:00:00+00:00,392,1,236,155
2023-08-18 04:30:00+00:00,51,1,5,46
2023-08-18 05:00:00+00:00,789,56,12,721
2023-08-18 05:30:00+00:00,302,82,1,220
2023-08-18 06:00:00+00:00,334,25,2,307
2023-08-18 06:30:00+00:00,865,50,675,137
2023-08-18 07:00:00+00:00,941,97,797,47
2023-08-18 07:30:00+00:00,2143,342,1769,32
2023-08-18 08:00:00+00:00,1348,107,1234,7
2023-08-18 08:30:00+00:00,729,34,661,34
2023-08-18 09:00:00+00:00,1748,142,1605,1
2023-08-18 09:30:00+00:00,1181,26,1147,8
2023-08-18 10:00:00+00:00,1462,1,1438,24
2023-08-18 10:30:00+00:00,548,1,548,1
2023-08-18 11:00:00+00:00,64,56,1,8
2023-08-18 11:30:00+00:00,13,13,1,1
2023-08-18 12:00:00+00:00,52,39,13,1
2023-08-18 12:30:00+00:00,1,1,1,1
2023-08-18 13:00:00+00:00,1,1,1,1
2023-08-19 03:00:00+00:00,1,1,1,1
2023-08-19 03:30:00+00:00,22,17,1,5
2023-08-19 04:00:00+00:00,285,25,26,232
2023-08-19 04:30:00+00:00,178,76,1,101
2023-08-19 05:00:00+00:00,263,181,16,66
2023-08-19 05:30:00+00:00,265,136,86,43
2023-08-19 06:00:00+00:00,299,256,1,40
2023-08-19 06:30:00+00:00,361,143,218,1
2023-08-19 07:00:00+00:00,352,7,344,1
2023-08-19 07:30:00+00:00,205,54,151,1
2023-08-19 08:00:00+00:00,1352,530,630,1
2023-08-19 08:30:00+00:00,4381,1502,2641,1
2023-08-19 09:00:00+00:00,624,151,413,1
2023-08-19 09:30:00+00:00,333,324,7,1
2023-08-19 10:00:00+00:00,740,93,507,1
2023-08-19 10:30:00+00:00,71,8,50,1
2023-08-19 11:00:00+00:00,3,1,1,3
2023-08-19 11:30:00+00:00,46,46,1,1
2023-08-19 12:00:00+00:00,109,108,1,1
2023-08-19 12:30:00+00:00,1,1,1,1
2023-08-19 13:00:00+00:00,1,1,1,1
2023-08-20 03:00:00+00:00,1,1,1,1
2023-08-20 03:30:00+00:00,631,1,1,629
2023-08-20 04:00:00+00:00,378,100,66,208
2023-08-20 04:30:00+00:00,394,31,37,326
2023-08-20 05:00:00+00:00,215,84,115,16
2023-08-20 05:30:00+00:00,254,178,42,34
2023-08-20 06:00:00+00:00,71,39,32,1
2023-08-20 06:30:00+00:00,57,1,34,22
2023-08-20 07:00:00+00:00,103,103,1,1
2023-08-20 07:30:00+00:00,89,72,4,13
2023-08-20 08:00:00+00:00,25,9,1,16
2023-08-20 08:30:00+00:00,34,23,11,1
2023-08-20 09:00:00+00:00,5,5,1,1
2023-08-20 09:30:00+00:00,1,1,1,1
2023-08-20 10:00:00+00:00,16,16,1,1
2023-08-20 10:30:00+00:00,20,1,1,20
2023-08-20 11:00:00+00:00,330,203,117,1
2023-08-20 11:30:00+00:00,109,107,1,1
