KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,22080.0,2.160076804734698,150.8315,150.839,17734.0,32487.0,Echolocation,Plecotus austriacus,0.11,0.232,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_164000.WAV,recover-20250317,UBNA_026,Central Pond
HF,45120.0,2.9735113818701695,159.5495,159.5533,43515.0,57427.0,Echolocation,Myotis daubentonii,0.059,0.237,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_164000.WAV,recover-20250317,UBNA_026,Central Pond
HF,52800.0,2.4290550359400904,173.9275,173.9376,52968.0,56071.0,Echolocation,Pipistrellus pygmaeus,0.18,0.21,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_164000.WAV,recover-20250317,UBNA_026,Central Pond
LF,20160.0,2.1658570364010368,235.9735,235.9794,14296.0,28863.0,Echolocation,Plecotus auritus,0.19,0.223,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_164000.WAV,recover-20250317,UBNA_026,Central Pond
LF,24960.0,2.1951612444401603,7.5325,7.5437,23750.0,28752.0,Echolocation,Eptesicus serotinus,0.093,0.208,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
HF,59520.0,0.9515969837827981,12.0415,12.0532,58125.0,64901.0,Echolocation,Pipistrellus pygmaeus,0.188,0.217,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
HF,39360.0,2.9661479763626044,24.0255,24.029,25468.0,52326.0,Echolocation,Myotis nattereri,0.144,0.21,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
HF,61440.0,-3.0488563847010375,28.0095,28.0201,62421.0,68364.0,Echolocation,Pipistrellus pygmaeus,0.228,0.232,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
LF,22080.0,6.621039495944695,32.8745,32.8803,19453.0,39604.0,Echolocation,Myotis nattereri,0.109,0.203,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
HF,47040.0,12.013734623789073,119.6225,119.6324,46953.0,50169.0,Echolocation,Pipistrellus pipistrellus,0.188,0.311,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
HF,48000.0,13.079178703913225,120.1745,120.1876,46953.0,49844.0,Echolocation,Pipistrellus pipistrellus,0.215,0.266,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
LF,19200.0,-6.167589503278613,124.5315,124.55799999999999,18593.0,21197.0,Echolocation,Nyctalus noctula,0.206,0.3,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
LF,24000.0,4.085741802614911,126.8375,126.8424,22031.0,51683.0,Echolocation,Myotis nattereri,0.358,0.394,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
LF,20160.0,4.709199052854117,136.1215,136.1283,18593.0,29417.0,Echolocation,Plecotus austriacus,0.17,0.221,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
LF,23040.0,1.5343910315740512,136.47050000000002,136.4762,24609.0,33889.0,Echolocation,Plecotus austriacus,0.132,0.231,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
LF,26880.0,3.0502424574689346,138.0705,138.0735,25468.0,49344.0,Echolocation,Myotis nattereri,0.281,0.386,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
HF,59520.0,1.2296399393112916,138.5615,138.5661,58125.0,63340.0,Echolocation,Pipistrellus pygmaeus,0.245,0.25,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
LF,25920.0,1.9012935287763941,139.8005,139.8068,22890.0,40259.0,Echolocation,Myotis nattereri,0.152,0.24,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
HF,51840.0,3.2246839602613706,140.0125,140.0178,50390.0,55561.0,Echolocation,Pipistrellus pipistrellus,0.295,0.358,-1,192000.0,/mnt/ubna_data_05/recover-20250317/UBNA_026/20250310_165000.WAV,recover-20250317,UBNA_026,Central Pond
