KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,42240.0,5.336172846911795,0.9245,0.9376,40937.0,44279.0,Pipistrellus nathusii,0.31,0.348,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
LF,23040.0,0.27649235565040936,2.6905,2.7104,22890.0,26681.0,Nyctalus leisleri,0.296,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,60480.0,-0.7713985818821589,2.9445,2.9584,58125.0,62346.0,Pipistrellus pygmaeus,0.343,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,56640.0,-0.04731077857426994,2.9925,3.0013,52968.0,57936.0,Pipistrellus pipistrellus,0.2,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,56640.0,0.1248514998681814,3.0885,3.0962,53828.0,57969.0,Pipistrellus pygmaeus,0.417,0.429,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,60480.0,2.674393621511972,4.9055,4.916,55546.0,59763.0,Pipistrellus pygmaeus,0.313,0.321,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
LF,23040.0,0.5420922784561415,5.9485,5.9657,22890.0,26817.0,Nyctalus leisleri,0.464,0.518,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,65280.0,0.4794178247819577,8.1825,8.1894,58125.0,62869.0,Pipistrellus pygmaeus,0.327,0.331,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,60480.0,-0.5615945291069692,8.9545,8.9582,47812.0,59870.0,Pipistrellus pipistrellus,0.249,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,60480.0,-0.42073399116135723,11.3285,11.3491,57265.0,62855.0,Pipistrellus pygmaeus,0.187,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,65280.0,-0.20670254551837997,12.9025,12.9096,58125.0,63787.0,Pipistrellus pygmaeus,0.36,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
LF,32640.0,0.5351350840807045,13.0915,13.1058,27187.0,30929.0,Nyctalus leisleri,0.333,0.434,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
HF,60480.0,4.329407344608002,13.3295,13.3351,55546.0,62503.0,Pipistrellus pygmaeus,0.618,0.63,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250626/UBNA_010/20250619_182000.WAV,recover-20250626,UBNA_010,Central Pond
