start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
942.2985,942.3066,42656.0,53932.0,0.528,Echolocation,20230706_043900.WAV
1303.2675,1303.2767,39218.0,46259.0,0.547,Echolocation,20230706_043900.WAV
1303.3695,1303.3784,38359.0,44955.0,0.565,Echolocation,20230706_043900.WAV
1303.4725,1303.4816,39218.0,50043.0,0.547,Echolocation,20230706_043900.WAV
1303.5785,1303.5861,38359.0,45197.0,0.569,Echolocation,20230706_043900.WAV
1304.1845,1304.1903,39218.0,51704.0,0.531,Echolocation,20230706_043900.WAV
1304.2835,1304.2903,39218.0,49658.0,0.516,Echolocation,20230706_043900.WAV
1304.3795,1304.3856,38359.0,53010.0,0.642,Echolocation,20230706_043900.WAV
1304.4745,1304.4815,38359.0,47278.0,0.61,Echolocation,20230706_043900.WAV
1304.5675,1304.5746,39218.0,55286.0,0.646,Echolocation,20230706_043900.WAV
1304.6615,1304.6683,38359.0,49682.0,0.535,Echolocation,20230706_043900.WAV
1304.8785,1304.8852,39218.0,49341.0,0.668,Echolocation,20230706_043900.WAV
1304.9675,1304.9739,39218.0,52058.0,0.597,Echolocation,20230706_043900.WAV
1305.0695,1305.0785,39218.0,48039.0,0.59,Echolocation,20230706_043900.WAV
1305.1725,1305.1804,37500.0,52788.0,0.634,Echolocation,20230706_043900.WAV
1305.2765,1305.2854,36640.0,48914.0,0.593,Echolocation,20230706_043900.WAV
1305.3755,1305.3836,38359.0,53573.0,0.665,Echolocation,20230706_043900.WAV
1305.4705,1305.4796,39218.0,49805.0,0.654,Echolocation,20230706_043900.WAV
1305.5645,1305.5729,37500.0,54658.0,0.728,Echolocation,20230706_043900.WAV
1305.7335,1305.741,40078.0,50987.0,0.578,Echolocation,20230706_043900.WAV
1305.8265,1305.8321,40078.0,53519.0,0.541,Echolocation,20230706_043900.WAV
1307.0225,1307.0314,40078.0,52167.0,0.646,Echolocation,20230706_043900.WAV
1307.1195,1307.1284,39218.0,45500.0,0.554,Echolocation,20230706_043900.WAV
