start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
71.4325,71.4496,20312.0,22822.0,Echolocation,Nyctalus leisleri,0.563,0.584,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240129_175000.WAV,recover-20240205,UBNA_009,Central Pond
123.6215,123.6252,47812.0,65303.0,Echolocation,Pipistrellus pipistrellus,0.489,0.591,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
123.6935,123.6987,46953.0,67315.0,Echolocation,Pipistrellus pipistrellus,0.224,0.563,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
124.1235,124.1268,46093.0,74896.0,Echolocation,Myotis alcathoe,0.398,0.592,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
124.1855,124.1895,45234.0,80027.0,Echolocation,Myotis alcathoe,0.434,0.592,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
124.3085,124.3119,46953.0,76116.0,Echolocation,Myotis alcathoe,0.412,0.551,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
124.3815,124.3853,46093.0,77736.0,Echolocation,Myotis alcathoe,0.451,0.601,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
124.4465,124.4499,45234.0,79287.0,Echolocation,Myotis alcathoe,0.46,0.616,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
124.5245,124.5282,45234.0,77405.0,Echolocation,Myotis alcathoe,0.41,0.571,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
124.6115,124.6152,46093.0,73437.0,Echolocation,Myotis alcathoe,0.37,0.526,-1,/mnt/ubna_data_03/recover-20240205/UBNA_009/20240130_110000.WAV,recover-20240205,UBNA_009,Central Pond
