KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,0.0043951945256645916,16.9275,16.9395,63281.0,67779.0,Pipistrellus pygmaeus,0.342,0.366,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
HF,65280.0,-0.5474975980236051,24.8695,24.885,64140.0,69661.0,Pipistrellus pygmaeus,0.272,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
LF,23040.0,5.350660344029167,45.542500000000004,45.5589,22031.0,24693.0,Nyctalus leisleri,0.328,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
HF,65280.0,0.16895236594214108,54.286500000000004,54.300799999999995,63281.0,67447.0,Pipistrellus pygmaeus,0.4,0.41,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
HF,65280.0,2.1898223281074523,72.7805,72.7942,63281.0,68087.0,Pipistrellus pygmaeus,0.351,0.363,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
HF,65280.0,0.6992768334567123,73.0365,73.0466,63281.0,67287.0,Pipistrellus pygmaeus,0.554,0.567,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
LF,16320.0,6.625263591978383,126.4635,126.4857,15156.0,18586.0,Nyctalus leisleri,0.321,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
HF,65280.0,-2.4914909682154045,132.4995,132.5138,60703.0,66725.0,Pipistrellus pygmaeus,0.214,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
LF,24000.0,9.971973394458205,207.7975,207.8145,22890.0,26251.0,Nyctalus leisleri,0.462,0.491,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
LF,23040.0,3.6746531998151566,222.1655,222.1845,22890.0,25869.0,Nyctalus leisleri,0.337,0.376,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_024/20250626_192000.WAV,recover-20250703,UBNA_024,Foliage
