,date_and_time_UTC,num_of_detections
71,2023-09-23 05:30:00+00:00,65
72,2023-09-23 06:00:00+00:00,43
73,2023-09-23 06:30:00+00:00,113
74,2023-09-23 07:00:00+00:00,155
75,2023-09-23 07:30:00+00:00,60
76,2023-09-23 08:00:00+00:00,143
77,2023-09-23 08:30:00+00:00,83
78,2023-09-23 09:00:00+00:00,18
79,2023-09-23 09:30:00+00:00,61
80,2023-09-23 10:00:00+00:00,103
81,2023-09-23 10:30:00+00:00,123
82,2023-09-23 11:00:00+00:00,91
83,2023-09-23 11:30:00+00:00,147
84,2023-09-23 12:00:00+00:00,44
85,2023-09-23 12:30:00+00:00,136
86,2023-09-23 13:00:00+00:00,1
87,2023-09-23 13:30:00+00:00,1
88,2023-09-23 14:00:00+00:00,2
89,2023-09-23 14:30:00+00:00,1
90,2023-09-24 00:00:00+00:00,1
91,2023-09-24 00:30:00+00:00,1
92,2023-09-24 01:00:00+00:00,1
93,2023-09-24 01:30:00+00:00,1
94,2023-09-24 02:00:00+00:00,1
95,2023-09-24 02:30:00+00:00,41
96,2023-09-24 03:00:00+00:00,11
97,2023-09-24 03:30:00+00:00,70
98,2023-09-24 04:00:00+00:00,36
99,2023-09-24 04:30:00+00:00,10
100,2023-09-24 05:00:00+00:00,2
101,2023-09-24 05:30:00+00:00,24
102,2023-09-24 06:00:00+00:00,19
103,2023-09-24 06:30:00+00:00,10
104,2023-09-24 07:00:00+00:00,1
105,2023-09-24 07:30:00+00:00,65
106,2023-09-24 08:00:00+00:00,22
107,2023-09-24 08:30:00+00:00,10
108,2023-09-24 09:00:00+00:00,28
109,2023-09-24 09:30:00+00:00,39
110,2023-09-24 10:00:00+00:00,113
111,2023-09-24 10:30:00+00:00,167
112,2023-09-24 11:00:00+00:00,108
113,2023-09-24 11:30:00+00:00,56
114,2023-09-24 12:00:00+00:00,23
115,2023-09-24 12:30:00+00:00,21
116,2023-09-24 13:00:00+00:00,10
117,2023-09-24 13:30:00+00:00,1
118,2023-09-24 14:00:00+00:00,1
119,2023-09-24 14:30:00+00:00,2
120,2023-09-25 00:00:00+00:00,1
121,2023-09-25 00:30:00+00:00,1
122,2023-09-25 01:00:00+00:00,1
123,2023-09-25 01:30:00+00:00,1
124,2023-09-25 02:00:00+00:00,1
125,2023-09-25 02:30:00+00:00,75
126,2023-09-25 03:00:00+00:00,6
127,2023-09-25 03:30:00+00:00,1
128,2023-09-25 04:00:00+00:00,1
129,2023-09-25 04:30:00+00:00,1
130,2023-09-25 05:00:00+00:00,1
131,2023-09-25 05:30:00+00:00,1
132,2023-09-25 06:00:00+00:00,1
133,2023-09-25 06:30:00+00:00,1
134,2023-09-25 07:00:00+00:00,1
135,2023-09-25 07:30:00+00:00,12
136,2023-09-25 08:00:00+00:00,1
137,2023-09-25 08:30:00+00:00,1
138,2023-09-25 09:00:00+00:00,1
139,2023-09-25 09:30:00+00:00,1
140,2023-09-25 10:00:00+00:00,1
141,2023-09-25 10:30:00+00:00,1
142,2023-09-25 11:00:00+00:00,1
143,2023-09-25 11:30:00+00:00,1
144,2023-09-25 12:00:00+00:00,1
145,2023-09-25 12:30:00+00:00,0
146,2023-09-25 13:00:00+00:00,0
147,2023-09-25 13:30:00+00:00,0
148,2023-09-25 14:00:00+00:00,0
149,2023-09-25 14:30:00+00:00,0
150,2023-09-26 00:00:00+00:00,0
151,2023-09-26 00:30:00+00:00,0
152,2023-09-26 01:00:00+00:00,0
153,2023-09-26 01:30:00+00:00,0
154,2023-09-26 02:00:00+00:00,0
155,2023-09-26 02:30:00+00:00,0
156,2023-09-26 03:00:00+00:00,0
157,2023-09-26 03:30:00+00:00,0
158,2023-09-26 04:00:00+00:00,0
159,2023-09-26 04:30:00+00:00,0
160,2023-09-26 05:00:00+00:00,0
161,2023-09-26 05:30:00+00:00,0
162,2023-09-26 06:00:00+00:00,0
163,2023-09-26 06:30:00+00:00,0
164,2023-09-26 07:00:00+00:00,0
165,2023-09-26 07:30:00+00:00,0
166,2023-09-26 08:00:00+00:00,0
167,2023-09-26 08:30:00+00:00,0
168,2023-09-26 09:00:00+00:00,0
169,2023-09-26 09:30:00+00:00,0
170,2023-09-26 10:00:00+00:00,0
171,2023-09-26 10:30:00+00:00,0
172,2023-09-26 11:00:00+00:00,0
173,2023-09-26 11:30:00+00:00,0
174,2023-09-26 12:00:00+00:00,0
175,2023-09-26 12:30:00+00:00,0
176,2023-09-26 13:00:00+00:00,0
177,2023-09-26 13:30:00+00:00,0
178,2023-09-26 14:00:00+00:00,0
179,2023-09-26 14:30:00+00:00,0
180,2023-09-27 00:00:00+00:00,0
181,2023-09-27 00:30:00+00:00,0
182,2023-09-27 01:00:00+00:00,0
183,2023-09-27 01:30:00+00:00,0
