start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
366.6665,366.6722,52968.0,64621.0,Echolocation,Pipistrellus pygmaeus,0.454,0.527,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
367.3205,367.3258,52109.0,69484.0,Echolocation,Pipistrellus pygmaeus,0.355,0.611,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
367.3685,367.3726,50390.0,67461.0,Echolocation,Pipistrellus pygmaeus,0.28,0.558,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
367.4485,367.4525,49531.0,64695.0,Echolocation,Pipistrellus pipistrellus,0.281,0.532,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
368.0845,368.09,48671.0,70618.0,Echolocation,Pipistrellus pipistrellus,0.399,0.577,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
368.1345,368.1394,50390.0,69875.0,Echolocation,Pipistrellus pipistrellus,0.334,0.566,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
368.2645,368.2703,48671.0,69525.0,Echolocation,Pipistrellus pipistrellus,0.389,0.509,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
368.4055,368.4098,48671.0,67628.0,Echolocation,Pipistrellus pipistrellus,0.5,0.573,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
368.4825,368.4877,47812.0,70714.0,Echolocation,Pipistrellus pipistrellus,0.36,0.55,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
368.5695,368.574,46953.0,68853.0,Echolocation,Pipistrellus pipistrellus,0.43,0.531,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_063000.WAV,recover-20220828,UBNA_010,Central Pond
