start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
323.4265,323.4375,46093.0,62613.0,Echolocation,Pipistrellus pipistrellus,0.284,0.513,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
323.5185,323.528,46093.0,59917.0,Echolocation,Pipistrellus pipistrellus,0.335,0.571,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
323.6065,323.6165,45234.0,64685.0,Echolocation,Pipistrellus pipistrellus,0.298,0.513,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
323.8805,323.8908,44375.0,66993.0,Echolocation,Pipistrellus pipistrellus,0.245,0.518,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
324.1465,324.1535,43515.0,67676.0,Echolocation,Pipistrellus pipistrellus,0.294,0.525,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
324.4935,324.5024,43515.0,63022.0,Echolocation,Pipistrellus pipistrellus,0.335,0.566,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
324.5895,324.5987,46093.0,65659.0,Echolocation,Pipistrellus pipistrellus,0.418,0.573,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
324.77049999999997,324.7813,44375.0,67965.0,Echolocation,Pipistrellus pipistrellus,0.402,0.549,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
324.9515,324.9615,46093.0,63924.0,Echolocation,Pipistrellus pipistrellus,0.352,0.509,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
325.1515,325.1605,46093.0,62395.0,Echolocation,Pipistrellus pipistrellus,0.411,0.53,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
325.2445,325.2517,41796.0,56442.0,Echolocation,Pipistrellus pipistrellus,0.236,0.523,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
325.3355,325.3433,43515.0,63395.0,Echolocation,Pipistrellus pipistrellus,0.447,0.639,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
325.4325,325.4412,45234.0,60777.0,Echolocation,Pipistrellus pipistrellus,0.469,0.594,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
325.5265,325.5364,45234.0,66082.0,Echolocation,Pipistrellus pipistrellus,0.397,0.513,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
843.3405,843.352,43515.0,61358.0,Echolocation,Pipistrellus pipistrellus,0.435,0.509,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
843.4115,843.4204,45234.0,55745.0,Echolocation,Pipistrellus pipistrellus,0.508,0.561,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
843.4865,843.4945,45234.0,58172.0,Echolocation,Pipistrellus pipistrellus,0.53,0.603,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
843.5745,843.5813,43515.0,57390.0,Echolocation,Pipistrellus pipistrellus,0.587,0.639,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
843.6665,843.6762,42656.0,64398.0,Echolocation,Pipistrellus pipistrellus,0.466,0.57,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
844.3025,844.3123,42656.0,62952.0,Echolocation,Pipistrellus pipistrellus,0.428,0.565,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
844.4435,844.4518,42656.0,63237.0,Echolocation,Pipistrellus pipistrellus,0.47,0.589,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
844.6445,844.6513,43515.0,58990.0,Echolocation,Pipistrellus pipistrellus,0.522,0.683,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
844.7525,844.7576,42656.0,61831.0,Echolocation,Pipistrellus pipistrellus,0.496,0.621,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
844.8615,844.8673,42656.0,57264.0,Echolocation,Pipistrellus pipistrellus,0.444,0.562,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
845.1835,845.1916,41796.0,60762.0,Echolocation,Pipistrellus pipistrellus,0.267,0.562,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
845.4035,845.4098,42656.0,60525.0,Echolocation,Pipistrellus pipistrellus,0.476,0.632,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
845.5085,845.5175,41796.0,61895.0,Echolocation,Pipistrellus pipistrellus,0.319,0.511,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
845.7195,845.7257,42656.0,59153.0,Echolocation,Pipistrellus pipistrellus,0.53,0.688,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
845.8225,845.8301,43515.0,51551.0,Echolocation,Pipistrellus pipistrellus,0.45,0.57,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_080000.WAV,recover-20220828,UBNA_010,Central Pond
