start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
152.4785,152.4834,45234.0,58565.0,Echolocation,Pipistrellus pipistrellus,0.448,0.513,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
152.5585,152.5631,48671.0,59401.0,Echolocation,Pipistrellus pipistrellus,0.484,0.503,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
152.9385,152.9446,46093.0,58926.0,Echolocation,Pipistrellus pipistrellus,0.446,0.509,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
152.9925,152.997,46953.0,61157.0,Echolocation,Pipistrellus pipistrellus,0.413,0.504,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
153.0405,153.0459,45234.0,61326.0,Echolocation,Pipistrellus pipistrellus,0.348,0.575,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
153.6085,153.6145,45234.0,63988.0,Echolocation,Pipistrellus pipistrellus,0.308,0.555,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
153.7525,153.759,46093.0,66638.0,Echolocation,Pipistrellus pipistrellus,0.362,0.545,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
153.7995,153.8059,46093.0,69604.0,Echolocation,Pipistrellus pipistrellus,0.346,0.537,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
153.9505,153.957,47812.0,61583.0,Echolocation,Pipistrellus pipistrellus,0.402,0.52,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.0315,154.0408,46953.0,62657.0,Echolocation,Pipistrellus pipistrellus,0.435,0.581,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.1185,154.1264,46953.0,67821.0,Echolocation,Pipistrellus pipistrellus,0.502,0.626,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.3075,154.3149,48671.0,63503.0,Echolocation,Pipistrellus pipistrellus,0.484,0.556,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.3675,154.3745,46953.0,64512.0,Echolocation,Pipistrellus pipistrellus,0.512,0.56,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.4535,154.4622,46953.0,64756.0,Echolocation,Pipistrellus pipistrellus,0.402,0.601,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.5365,154.5431,46953.0,64735.0,Echolocation,Pipistrellus pipistrellus,0.601,0.664,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.6215,154.6293,47812.0,62718.0,Echolocation,Pipistrellus pipistrellus,0.541,0.644,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.7055,154.7128,48671.0,61699.0,Echolocation,Pipistrellus pipistrellus,0.422,0.514,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.7885,154.79579999999999,47812.0,62551.0,Echolocation,Pipistrellus pipistrellus,0.45,0.527,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.9255,154.9323,46953.0,59839.0,Echolocation,Pipistrellus pipistrellus,0.535,0.63,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
154.9795,154.9874,49531.0,63299.0,Echolocation,Pipistrellus pipistrellus,0.418,0.509,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
155.0645,155.0724,46953.0,65801.0,Echolocation,Pipistrellus pipistrellus,0.534,0.689,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
155.1515,155.1583,47812.0,60921.0,Echolocation,Pipistrellus pipistrellus,0.529,0.622,-1,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220827_110000.WAV,recover-20220828,UBNA_010,Central Pond
