start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.0575,0.0626,48671,62483,Pipistrellus pipistrellus,0.454,0.539,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.1345,0.1398,48671,66182,Pipistrellus pipistrellus,0.489,0.622,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.2285,0.2359,48671,62970,Pipistrellus pipistrellus,0.512,0.716,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.2985,0.3072,47812,68135,Pipistrellus pipistrellus,0.298,0.612,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.3895,0.3978,48671,66854,Pipistrellus pipistrellus,0.55,0.731,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.5545,0.5623,48671,63908,Pipistrellus pipistrellus,0.4,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.6195,0.6295,47812,68754,Pipistrellus pipistrellus,0.389,0.657,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.7065,0.7148,48671,70623,Pipistrellus pipistrellus,0.448,0.674,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.8015,0.8095,48671,68584,Pipistrellus pipistrellus,0.5,0.715,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
0.8665,0.8739,47812,71672,Pipistrellus pipistrellus,0.445,0.631,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
1.0125,1.0192,48671,60530,Pipistrellus pipistrellus,0.446,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
1.0645,1.0695,47812,67188,Pipistrellus pipistrellus,0.521,0.622,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
1.2365,1.242,48671,64962,Pipistrellus pipistrellus,0.488,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
1.8835,1.8895,47812,66816,Pipistrellus pipistrellus,0.526,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
1.9515,1.9587,47812,65636,Pipistrellus pipistrellus,0.52,0.687,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
2.0315,2.0402,48671,63833,Pipistrellus pipistrellus,0.46,0.71,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
2.1895,2.1954,46093,54752,Pipistrellus pipistrellus,0.481,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
2.2575,2.2656,46953,62416,Pipistrellus pipistrellus,0.547,0.676,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
2.4625,2.4705,46093,64589,Pipistrellus pipistrellus,0.546,0.721,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
2.6405,2.6489,46093,61050,Pipistrellus pipistrellus,0.539,0.674,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
2.7225,2.7292,47812,57138,Pipistrellus pipistrellus,0.515,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
2.8105,2.8192,46953,63228,Pipistrellus pipistrellus,0.489,0.684,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
3.1475,3.1538,46953,58621,Pipistrellus pipistrellus,0.488,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
3.3225,3.3279,48671,59978,Pipistrellus pipistrellus,0.503,0.539,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
3.5045,3.51,48671,57876,Pipistrellus pipistrellus,0.463,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
4.1885,4.1937,49531,63340,Pipistrellus pipistrellus,0.507,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
4.6505,4.6564,50390,60624,Pipistrellus pipistrellus,0.371,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
4.7365,4.7423,48671,59930,Pipistrellus pipistrellus,0.472,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
4.8265,4.8328,48671,61004,Pipistrellus pipistrellus,0.499,0.664,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
4.9135,4.9213,48671,63029,Pipistrellus pipistrellus,0.52,0.678,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
4.9925,5.0004,48671,62300,Pipistrellus pipistrellus,0.506,0.681,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
5.0825,5.0898,48671,65758,Pipistrellus pipistrellus,0.491,0.661,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
5.1715,5.1788,49531,63526,Pipistrellus pipistrellus,0.479,0.667,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
5.2425,5.249,48671,63933,Pipistrellus pipistrellus,0.576,0.695,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_110000.WAV,recover-20220828,UBNA_007,Telephone Field
