start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
198.3085,198.3216,25468.0,33373.0,Echolocation,Eptesicus serotinus,0.305,0.619,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
198.4675,198.4778,24609.0,33321.0,Echolocation,Nyctalus leisleri,0.373,0.704,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
198.7335,198.7458,24609.0,33000.0,Echolocation,Eptesicus serotinus,0.31,0.651,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
198.8895,198.9024,24609.0,31208.0,Echolocation,Nyctalus leisleri,0.21,0.505,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
199.0485,199.0615,24609.0,30468.0,Echolocation,Nyctalus leisleri,0.252,0.514,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
200.0785,200.0916,23750.0,31325.0,Echolocation,Eptesicus serotinus,0.296,0.502,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
380.0315,380.0383,39218.0,52534.0,Echolocation,Pipistrellus nathusii,0.334,0.503,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
380.4505,380.456,42656.0,59000.0,Echolocation,Pipistrellus nathusii,0.298,0.588,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
380.5225,380.5278,41796.0,55767.0,Echolocation,Pipistrellus nathusii,0.339,0.525,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
380.6025,380.6082,42656.0,58101.0,Echolocation,Pipistrellus nathusii,0.409,0.539,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
380.6675,380.6739,41796.0,57181.0,Echolocation,Pipistrellus nathusii,0.32,0.567,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
381.41949999999997,381.4256,40937.0,54417.0,Echolocation,Pipistrellus nathusii,0.386,0.55,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
393.7775,393.7823,40078.0,54518.0,Echolocation,Myotis daubentonii,0.179,0.523,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
396.1365,396.1436,38359.0,67088.0,Echolocation,Pipistrellus nathusii,0.183,0.505,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
396.3035,396.3099,34921.0,61353.0,Echolocation,Myotis daubentonii,0.325,0.505,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
396.3885,396.3956,37500.0,60414.0,Echolocation,Pipistrellus nathusii,0.2,0.513,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
397.1825,397.1891,38359.0,62433.0,Echolocation,Myotis daubentonii,0.281,0.541,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
398.1685,398.1753,41796.0,54231.0,Echolocation,Pipistrellus nathusii,0.406,0.514,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
398.4105,398.4196,40078.0,59048.0,Echolocation,Pipistrellus nathusii,0.374,0.522,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
398.5725,398.5806,40078.0,60273.0,Echolocation,Pipistrellus nathusii,0.43,0.531,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
398.8275,398.8351,39218.0,59235.0,Echolocation,Pipistrellus nathusii,0.562,0.629,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
398.8675,398.8734,42656.0,53621.0,Echolocation,Pipistrellus nathusii,0.393,0.522,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
398.9145,398.9228,39218.0,57629.0,Echolocation,Pipistrellus nathusii,0.488,0.564,-1,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220826_033000.WAV,recover-20220828,UBNA_007,Telephone Field
