start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.1525,0.1635,39218.0,57532.0,Pipistrellus nathusii,0.527,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
0.2675,0.2764,39218.0,49198.0,Pipistrellus nathusii,0.52,0.552,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
0.4925,0.5034,40078.0,57540.0,Pipistrellus nathusii,0.651,0.693,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
0.5925,0.6018,40078.0,50300.0,Pipistrellus nathusii,0.518,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
0.7885,0.7983,40078.0,53496.0,Pipistrellus nathusii,0.545,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
0.8885,0.8987,40078.0,53044.0,Pipistrellus nathusii,0.609,0.639,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
0.9765,0.9857,40078.0,54432.0,Pipistrellus nathusii,0.537,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
1.0605,1.0703,39218.0,57246.0,Pipistrellus nathusii,0.561,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
1.1435,1.1536,40078.0,61103.0,Pipistrellus nathusii,0.493,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
1.2355,1.2455,40078.0,60705.0,Pipistrellus nathusii,0.472,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
2.6445,2.6509,38359.0,66890.0,Pipistrellus nathusii,0.307,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
3.0875,3.0947,41796.0,62399.0,Pipistrellus nathusii,0.376,0.536,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
8.2585,8.2665,42656.0,52590.0,Pipistrellus nathusii,0.428,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
8.3315,8.3379,40078.0,51110.0,Pipistrellus nathusii,0.318,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
8.4945,8.5009,40078.0,54251.0,Pipistrellus nathusii,0.386,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
8.7785,8.7855,39218.0,55704.0,Pipistrellus nathusii,0.392,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
9.0915,9.0993,40937.0,57682.0,Pipistrellus nathusii,0.543,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
9.2625,9.2706,42656.0,62466.0,Pipistrellus nathusii,0.406,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
9.4375,9.4436,40937.0,64443.0,Pipistrellus nathusii,0.451,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220828_060000.WAV,recover-20220828,UBNA_010,Central Pond
