start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.1715,0.1885,24609.0,29598.0,Nyctalus leisleri,0.376,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
0.5685,0.5857,24609.0,28964.0,Nyctalus leisleri,0.503,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
1.9395,1.9547,24609.0,28454.0,Nyctalus leisleri,0.49,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
2.1515,2.1687,24609.0,29153.0,Nyctalus leisleri,0.339,0.551,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
2.8735,2.891,23750.0,31373.0,Nyctalus leisleri,0.233,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
3.9625,3.9792,24609.0,28814.0,Nyctalus leisleri,0.293,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
4.5175,4.5347,24609.0,27645.0,Nyctalus leisleri,0.531,0.599,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
4.7955,4.8131,24609.0,27742.0,Nyctalus leisleri,0.421,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
71.0685,71.0868,24609.0,27657.0,Nyctalus leisleri,0.428,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
82.9365,82.9519,25468.0,30252.0,Nyctalus leisleri,0.371,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
84.1785,84.194,25468.0,31531.0,Nyctalus leisleri,0.258,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_010/20220829_040000.WAV,recover-20220828,UBNA_010,Central Pond
