start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
11.4845,11.4916,41796.0,53385.0,Pipistrellus nathusii,0.276,0.517,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
19.8715,19.8766,45234.0,61149.0,Pipistrellus pipistrellus,0.373,0.603,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
24.1285,24.1329,48671.0,61259.0,Pipistrellus pipistrellus,0.468,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
25.0335,25.0378,46093.0,63948.0,Pipistrellus pipistrellus,0.211,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
25.6065,25.6117,46093.0,60689.0,Pipistrellus pipistrellus,0.361,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
25.8665,25.8716,46953.0,61752.0,Pipistrellus pipistrellus,0.371,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
25.9505,25.9556,45234.0,62585.0,Pipistrellus pipistrellus,0.274,0.502,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
26.1535,26.1581,46953.0,65793.0,Pipistrellus pipistrellus,0.37,0.55,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
26.7055,26.7106,46093.0,66454.0,Pipistrellus pipistrellus,0.268,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
26.9745,26.9793,46093.0,69919.0,Myotis alcathoe,0.278,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
27.6135,27.618,43515.0,81998.0,Myotis alcathoe,0.345,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
27.7055,27.7107,43515.0,82654.0,Myotis alcathoe,0.322,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
27.8685,27.8737,42656.0,85541.0,Myotis alcathoe,0.371,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
27.9425,27.9473,42656.0,88715.0,Myotis alcathoe,0.412,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.0175,28.0225,41796.0,85238.0,Myotis alcathoe,0.178,0.601,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.0785,28.0825,40937.0,86409.0,Myotis alcathoe,0.265,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.1475,28.1528,42656.0,91733.0,Myotis alcathoe,0.281,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.2905,28.2945,41796.0,80551.0,Myotis mystacinus,0.209,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.3665,28.3709,40937.0,89572.0,Myotis alcathoe,0.261,0.595,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.5315,28.5357,40078.0,86786.0,Myotis mystacinus,0.216,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.6215,28.6256,42656.0,82084.0,Myotis alcathoe,0.233,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.7805,28.7851,40937.0,86946.0,Myotis alcathoe,0.279,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.8625,28.8669,38359.0,83871.0,Myotis mystacinus,0.289,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
28.9595,28.9629,43515.0,70925.0,Myotis mystacinus,0.207,0.5,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
29.0465,29.0512,40937.0,83581.0,Myotis mystacinus,0.236,0.619,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
29.9335,29.9362,55546.0,75520.0,Myotis alcathoe,0.315,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
30.0475,30.0504,54687.0,80922.0,Myotis alcathoe,0.377,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
30.1275,30.1309,52109.0,84401.0,Myotis alcathoe,0.463,0.595,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
30.1765,30.1806,48671.0,85357.0,Myotis alcathoe,0.528,0.635,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
30.3065,30.311,46093.0,91221.0,Myotis alcathoe,0.465,0.649,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
30.3505,30.3551,41796.0,89523.0,Myotis mystacinus,0.355,0.746,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
30.3985,30.4032,40078.0,89871.0,Myotis mystacinus,0.341,0.639,-1,Echolocation,/mnt/ubna_data_01/recover-20220828/UBNA_007/20220827_110000.WAV,recover-20220828,UBNA_007,Telephone Field
