KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,58560.0,2.027950695058898,27.2085,27.2186,57265.0,61581.0,Pipistrellus pygmaeus,0.521,0.53,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,65280.0,0.07863300287364088,36.0125,36.0211,57265.0,63903.0,Pipistrellus pygmaeus,0.568,0.576,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,65280.0,2.3333423802121622,42.5035,42.5142,61562.0,66303.0,Pipistrellus pygmaeus,0.496,0.517,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,60480.0,2.875133946913431,120.8395,120.8506,58125.0,61443.0,Pipistrellus pygmaeus,0.509,0.521,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,65280.0,0.30918615077360606,225.7765,225.7833,58984.0,63796.0,Pipistrellus pygmaeus,0.508,0.511,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,65280.0,2.3069747115805734,228.8895,228.8973,58984.0,64160.0,Pipistrellus pygmaeus,0.507,0.52,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,58560.0,1.9455989947822163,232.9645,232.9728,58125.0,62025.0,Pipistrellus pygmaeus,0.575,0.584,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,60480.0,2.1973272184446406,234.7965,234.8048,58125.0,62591.0,Pipistrellus pygmaeus,0.554,0.559,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,58560.0,1.8597694105108729,269.8805,269.8921,58125.0,61769.0,Pipistrellus pygmaeus,0.482,0.514,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,58560.0,2.0385642944429927,284.0975,284.1066,58125.0,61680.0,Pipistrellus pygmaeus,0.547,0.558,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,58560.0,2.551452046678444,284.6965,284.7046,58125.0,61807.0,Pipistrellus pygmaeus,0.562,0.566,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
HF,58560.0,0.04553403866388886,299.4445,299.4519,58125.0,62454.0,Pipistrellus pygmaeus,0.517,0.519,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241025_220000.WAV,recover-20241104,UBNA_026,Carp Pond
LF,25920.0,7.90572435452642,193.7025,193.7176,24609.0,28466.0,Nyctalus leisleri,0.38,0.506,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241026_014000.WAV,recover-20241104,UBNA_026,Carp Pond
LF,25920.0,10.684010606487009,196.7135,196.7287,24609.0,28109.0,Nyctalus leisleri,0.54,0.631,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241026_014000.WAV,recover-20241104,UBNA_026,Carp Pond
LF,25920.0,6.966958590909319,196.9995,197.0124,24609.0,28950.0,Nyctalus leisleri,0.463,0.597,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241026_014000.WAV,recover-20241104,UBNA_026,Carp Pond
LF,25920.0,7.816869175064152,197.2765,197.2926,24609.0,27164.0,Nyctalus leisleri,0.53,0.609,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241026_014000.WAV,recover-20241104,UBNA_026,Carp Pond
LF,25920.0,9.216325076827337,197.8195,197.8333,25468.0,29007.0,Nyctalus leisleri,0.538,0.658,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241026_014000.WAV,recover-20241104,UBNA_026,Carp Pond
LF,25920.0,5.447888859421534,198.0935,198.1078,25468.0,28957.0,Nyctalus leisleri,0.483,0.608,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241026_014000.WAV,recover-20241104,UBNA_026,Carp Pond
LF,26880.0,8.030073805834121,202.3025,202.3194,25468.0,29757.0,Nyctalus leisleri,0.396,0.56,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241026_014000.WAV,recover-20241104,UBNA_026,Carp Pond
LF,26880.0,10.694378873248777,202.5585,202.5727,26328.0,31061.0,Nyctalus leisleri,0.363,0.609,-1,Echolocation,192000.0,/mnt/ubna_data_04/recover-20241104/UBNA_026/20241026_014000.WAV,recover-20241104,UBNA_026,Carp Pond
