Time (UTC),05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.028311111111111103,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,83.16406666666667,51.75519977777777,10.818633333333333,50.37968888888889,45.495799999999996,43.977988777777774,0.7633555555555556
04:30,,99.45163333333333,57.80545555555556,4.617,91.6469111111111,75.40522222222224,47.92496644444444,3.915255555555555
05:00,,96.90246666666667,45.00556666666666,35.879166555555564,59.32719977777777,61.46771088888888,92.11636666666668,3.741788888888889
05:30,,89.95637777777777,33.51136666666667,51.28274444444444,78.90073333333335,48.819922222222225,47.50243333333333,0.5810000000000001
06:00,,92.92046666666666,69.5098221111111,87.32986666666666,66.25077766666666,41.2167111111111,64.83585544444445,0.0
06:30,,93.03003333333334,79.07066666666667,86.29578888888888,85.37283322222224,41.63902222222223,20.38629988888889,0.5848444444444444
07:00,,70.25468866666667,45.4947888888889,95.79365555555553,60.36846666666667,39.48851111111111,36.876200000000004,1.3156555555555556
07:30,,22.76498888888889,49.91834444444444,82.47668888888889,42.17486666666667,13.866877777777775,21.926344444444442,0.0
08:00,,31.904633333333333,23.732755555555556,17.291888888888888,55.01355555555556,44.24849977777777,5.424199888888889,0.0
08:30,,39.5810221111111,28.81943322222222,9.218966666666667,16.066533333333332,10.883344444444445,0.19187777777777779,0.0
09:00,,2.534755444444445,36.70844433333333,4.492522222222223,20.76706666666666,21.76982222222222,2.5520665555555553,1.3131222222222223
09:30,,1.5241666666666667,26.666588888888892,1.4529555555555556,16.886344444444443,25.992500000000003,0.7075999999999999,0.0
10:00,,0.7420111111111111,9.965922222222222,1.9427111111111113,5.929844444444444,0.0,0.0,0.0
10:30,,1.017211,4.3776111111111105,0.0,0.0,0.3112333333333333,0.23409999999999997,4.5526888888888895
11:00,,0.0,10.162899888888889,0.6954333333333333,0.0,0.0,2.305155555555556,1.5440777777777779
11:30,,0.6657777777777776,4.447355555555556,0.29813333333333336,2.0194444444444444,0.0,0.3992222222222223,0.0
12:00,,0.0629,0.43896666666666667,0.0,0.6800777777777779,0.0487222222222222,0.24622222222222223,0.0704111111111111
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.37810000000000005,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.4117555555555556,0.0,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
