date_and_time_UTC,callrate,LFcallrate,HFcallrate
2025-05-30 21:50:00+00:00,0.0,0.0,0.0
2025-05-30 22:00:00+00:00,0.0,0.0,0.0
2025-05-30 22:10:00+00:00,2.0,1.0,1.0
2025-05-30 22:20:00+00:00,2.2,0.8,1.4
2025-05-30 22:30:00+00:00,0.2,0.0,0.2
2025-05-30 22:40:00+00:00,0.0,0.0,0.0
2025-05-30 22:50:00+00:00,0.0,0.0,0.0
2025-05-30 23:00:00+00:00,0.0,0.0,0.0
2025-05-30 23:10:00+00:00,0.0,0.0,0.0
2025-05-30 23:20:00+00:00,0.0,0.0,0.0
2025-05-30 23:30:00+00:00,0.0,0.0,0.0
2025-05-30 23:40:00+00:00,0.0,0.0,0.0
2025-05-30 23:50:00+00:00,0.0,0.0,0.0
2025-05-31 00:00:00+00:00,0.0,0.0,0.0
2025-05-31 00:10:00+00:00,0.0,0.0,0.0
2025-05-31 00:20:00+00:00,0.0,0.0,0.0
2025-05-31 00:30:00+00:00,0.0,0.0,0.0
2025-05-31 00:40:00+00:00,0.0,0.0,0.0
2025-05-31 00:50:00+00:00,0.0,0.0,0.0
2025-05-31 01:00:00+00:00,0.0,0.0,0.0
2025-05-31 01:10:00+00:00,0.0,0.0,0.0
2025-05-31 01:20:00+00:00,0.0,0.0,0.0
2025-05-31 01:30:00+00:00,0.0,0.0,0.0
2025-05-31 01:40:00+00:00,0.0,0.0,0.0
2025-05-31 01:50:00+00:00,0.0,0.0,0.0
2025-05-31 02:00:00+00:00,0.4,0.4,0.0
2025-05-31 02:10:00+00:00,0.0,0.0,0.0
2025-05-31 02:20:00+00:00,0.0,0.0,0.0
2025-05-31 02:30:00+00:00,0.0,0.0,0.0
2025-05-31 02:40:00+00:00,0.0,0.0,0.0
2025-05-31 02:50:00+00:00,0.0,0.0,0.0
2025-05-31 03:00:00+00:00,0.0,0.0,0.0
2025-05-31 03:10:00+00:00,0.0,0.0,0.0
2025-05-31 03:20:00+00:00,0.0,0.0,0.0
2025-05-31 03:30:00+00:00,0.0,0.0,0.0
2025-05-31 03:40:00+00:00,0.0,0.0,0.0
2025-05-31 03:50:00+00:00,0.0,0.0,0.0
2025-05-31 04:00:00+00:00,0.0,0.0,0.0
2025-05-31 04:10:00+00:00,0.0,0.0,0.0
2025-05-31 04:20:00+00:00,0.0,0.0,0.0
2025-05-31 04:30:00+00:00,57.2,57.2,0.0
2025-05-31 04:40:00+00:00,707.2,686.0,21.2
2025-05-31 04:50:00+00:00,786.2,734.4,51.8
2025-05-31 05:00:00+00:00,559.2,535.6,23.6
2025-05-31 05:10:00+00:00,244.6,232.0,12.6
2025-05-31 05:20:00+00:00,328.6,327.0,1.6
2025-05-31 05:30:00+00:00,130.4,130.4,0.0
2025-05-31 05:40:00+00:00,150.0,149.4,0.6
2025-05-31 05:50:00+00:00,100.4,88.6,11.8
2025-05-31 06:00:00+00:00,77.4,77.4,0.0
2025-05-31 06:10:00+00:00,141.2,141.2,0.0
2025-05-31 06:20:00+00:00,116.0,114.4,1.6
2025-05-31 06:30:00+00:00,95.4,92.8,2.6
2025-05-31 06:40:00+00:00,96.8,96.6,0.2
2025-05-31 06:50:00+00:00,71.6,71.2,0.4
2025-05-31 07:00:00+00:00,101.8,101.6,0.2
2025-05-31 07:10:00+00:00,26.2,25.2,1.0
2025-05-31 07:20:00+00:00,34.0,34.0,0.0
2025-05-31 07:30:00+00:00,93.2,93.0,0.2
2025-05-31 07:40:00+00:00,128.6,128.4,0.2
2025-05-31 07:50:00+00:00,91.2,91.2,0.0
2025-05-31 08:00:00+00:00,59.0,59.0,0.0
2025-05-31 08:10:00+00:00,40.2,40.2,0.0
2025-05-31 08:20:00+00:00,61.2,50.6,10.6
2025-05-31 08:30:00+00:00,34.0,33.6,0.4
2025-05-31 08:40:00+00:00,3.0,3.0,0.0
2025-05-31 08:50:00+00:00,9.0,9.0,0.0
2025-05-31 09:00:00+00:00,2.0,2.0,0.0
2025-05-31 09:10:00+00:00,5.8,5.8,0.0
2025-05-31 09:20:00+00:00,11.6,3.6,8.0
2025-05-31 09:30:00+00:00,8.0,8.0,0.0
2025-05-31 09:40:00+00:00,31.2,31.2,0.0
2025-05-31 09:50:00+00:00,14.0,14.0,0.0
2025-05-31 10:00:00+00:00,5.6,5.6,0.0
2025-05-31 10:10:00+00:00,0.2,0.2,0.0
2025-05-31 10:20:00+00:00,0.0,0.0,0.0
2025-05-31 10:30:00+00:00,12.6,12.4,0.2
2025-05-31 10:40:00+00:00,1.4,1.4,0.0
2025-05-31 10:50:00+00:00,0.2,0.2,0.0
2025-05-31 11:00:00+00:00,0.4,0.4,0.0
2025-05-31 11:10:00+00:00,1.0,1.0,0.0
2025-05-31 11:20:00+00:00,3.6,3.6,0.0
2025-05-31 11:30:00+00:00,0.0,0.0,0.0
2025-05-31 11:40:00+00:00,0.0,0.0,0.0
2025-05-31 11:50:00+00:00,0.0,0.0,0.0
2025-05-31 12:00:00+00:00,0.0,0.0,0.0
2025-05-31 12:10:00+00:00,0.0,0.0,0.0
2025-05-31 12:20:00+00:00,0.0,0.0,0.0
2025-05-31 12:30:00+00:00,0.0,0.0,0.0
2025-05-31 12:40:00+00:00,0.0,0.0,0.0
2025-05-31 12:50:00+00:00,0.0,0.0,0.0
2025-05-31 13:00:00+00:00,0.0,0.0,0.0
2025-05-31 13:10:00+00:00,0.0,0.0,0.0
2025-05-31 13:20:00+00:00,0.0,0.0,0.0
2025-05-31 13:30:00+00:00,0.0,0.0,0.0
2025-05-31 13:40:00+00:00,0.0,0.0,0.0
2025-05-31 13:50:00+00:00,0.0,0.0,0.0
2025-05-31 14:00:00+00:00,0.0,0.0,0.0
2025-05-31 14:10:00+00:00,0.0,0.0,0.0
2025-05-31 14:20:00+00:00,0.0,0.0,0.0
2025-05-31 14:30:00+00:00,0.0,0.0,0.0
2025-05-31 14:40:00+00:00,0.0,0.0,0.0
2025-05-31 14:50:00+00:00,0.0,0.0,0.0
2025-05-31 15:00:00+00:00,0.0,0.0,0.0
2025-05-31 15:10:00+00:00,0.0,0.0,0.0
2025-05-31 15:20:00+00:00,0.2,0.0,0.2
2025-05-31 15:30:00+00:00,0.0,0.0,0.0
2025-05-31 15:40:00+00:00,0.0,0.0,0.0
2025-05-31 15:50:00+00:00,0.0,0.0,0.0
2025-05-31 16:00:00+00:00,0.0,0.0,0.0
2025-05-31 16:10:00+00:00,0.0,0.0,0.0
2025-05-31 16:20:00+00:00,0.0,0.0,0.0
