Time (UTC),05/30/25,05/31/25,06/01/25,06/02/25,06/03/25,06/04/25,06/05/25,06/06/25
00:00,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0
02:00,,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
03:00,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,89.44444444444444,81.1111111111111,70.55555555555554,60.0,67.22222222222221,66.1111111111111,56.666666666666664
05:00,,97.22222222222221,41.666666666666664,98.33333333333333,95.0,82.22222222222223,87.22222222222223,100.0
05:30,,85.55555555555556,2.7777777777777772,58.888888888888886,93.33333333333333,53.888888888888886,45.55555555555555,85.0
06:00,,87.22222222222223,2.2222222222222223,31.111111111111104,92.77777777777777,57.22222222222222,34.44444444444445,98.33333333333333
06:30,,81.1111111111111,2.7777777777777772,16.11111111111111,62.77777777777777,75.0,26.11111111111111,91.1111111111111
07:00,,52.22222222222222,0.0,13.888888888888891,60.55555555555554,21.666666666666668,26.11111111111111,87.22222222222223
07:30,,82.77777777777777,1.6666666666666667,6.11111111111111,86.66666666666667,9.444444444444443,58.888888888888886,90.55555555555556
08:00,,53.888888888888886,1.6666666666666667,5.5555555555555545,91.1111111111111,13.333333333333334,42.22222222222222,88.88888888888887
08:30,,23.333333333333332,0.0,3.888888888888889,71.1111111111111,24.444444444444443,50.55555555555555,90.55555555555556
09:00,,10.0,1.111111111111111,5.5555555555555545,30.0,32.77777777777777,8.88888888888889,94.44444444444446
09:30,,26.666666666666668,1.111111111111111,0.5555555555555556,1.111111111111111,31.111111111111104,1.6666666666666667,79.44444444444444
10:00,,2.7777777777777772,0.0,0.5555555555555556,1.6666666666666667,30.555555555555554,9.444444444444443,64.44444444444444
10:30,,5.5555555555555545,3.3333333333333335,1.6666666666666667,0.5555555555555556,24.444444444444443,3.3333333333333335,21.11111111111111
11:00,,6.11111111111111,2.7777777777777772,0.0,0.5555555555555556,1.6666666666666667,2.2222222222222223,13.888888888888891
11:30,,0.0,0.0,3.3333333333333335,5.0,0.0,4.444444444444445,0.5555555555555556
12:00,,0.0,0.5555555555555556,0.5555555555555556,0.0,1.111111111111111,0.0,1.6666666666666667
12:30,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
13:00,,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0
13:30,,0.0,0.0,0.0,0.0,3.3333333333333335,0.5555555555555556,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0
15:00,,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111
17:00,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
17:30,,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
18:30,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
20:30,,2.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
21:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00,10.555555555555555,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
22:30,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,2.7777777777777772,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
