KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,32640.0,0.6139675052565646,23.5575,23.5645,22890.0,32608.0,Plecotus austriacus,0.126,0.218,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
HF,48000.0,4.635847787358141,31.2715,31.2773,45234.0,53019.0,Pipistrellus pipistrellus,0.199,0.224,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
HF,48000.0,4.505862666839848,36.2085,36.2129,22890.0,63989.0,Myotis nattereri,0.225,0.238,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
HF,47040.0,1.6533951225039534,49.6525,49.658,46093.0,51997.0,Pipistrellus pipistrellus,0.189,0.204,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
LF,24000.0,0.5538532285153881,53.8715,53.8762,22890.0,47119.0,Myotis nattereri,0.204,0.241,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
HF,48960.0,5.327942267208362,54.798500000000004,54.8044,47812.0,54334.0,Pipistrellus pipistrellus,0.206,0.214,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
LF,25920.0,-0.39163611543398413,54.929500000000004,54.9336,25468.0,51643.0,Myotis nattereri,0.205,0.275,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
LF,23040.0,1.1092513333331548,57.0415,57.0466,21171.0,52965.0,Myotis nattereri,0.186,0.203,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
HF,45120.0,2.8448513948464154,58.8555,58.859700000000004,27187.0,56465.0,Myotis nattereri,0.103,0.201,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
LF,23040.0,2.8492339160163755,71.4205,71.4274,20312.0,50050.0,Myotis nattereri,0.186,0.214,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
HF,48000.0,4.291226820705309,73.1105,73.1157,45234.0,53814.0,Pipistrellus pipistrellus,0.297,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
LF,25920.0,-1.7722104290458327,74.3355,74.3512,25468.0,29954.0,Nyctalus leisleri,0.239,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
LF,20160.0,4.949132373556832,75.7145,75.7204,17734.0,49714.0,Myotis nattereri,0.186,0.201,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
LF,22080.0,3.434189741075052,78.8205,78.8269,21171.0,51772.0,Myotis nattereri,0.226,0.243,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
HF,51840.0,-9.595820495307024,82.2445,82.24940000000001,48671.0,55512.0,Pipistrellus pipistrellus,0.244,0.253,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250418/UBNA_028/20250407_232000.WAV,recover-20250418,UBNA_028,Foliage
