Time (UTC),05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.04005555555555553,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,15.694811111111115,18.4514,7.7810999999999995,4.350333333333334,24.636611111111108,13.030122222222223,1.4160666666666666
04:30,,8.863333333333333,62.701822222222226,9.970711111111113,6.027455555555556,29.450510999999995,30.70814444444444,3.9610555555555558
05:00,,6.75129988888889,97.81013333333334,51.47237777777778,2.1184444444444446,69.76823333333333,68.655811,6.507322222222221
05:30,,6.435633333333333,80.67927777777777,13.027211111111109,1.6379777777777778,66.94082222222221,54.74613322222223,6.306266666666667
06:00,,0.3496333333333333,99.65674444444444,31.173233333333332,0.0,60.51764433333333,29.89108888888889,6.858355555555556
06:30,,1.4896776666666665,86.86101111111111,17.419644333333334,2.5431555555555554,101.2322332222222,40.20462222222221,6.992711111111112
07:00,,3.967655555555556,91.72754444444445,3.6384555555555553,5.135399888888888,120.71675544444444,52.67093333333333,12.056488888888888
07:30,,12.903377666666666,53.12315544444444,11.131599999999999,26.0325,110.13545555555557,61.80167777777777,35.145988888888894
08:00,,5.862522222222222,29.62013322222222,11.9101,71.29546644444443,114.23422222222224,51.894966666666676,32.232211
08:30,,5.669355555555555,112.1992111111111,39.048266555555564,121.903833,109.42221111111111,37.104322222222216,20.986133333333335
09:00,,6.880788888888888,92.55622222222222,78.22963333333333,84.46214444444443,95.80217777777777,35.347166666666666,19.92782211111111
09:30,,11.203477666666666,108.63363333333332,59.63935555555555,48.75454444444444,86.8033,66.05217777777777,28.58123333333334
10:00,,28.027533333333334,99.56992211111111,48.66937777777778,39.032644444444436,70.87233322222221,59.09196666666667,18.49513333333333
10:30,,19.508522222222222,59.63432211111111,69.16287766666666,24.91333333333333,79.67702222222222,62.77148877777777,18.486822111111106
11:00,,7.357044444444445,17.292833333333334,33.49761111111111,24.80608888888889,54.281233333333326,29.505566666666663,21.80868888888889
11:30,,8.260055555555557,7.643999999999999,0.1831,19.7496,20.599588888888885,5.177522222222222,4.235133333333333
12:00,,0.2434111111111111,0.4215444444444445,0.0,0.09617777777777776,0.1939666666666667,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.013788888888888866,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.04502222222222221,0.0,0.0,0.0,0.0,0.3065888888888888
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,,0.0,0.03307777777777777,0.0,0.0,0.0,0.0,0.0
19:00,,0.034177777777777765,0.0,0.0,0.0,0.0,0.0,0.635811111111111
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,,0.0,0.0,0.35842222222222225,0.0,0.07178888888888886,0.0,0.0
20:30,0.0,0.0,0.0,0.03568888888888887,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.012966666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00,0.0,0.020255555555555534,0.0,0.0,0.0,0.0,0.0,0.0
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
