KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,4.045095207648879,0.2785,0.2881,55546.0,63012.0,Pipistrellus pygmaeus,0.294,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
LF,23040.0,0.3437983400168915,0.4915,0.5091,22890.0,27055.0,Nyctalus leisleri,0.134,0.216,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
HF,65280.0,-0.7528984202197575,0.8825,0.8917,59843.0,64587.0,Pipistrellus pygmaeus,0.234,0.246,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
HF,65280.0,-0.9777240293489597,1.5965,1.6051,59843.0,65373.0,Pipistrellus pygmaeus,0.294,0.315,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
HF,65280.0,-0.9106581157127135,2.8375,2.8499,58984.0,64670.0,Pipistrellus pygmaeus,0.258,0.262,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
HF,60480.0,5.989857423919835,3.5015,3.5127,56406.0,60822.0,Pipistrellus pygmaeus,0.244,0.255,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
HF,65280.0,-3.1192071180165826,3.5405,3.5478,63281.0,68439.0,Pipistrellus pygmaeus,0.214,0.218,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
HF,60480.0,11.040783094448283,4.5535,4.5643,57265.0,62446.0,Pipistrellus pygmaeus,0.156,0.216,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
HF,65280.0,0.2152958038319726,4.9075,4.919,57265.0,64074.0,Pipistrellus pipistrellus,0.114,0.208,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
HF,56640.0,3.0306382976371964,5.2225,5.2412,56406.0,60654.0,Pipistrellus pygmaeus,0.217,0.234,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_010/20250317_163000.WAV,recover-20250324,UBNA_010,Carp Pond
