KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,23040.0,1.9359221212360262,0.1785,0.1979,22890.0,26968.0,Nyctalus leisleri,0.166,0.257,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,42240.0,2.1472961953093628,3.3215,3.3326,40937.0,44324.0,Pipistrellus nathusii,0.155,0.248,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
LF,23040.0,-7.287742502373915,3.5035,3.5181,22031.0,26070.0,Nyctalus leisleri,0.269,0.435,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
LF,23040.0,1.451784183894802,6.0225,6.0345,23750.0,27985.0,Nyctalus leisleri,0.156,0.246,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
LF,22080.0,8.761194524671014,6.3715,6.3899,22031.0,25291.0,Nyctalus leisleri,0.187,0.222,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,60480.0,2.436427582075058,8.7805,8.7974,55546.0,59908.0,Pipistrellus pygmaeus,0.196,0.203,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,56640.0,6.307214190016869,9.9025,9.9186,54687.0,57959.0,Pipistrellus pygmaeus,0.258,0.265,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,45120.0,0.5873341057045202,9.9425,9.9511,40937.0,47349.0,Pipistrellus nathusii,0.339,0.386,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,60480.0,3.3357569623714904,13.1795,13.1943,56406.0,63235.0,Pipistrellus pygmaeus,0.254,0.271,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,42240.0,5.809058469208967,13.2095,13.2304,41796.0,45089.0,Pipistrellus pipistrellus,0.109,0.24,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,3.004859747556929,13.3485,13.3622,63281.0,70582.0,Pipistrellus pygmaeus,0.205,0.211,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,47040.0,-0.7231389562329673,14.0695,14.0781,46953.0,51636.0,Pipistrellus pipistrellus,0.193,0.26,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.3321435281040168,14.8235,14.8281,58125.0,64655.0,Pipistrellus pygmaeus,0.363,0.391,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,1.1226282636747182,15.0625,15.0698,57265.0,68499.0,Pipistrellus pygmaeus,0.223,0.227,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,-3.7950406820342355,15.1435,15.1502,61562.0,67053.0,Pipistrellus pygmaeus,0.225,0.232,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,56640.0,4.5673830908426,15.4995,15.5122,55546.0,58515.0,Pipistrellus pygmaeus,0.391,0.405,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,3.189188829135792,16.1635,16.1767,55546.0,63277.0,Pipistrellus pygmaeus,0.221,0.229,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,2.1337881619231123,16.5665,16.5769,58984.0,64625.0,Pipistrellus pygmaeus,0.189,0.222,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.6807671042970522,16.5975,16.605,58984.0,65466.0,Pipistrellus pygmaeus,0.185,0.201,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
LF,23040.0,-2.4944748841481115,16.8935,16.9146,22890.0,26577.0,Nyctalus leisleri,0.212,0.276,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,51840.0,2.631926062685751,17.1945,17.2109,50390.0,53527.0,Pipistrellus pygmaeus,0.237,0.294,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.4089078647270368,18.6445,18.6539,62421.0,68453.0,Pipistrellus pygmaeus,0.274,0.276,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,56640.0,6.674879195026067,18.7045,18.7147,55546.0,59038.0,Pipistrellus pygmaeus,0.271,0.296,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,60480.0,8.329951433137566,18.8405,18.8571,55546.0,60474.0,Pipistrellus pygmaeus,0.217,0.232,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.6812533439781115,18.9975,19.0089,58125.0,65558.0,Pipistrellus pygmaeus,0.191,0.202,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.7240713734194776,19.0585,19.0656,62421.0,66259.0,Pipistrellus pygmaeus,0.312,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
LF,23040.0,0.4611958054726659,24.3725,24.3876,22890.0,26911.0,Nyctalus leisleri,0.313,0.384,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,60480.0,11.04461143604437,27.6865,27.7043,55546.0,60756.0,Pipistrellus pygmaeus,0.224,0.239,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,1.2263739598050225,31.0655,31.0835,59843.0,67729.0,Pipistrellus pipistrellus,0.149,0.245,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,2.7026293128260797,32.6305,32.6408,59843.0,64265.0,Pipistrellus pygmaeus,0.304,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
LF,23040.0,-3.0890495320900047,34.1885,34.2055,22890.0,26355.0,Nyctalus leisleri,0.174,0.235,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
LF,23040.0,-0.29584025251348867,34.2785,34.2989,22890.0,26439.0,Nyctalus leisleri,0.217,0.296,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,60480.0,-4.888072316780438,39.289500000000004,39.297,58125.0,63966.0,Pipistrellus pygmaeus,0.247,0.255,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.8071188889270903,40.3185,40.3304,62421.0,67649.0,Pipistrellus pipistrellus,0.171,0.241,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,-1.4962773997208685,41.679500000000004,41.6907,59843.0,68172.0,Pipistrellus pipistrellus,0.152,0.272,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,47040.0,-0.472790036634953,64.4725,64.4873,44375.0,48640.0,Pipistrellus pipistrellus,0.205,0.253,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,1.3593427184728937,76.5765,76.5895,57265.0,63016.0,Pipistrellus pygmaeus,0.245,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
LF,22080.0,-4.819566718895654,83.78450000000001,83.8105,20312.0,24123.0,Nyctalus noctula,0.154,0.217,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,-0.5905590343724866,88.3725,88.3891,65000.0,69917.0,Pipistrellus pygmaeus,0.289,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.42687602372826977,95.4645,95.4783,61562.0,67174.0,Pipistrellus pipistrellus,0.125,0.254,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.8396464164944175,98.3775,98.3926,63281.0,68108.0,Pipistrellus pygmaeus,0.173,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,2.262016369421449,99.6975,99.7193,63281.0,68064.0,Pipistrellus pygmaeus,0.277,0.297,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.042099519210013474,101.4515,101.46039999999999,61562.0,66580.0,Pipistrellus pygmaeus,0.327,0.338,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,-0.3461837964921224,113.9255,113.93809999999999,57265.0,63343.0,Pipistrellus pygmaeus,0.184,0.206,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,2.2499717682131704,117.5035,117.5107,60703.0,64664.0,Pipistrellus pygmaeus,0.317,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,0.8269533459270961,122.2975,122.3075,55546.0,63953.0,Pipistrellus pygmaeus,0.18,0.282,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,-0.15105800420758778,122.5615,122.5688,59843.0,65317.0,Pipistrellus pygmaeus,0.272,0.278,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,60480.0,-2.0618542624839815,122.6045,122.6143,60703.0,66676.0,Pipistrellus pygmaeus,0.265,0.27,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,-0.3336657851346981,123.4205,123.4274,55546.0,63985.0,Pipistrellus pygmaeus,0.195,0.2,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,65280.0,-0.21751280617403368,123.5485,123.5589,56406.0,66452.0,Pipistrellus pygmaeus,0.229,0.264,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
HF,45120.0,-2.8700657948502295,125.0795,125.08840000000001,43515.0,48642.0,Pipistrellus pipistrellus,0.306,0.407,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250324/UBNA_024/20250317_163000.WAV,recover-20250324,UBNA_024,Foliage
