,date_and_time_UTC,num_of_detections
0,2024-01-05 17:40:00+00:00,0.3333333333333333
1,2024-01-05 17:50:00+00:00,0.3333333333333333
2,2024-01-05 18:00:00+00:00,0.3333333333333333
3,2024-01-05 18:10:00+00:00,0.3333333333333333
4,2024-01-05 18:20:00+00:00,0.3333333333333333
5,2024-01-05 18:30:00+00:00,0.3333333333333333
6,2024-01-05 18:40:00+00:00,0.3333333333333333
7,2024-01-05 19:00:00+00:00,0.3333333333333333
8,2024-01-05 19:10:00+00:00,0.3333333333333333
9,2024-01-05 19:20:00+00:00,0.3333333333333333
10,2024-01-05 19:30:00+00:00,0.3333333333333333
11,2024-01-05 19:40:00+00:00,0.3333333333333333
12,2024-01-05 19:50:00+00:00,0.3333333333333333
13,2024-01-05 20:00:00+00:00,0.3333333333333333
14,2024-01-05 20:10:00+00:00,0.3333333333333333
15,2024-01-05 20:20:00+00:00,0.3333333333333333
16,2024-01-05 20:30:00+00:00,0.3333333333333333
17,2024-01-05 20:40:00+00:00,2.0
18,2024-01-05 20:50:00+00:00,0.3333333333333333
19,2024-01-05 21:00:00+00:00,0.3333333333333333
20,2024-01-05 21:10:00+00:00,0.3333333333333333
21,2024-01-05 21:20:00+00:00,0.3333333333333333
22,2024-01-05 21:30:00+00:00,0.3333333333333333
23,2024-01-05 21:40:00+00:00,0.3333333333333333
24,2024-01-05 21:50:00+00:00,0.3333333333333333
25,2024-01-05 22:00:00+00:00,0.3333333333333333
26,2024-01-05 22:10:00+00:00,0.3333333333333333
27,2024-01-05 22:20:00+00:00,0.3333333333333333
28,2024-01-05 22:30:00+00:00,0.3333333333333333
29,2024-01-05 22:40:00+00:00,0.3333333333333333
30,2024-01-05 22:50:00+00:00,0.3333333333333333
31,2024-01-05 23:00:00+00:00,0.3333333333333333
32,2024-01-05 23:10:00+00:00,0.3333333333333333
33,2024-01-05 23:20:00+00:00,0.3333333333333333
34,2024-01-05 23:30:00+00:00,0.3333333333333333
35,2024-01-05 23:40:00+00:00,0.3333333333333333
36,2024-01-05 23:50:00+00:00,0.0
37,2024-01-06 00:00:00+00:00,0.0
38,2024-01-06 00:10:00+00:00,0.0
39,2024-01-06 00:20:00+00:00,0.0
40,2024-01-06 00:30:00+00:00,0.0
41,2024-01-06 00:40:00+00:00,0.0
42,2024-01-06 00:50:00+00:00,0.0
43,2024-01-06 01:00:00+00:00,0.0
44,2024-01-06 01:10:00+00:00,0.0
45,2024-01-06 01:20:00+00:00,0.0
46,2024-01-06 01:30:00+00:00,0.0
47,2024-01-06 01:40:00+00:00,0.0
48,2024-01-06 01:50:00+00:00,0.0
49,2024-01-06 02:00:00+00:00,0.0
50,2024-01-06 02:10:00+00:00,0.0
51,2024-01-06 02:20:00+00:00,0.0
52,2024-01-06 02:30:00+00:00,0.0
53,2024-01-06 02:40:00+00:00,0.0
54,2024-01-06 02:50:00+00:00,0.0
55,2024-01-06 03:00:00+00:00,0.0
56,2024-01-06 03:10:00+00:00,0.0
57,2024-01-06 03:20:00+00:00,0.0
58,2024-01-06 03:30:00+00:00,0.0
59,2024-01-06 03:40:00+00:00,0.0
60,2024-01-06 03:50:00+00:00,0.0
61,2024-01-06 04:00:00+00:00,0.0
62,2024-01-06 04:10:00+00:00,0.0
63,2024-01-06 04:20:00+00:00,0.0
64,2024-01-06 04:30:00+00:00,0.0
65,2024-01-06 04:40:00+00:00,0.0
66,2024-01-06 04:50:00+00:00,0.0
67,2024-01-06 05:00:00+00:00,0.0
68,2024-01-06 05:10:00+00:00,0.0
69,2024-01-06 05:20:00+00:00,0.0
70,2024-01-06 05:30:00+00:00,0.0
71,2024-01-06 05:40:00+00:00,0.0
72,2024-01-06 05:50:00+00:00,0.0
73,2024-01-06 06:00:00+00:00,0.0
74,2024-01-06 06:10:00+00:00,0.0
75,2024-01-06 06:20:00+00:00,0.0
76,2024-01-06 06:30:00+00:00,0.0
77,2024-01-06 06:40:00+00:00,0.0
78,2024-01-06 06:50:00+00:00,0.0
79,2024-01-06 07:00:00+00:00,0.0
80,2024-01-06 07:10:00+00:00,0.0
81,2024-01-06 07:20:00+00:00,0.0
82,2024-01-06 07:30:00+00:00,0.0
83,2024-01-06 07:40:00+00:00,0.0
84,2024-01-06 07:50:00+00:00,0.0
85,2024-01-06 08:00:00+00:00,0.0
86,2024-01-06 08:10:00+00:00,0.0
87,2024-01-06 08:20:00+00:00,0.0
88,2024-01-06 08:30:00+00:00,0.0
89,2024-01-06 08:40:00+00:00,0.0
90,2024-01-06 08:50:00+00:00,0.0
91,2024-01-06 09:00:00+00:00,0.0
92,2024-01-06 09:10:00+00:00,0.0
93,2024-01-06 09:20:00+00:00,0.0
94,2024-01-06 09:30:00+00:00,0.0
95,2024-01-06 09:40:00+00:00,0.0
96,2024-01-06 09:50:00+00:00,0.0
97,2024-01-06 10:00:00+00:00,0.0
98,2024-01-06 10:10:00+00:00,0.0
99,2024-01-06 10:20:00+00:00,0.0
100,2024-01-06 10:30:00+00:00,0.0
101,2024-01-06 10:40:00+00:00,0.0
102,2024-01-06 10:50:00+00:00,0.0
103,2024-01-06 11:00:00+00:00,0.0
104,2024-01-06 11:10:00+00:00,0.0
105,2024-01-06 11:20:00+00:00,0.0
106,2024-01-06 11:30:00+00:00,0.0
107,2024-01-06 11:40:00+00:00,0.0
108,2024-01-06 11:50:00+00:00,0.0
109,2024-01-06 12:00:00+00:00,0.0
110,2024-01-06 12:10:00+00:00,0.0
111,2024-01-06 12:20:00+00:00,0.0
112,2024-01-06 12:30:00+00:00,0.0
113,2024-01-06 12:40:00+00:00,0.0
114,2024-01-06 12:50:00+00:00,0.0
115,2024-01-06 13:00:00+00:00,0.0
116,2024-01-06 13:10:00+00:00,0.0
117,2024-01-06 13:20:00+00:00,0.0
118,2024-01-06 13:30:00+00:00,0.0
119,2024-01-06 13:40:00+00:00,0.0
120,2024-01-06 13:50:00+00:00,0.0
121,2024-01-06 14:00:00+00:00,0.0
122,2024-01-06 14:10:00+00:00,0.0
123,2024-01-06 14:20:00+00:00,0.0
