start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
1444.6765,1444.6854,43515.0,51455.0,0.564,Echolocation,20230622_043000.WAV
1598.1655,1598.1765,24609.0,31149.0,0.573,Echolocation,20230622_043000.WAV
1598.5855,1598.5966,25468.0,31008.0,0.509,Echolocation,20230622_043000.WAV
1598.7815,1598.7921,24609.0,32859.0,0.503,Echolocation,20230622_043000.WAV
1599.4245,1599.4365,25468.0,32718.0,0.578,Echolocation,20230622_043000.WAV
1599.5925,1599.6032,25468.0,34032.0,0.594,Echolocation,20230622_043000.WAV
1600.1245,1600.1362,26328.0,34158.0,0.518,Echolocation,20230622_043000.WAV
1602.8335,1602.8477,25468.0,30366.0,0.528,Echolocation,20230622_043000.WAV
1617.7265,1617.7413,23750.0,28583.0,0.553,Echolocation,20230622_043000.WAV
1618.5825,1618.5981,24609.0,29980.0,0.56,Echolocation,20230622_043000.WAV
1628.1615,1628.1747,26328.0,33074.0,0.508,Echolocation,20230622_043000.WAV
1658.2455,1658.2553,47812.0,60905.0,0.521,Echolocation,20230622_043000.WAV
1658.5185,1658.5276,45234.0,61906.0,0.546,Echolocation,20230622_043000.WAV
1658.6095,1658.62,46953.0,62088.0,0.566,Echolocation,20230622_043000.WAV
1658.7065,1658.7159,45234.0,60912.0,0.533,Echolocation,20230622_043000.WAV
1658.8035,1658.8113,46953.0,61153.0,0.648,Echolocation,20230622_043000.WAV
1658.8965,1658.9064,45234.0,62212.0,0.621,Echolocation,20230622_043000.WAV
1658.9915,1658.9998,46093.0,60088.0,0.523,Echolocation,20230622_043000.WAV
1659.1675,1659.1766,47812.0,60192.0,0.574,Echolocation,20230622_043000.WAV
1659.2635,1659.2725,46093.0,63950.0,0.669,Echolocation,20230622_043000.WAV
1659.3525,1659.363,47812.0,58901.0,0.508,Echolocation,20230622_043000.WAV
1659.4475,1659.4565,46093.0,63118.0,0.62,Echolocation,20230622_043000.WAV
1732.7915,1732.806,24609.0,30126.0,0.611,Echolocation,20230622_043000.WAV
1750.1955,1750.2096,25468.0,30202.0,0.614,Echolocation,20230622_043000.WAV
1753.4345,1753.4498,24609.0,30871.0,0.558,Echolocation,20230622_043000.WAV
1753.7525,1753.7669,24609.0,34321.0,0.568,Echolocation,20230622_043000.WAV
1754.5645,1754.5733,41796.0,49413.0,0.507,Echolocation,20230622_043000.WAV
5.8455,5.861,24609.0,30068.0,0.565,Echolocation,20230622_050000.WAV
37.4125,37.4234,41796.0,52476.0,0.501,Echolocation,20230622_050000.WAV
37.5055,37.5152,41796.0,52070.0,0.525,Echolocation,20230622_050000.WAV
47.3645,47.3797,25468.0,29659.0,0.611,Echolocation,20230622_050000.WAV
158.9025,158.9081,46953.0,60809.0,0.556,Echolocation,20230622_050000.WAV
158.9695,158.9778,46093.0,57763.0,0.51,Echolocation,20230622_050000.WAV
159.0375,159.0439,46953.0,60478.0,0.611,Echolocation,20230622_050000.WAV
190.0375,190.0486,43515.0,48359.0,0.526,Echolocation,20230622_050000.WAV
190.7125,190.7235,32343.0,44012.0,0.518,Echolocation,20230622_050000.WAV
190.7735,190.7829,37500.0,47750.0,0.57,Echolocation,20230622_050000.WAV
190.9505,190.9601,32343.0,38919.0,0.52,Echolocation,20230622_050000.WAV
191.0735,191.0808,40937.0,51806.0,0.565,Echolocation,20230622_050000.WAV
