start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
9.4115,9.4249,24609.0,29341.0,Nyctalus leisleri,0.382,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
10.5305,10.5446,25468.0,29315.0,Nyctalus leisleri,0.431,0.541,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
11.1075,11.1231,24609.0,28807.0,Nyctalus leisleri,0.392,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
11.3895,11.4094,24609.0,32005.0,Eptesicus serotinus,0.241,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
32.7015,32.7155,22890.0,27087.0,Nyctalus leisleri,0.484,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
34.9835,34.997,23750.0,28392.0,Nyctalus leisleri,0.413,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
36.2855,36.2987,22890.0,26939.0,Nyctalus leisleri,0.386,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
36.6515,36.6671,23750.0,27987.0,Nyctalus leisleri,0.413,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
37.0275,37.045,22890.0,27127.0,Nyctalus leisleri,0.466,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
37.2625,37.2777,23750.0,27450.0,Nyctalus leisleri,0.48,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
38.3565,38.3713,24609.0,28766.0,Nyctalus leisleri,0.479,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
40.4825,40.4996,22890.0,27390.0,Nyctalus leisleri,0.431,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
40.8455,40.8622,23750.0,27390.0,Nyctalus leisleri,0.349,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
44.5835,44.5978,23750.0,28397.0,Nyctalus leisleri,0.443,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
45.3215,45.337199999999996,22890.0,28735.0,Nyctalus leisleri,0.384,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
46.191500000000005,46.2081,22890.0,28049.0,Nyctalus leisleri,0.379,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
57.1165,57.1312,22031.0,27553.0,Nyctalus noctula,0.25,0.551,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
59.6725,59.688,22031.0,27415.0,Nyctalus leisleri,0.334,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
61.5195,61.5361,25468.0,29930.0,Nyctalus leisleri,0.353,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_014/20220820_070000.WAV,recover-20220822,UBNA_014,Central Pond
