date_and_time_UTC,callrate,LFcallrate,HFcallrate
2025-03-03 17:50:00+00:00,0.0,0.0,0.0
2025-03-03 18:00:00+00:00,0.0,0.0,0.0
2025-03-03 18:10:00+00:00,1.6,1.6,0.0
2025-03-03 18:20:00+00:00,0.2,0.2,0.0
2025-03-03 18:30:00+00:00,4.0,1.2,2.8
2025-03-03 18:40:00+00:00,1.6,0.4,1.2
2025-03-03 18:50:00+00:00,0.8,0.4,0.4
2025-03-03 19:00:00+00:00,0.0,0.0,0.0
2025-03-03 19:10:00+00:00,0.0,0.0,0.0
2025-03-03 19:20:00+00:00,0.0,0.0,0.0
2025-03-03 19:30:00+00:00,8.2,8.2,0.0
2025-03-03 19:40:00+00:00,0.0,0.0,0.0
2025-03-03 19:50:00+00:00,0.0,0.0,0.0
2025-03-03 20:00:00+00:00,0.0,0.0,0.0
2025-03-03 20:10:00+00:00,0.0,0.0,0.0
2025-03-03 20:20:00+00:00,0.0,0.0,0.0
2025-03-03 20:30:00+00:00,0.0,0.0,0.0
2025-03-03 20:40:00+00:00,0.0,0.0,0.0
2025-03-03 20:50:00+00:00,0.0,0.0,0.0
2025-03-03 21:00:00+00:00,0.0,0.0,0.0
2025-03-03 21:10:00+00:00,0.0,0.0,0.0
2025-03-03 21:20:00+00:00,0.0,0.0,0.0
2025-03-03 21:30:00+00:00,0.4,0.4,0.0
2025-03-03 21:40:00+00:00,0.0,0.0,0.0
2025-03-03 21:50:00+00:00,0.0,0.0,0.0
2025-03-03 22:00:00+00:00,0.0,0.0,0.0
2025-03-03 22:10:00+00:00,0.0,0.0,0.0
2025-03-03 22:20:00+00:00,0.0,0.0,0.0
2025-03-03 22:30:00+00:00,0.0,0.0,0.0
2025-03-03 22:40:00+00:00,0.2,0.2,0.0
2025-03-03 22:50:00+00:00,0.2,0.2,0.0
2025-03-03 23:00:00+00:00,0.0,0.0,0.0
2025-03-03 23:10:00+00:00,0.0,0.0,0.0
2025-03-03 23:20:00+00:00,0.0,0.0,0.0
2025-03-03 23:30:00+00:00,0.6,0.6,0.0
